city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Nicosia,35.25,33.25,0.0025627625,0.0009324571,0.00023384241,0.0009279252,5.7776566e-07,4.5578894e-08,0.0,3.5460637e-09,2.356635,2.3154325,2.1761541,1.9617512,285.23947,290.9615,302.01038,295.53018,290.74472,297.57233,309.05417,302.43008,280.99094,285.02814,295.29492,290.13608
Prague,50.0,14.5,0.0015227686,0.0017054019,0.0028767013,0.0013355449,0.00068418693,0.00018139437,2.5864537e-08,6.944216e-05,3.4027267,2.9957423,2.6831641,3.0109348,273.0388,282.3194,292.28677,283.30878,275.48257,287.2259,297.90326,287.53827,270.44363,277.2083,286.50607,279.26428
Copenhagen,55.75,12.5,0.0016247038,0.0015056999,0.0019783282,0.0017821075,0.00045862675,0.000112518224,3.0763474e-09,2.8714863e-05,4.673513,4.2429757,4.027915,4.6190386,274.75583,280.68814,290.6812,283.56836,276.77783,284.11017,294.7597,286.4673,272.45193,276.81863,285.794,280.5616
Tallinn,59.5,24.75,0.0025268532,0.0013554365,0.0022280994,0.0030477534,0.0018164684,0.00027902657,1.4432129e-08,0.00020174813,5.4778576,4.192446,4.3357882,5.4349566,271.43698,277.22165,289.98654,281.8232,273.1585,279.93338,292.86856,283.85052,269.41663,274.02298,286.4878,279.57498
Torshavn,62.0,-6.75,0.006955154,0.0052848468,0.0031797148,0.0071316697,0.0014231821,0.0006714178,7.057313e-06,0.00023451723,8.591634,7.379653,5.8178673,7.8126206,277.531,278.3648,283.2433,281.3484,279.01593,279.79996,284.53336,282.6536,275.83606,276.75262,281.88358,279.85703
Helsinki,60.25,25.0,0.002108565,0.0012946619,0.0020894734,0.0025838553,0.0016012649,0.000335367,1.590646e-08,0.00017963596,4.0964794,3.3634193,3.4889805,3.9945138,270.12378,277.84265,290.39532,280.60953,272.49084,281.935,294.9536,283.55176,267.29974,273.14398,285.02667,277.36023
Paris,48.75,2.25,0.0019721722,0.0025085462,0.0019710339,0.0019313497,0.000101226644,2.314615e-05,1.19341905e-08,1.7598808e-06,3.851053,3.8111947,3.0987363,3.339765,278.07004,284.86035,293.70587,286.91666,280.55032,288.78287,298.5442,290.5546,275.5748,280.8227,288.61588,283.41644
Tbilisi,41.75,44.75,0.0011122503,0.002780668,0.0022998585,0.0017947087,0.00075774675,0.00025282954,1.5709e-08,0.00012657727,1.7444985,1.9810009,1.9755548,1.7174094,273.54187,284.18533,296.26868,285.77493,277.9089,289.7697,302.83752,291.31226,269.57394,278.6927,289.89417,280.85785
Berlin,52.5,13.5,0.0015690363,0.0017695272,0.001977447,0.0014518402,0.00028653166,5.5905875e-05,7.533517e-09,6.141766e-05,3.7359953,3.3280225,3.1432328,3.5357616,275.04153,283.062,292.6629,284.18423,277.35355,287.56604,297.95184,287.96536,272.5824,278.39682,287.10522,280.55032
Gibraltar,36.25,-5.25,0.00413372,0.0018828869,0.00016521677,0.003374939,1.5873519e-06,4.054993e-07,1.0612185e-10,8.884346e-06,3.884342,3.7953675,3.4101005,3.4671242,286.20694,290.47873,298.29456,293.7446,290.6682,295.57944,303.30237,298.20856,282.2748,285.4295,293.41046,289.76093
Athens,38.0,23.75,0.0025389926,0.0011407482,0.00024168703,0.0012730875,6.20658e-05,8.560629e-06,3.332145e-10,8.931337e-07,2.6829643,2.5083222,2.5302505,2.494473,282.34613,287.93634,299.41058,291.50513,285.98587,292.81967,304.8658,296.2326,278.9026,283.20425,293.71515,287.20258
Saint Peter Port,49.5,-2.5,0.003429328,0.0027118619,0.0017484566,0.0031143727,2.4148414e-05,4.4167477e-06,5.849927e-09,2.0746834e-06,8.518144,7.3229904,5.872297,7.4329844,281.62564,283.0516,289.7519,287.99976,282.66074,283.89673,290.58353,288.9306,280.56924,282.24115,288.96344,287.09195
Vatican City,42.0,12.5,0.00344558,0.0024959084,0.0009590702,0.006311105,0.00015361939,1.1304416e-05,5.5621205e-09,5.070705e-05,2.5459852,2.448587,1.9737324,2.195499,280.98294,286.99222,297.7271,290.48834,285.27484,292.00275,303.6096,295.39417,277.081,282.05698,291.73495,286.04825
Budapest,47.5,19.0,0.0012938711,0.0017192544,0.0022438583,0.0016951317,0.00043454758,6.091626e-05,1.2084842e-08,4.460072e-05,2.8036828,2.8621807,2.603178,2.6508625,273.16147,284.0826,294.60773,284.86823,276.53204,289.54852,300.99545,290.1503,269.58932,278.29398,287.8935,279.9029
Reykjavik,64.25,-22.0,0.006512944,0.0030340678,0.0024749641,0.0049243295,0.0026013367,0.00078808924,1.2695207e-06,0.00048023573,4.6672564,4.132798,3.4277458,4.156399,273.29553,275.9022,284.07465,278.16254,275.4097,278.23322,286.25018,280.0914,270.9695,273.27295,281.7968,276.13995
Dublin,53.25,-6.25,0.0029453645,0.003254282,0.0023308601,0.0035288096,0.00015873967,7.431559e-05,9.4670245e-09,3.9327433e-06,4.6949506,4.4577003,3.6115425,4.467935,278.60562,280.93,288.50397,284.34912,281.1282,284.41373,292.43658,287.39655,276.04703,277.50446,284.6159,281.28738
Douglas,54.25,-4.5,0.0042072125,0.003255785,0.002344006,0.004440654,1.2012047e-05,1.886477e-05,2.0929688e-08,4.7155817e-07,9.026945,7.700891,6.320552,8.597068,280.48425,281.15387,287.7478,285.9507,281.4839,281.96198,288.61478,286.85092,279.5222,280.3592,286.89377,285.06073
Rome,42.0,12.5,0.00344558,0.0024959084,0.0009590702,0.006311105,0.00015361939,1.1304416e-05,5.5621205e-09,5.070705e-05,2.5459852,2.448587,1.9737324,2.195499,280.98294,286.99222,297.7271,290.48834,285.27484,292.00275,303.6096,295.39417,277.081,282.05698,291.73495,286.04825
Saint Helier,49.25,-2.0,0.003238359,0.002743481,0.0020132544,0.0030416702,3.0292687e-05,5.928484e-06,8.393289e-09,5.442401e-06,6.9703183,6.2255783,5.13127,6.1445355,280.58313,283.45508,290.84897,287.76083,282.22827,285.4947,293.19293,289.674,278.8574,281.44812,288.53543,285.8791
Pristina,42.75,21.25,0.0018182572,0.002122043,0.001689763,0.002077157,0.0010536439,0.00022321267,1.1108714e-08,0.00022672245,2.040632,2.1494532,1.8043363,1.7855564,273.03122,282.97794,294.22623,284.53815,276.41208,287.88104,300.56146,289.7176,269.6231,278.23096,288.1408,279.9606
Riga,57.0,24.0,0.002003657,0.001393963,0.0024723029,0.0024460678,0.0011624006,0.00018823666,1.7929905e-08,0.00011760763,4.8220544,3.9620228,3.83413,4.786268,272.2207,279.27332,291.16788,282.22406,274.02817,282.80048,295.13684,285.00177,270.01523,275.276,286.6503,279.21567
Vaduz,47.25,9.5,0.004472768,0.005067416,0.0061999285,0.0040380885,0.003468571,0.0023963065,6.350961e-05,0.0007055371,1.4203515,1.4276516,1.2344916,1.2394178,272.0806,279.79825,289.9969,281.99854,274.65387,283.82825,294.42316,285.30923,269.57343,275.6966,285.52188,279.00333
Vilnius,54.75,25.25,0.0018617193,0.0015367571,0.0027349666,0.0020933936,0.0012120538,0.0002989328,7.6267455e-09,0.00017903298,4.0014977,3.5173218,3.1526606,3.8861263,271.18753,280.33246,291.84238,281.49234,273.01318,284.63507,296.75845,284.8181,268.96585,275.3786,286.23495,277.97443
Luxembourg,49.5,6.0,0.0027846657,0.0024869873,0.002220687,0.0023042,0.00042072395,8.90503e-05,1.1025284e-08,4.700452e-05,3.7301733,3.687512,3.1029835,3.420789,274.90967,282.79572,292.22394,284.46362,277.59976,287.37762,297.78595,288.66647,272.2296,278.1169,286.50577,280.59567
Skopje,42.0,21.5,0.0018571074,0.0020496764,0.001329403,0.0019423515,0.0009219609,0.00020262165,4.3113808e-08,0.00016937885,1.6600316,1.7612894,1.6392748,1.5172975,273.5417,283.27145,294.47214,285.03226,277.09796,288.28598,300.98193,290.40125,269.92728,278.20975,287.85074,280.00772
Valletta,36.0,14.5,0.0023016285,0.0008428794,0.00019676678,0.0021206131,3.0459438e-07,5.3693214e-09,4.7684134e-10,1.6341401e-08,7.1739945,6.4337454,4.0220275,5.277999,287.88916,289.62515,298.54633,295.44403,288.6596,290.39975,299.35736,296.19473,287.09738,288.83423,297.77838,294.66705
Chisinau,47.0,28.75,0.0014386785,0.0017314218,0.002049337,0.0014058893,0.00084280124,0.0002659696,8.9512815e-09,0.00012166527,3.2746437,3.0757585,2.7397094,2.954162,272.09305,283.2194,295.88858,284.59384,274.64368,287.57507,301.21622,289.0174,269.13525,278.5642,290.27963,280.16144
Monaco,43.75,7.5,0.0026681097,0.0020784708,0.0011751832,0.0034061365,0.00054980046,0.00013076905,0.0,0.00012682035,1.7069024,1.7122053,1.3658444,1.5398773,280.0961,285.52545,295.48392,289.03964,284.0072,288.99652,298.9033,292.60596,277.0872,281.9482,291.55487,286.11215
Podgorica,42.5,19.25,0.0074843657,0.0054182154,0.001918256,0.006121892,0.0019150932,0.0006400219,1.5031996e-07,0.00028487726,1.965448,1.7600619,1.5090477,1.6622212,275.4946,283.31567,294.7044,285.90247,278.86014,287.56393,300.34723,290.48138,272.09824,278.7503,288.86783,281.56882
Amsterdam,52.25,5.0,0.00279581,0.0022895806,0.0027740435,0.0028136175,0.00018386837,3.162386e-05,1.6175804e-10,1.2455368e-05,5.0435386,4.5507045,3.8460279,4.3959284,276.7571,282.3792,290.6086,284.85666,279.18442,286.50653,295.04608,288.3098,274.18893,277.97684,285.64584,281.471
Oslo,60.0,10.75,0.0022378778,0.0023287758,0.0028423595,0.0029556893,0.0015457212,0.0007976236,5.9354464e-09,0.00019544744,2.5075684,2.4288683,2.4691806,2.6544929,269.79303,277.3839,288.89832,279.6668,272.2096,281.58118,293.7371,282.7345,266.96707,272.75092,283.57047,276.52002
Warsaw,52.25,21.0,0.0016892432,0.0014474652,0.0025111837,0.0015589456,0.0006972028,0.00017185739,1.2982971e-08,0.00013281035,3.512796,3.1106424,2.898072,3.3348804,273.46042,282.26428,292.5172,282.9756,275.6664,286.85468,297.75195,286.72275,270.9806,277.18793,286.80753,279.199
Lisbon,38.75,-9.25,0.0023401862,0.0015281441,0.0002391926,0.0019795983,1.2840212e-07,3.5869153e-08,0.0,8.491134e-10,4.3655324,4.5332217,4.7214212,3.6953037,285.34473,289.22394,295.96936,292.43634,289.1948,293.90192,301.71942,297.312,281.92764,285.04916,291.40436,288.63092
Bucharest,44.5,26.0,0.002619058,0.0021636554,0.0022458981,0.0016627951,0.0013578829,0.00021083781,1.2396183e-08,8.525721e-05,2.7224305,2.7429988,2.2059953,2.3444762,273.722,284.77728,296.79816,286.07083,277.1613,290.45963,303.55167,291.92548,270.15173,279.02325,289.9413,280.59006
Moscow,55.75,37.5,0.0016327807,0.0012703651,0.0020519744,0.0022473454,0.0013939439,0.00034242935,2.8065543e-07,0.00023942138,3.8452356,3.4595387,2.952072,3.6296058,267.10156,279.50864,292.6069,280.13202,269.644,283.82544,297.52527,283.27216,264.01007,274.40152,286.9209,276.85605
San Marino,44.0,12.5,0.002106955,0.0019527007,0.0015394965,0.0028712626,0.00041922947,6.466963e-05,2.5060656e-09,7.696638e-05,2.565767,2.6739657,2.1748319,2.3593822,277.17734,285.13153,295.98215,287.68463,280.2794,289.2058,300.69034,291.476,274.221,280.98538,291.06778,284.17673
Belgrade,44.75,20.5,0.0017651339,0.0023930985,0.0022624116,0.0019175801,0.00060625334,9.204646e-05,1.1326339e-08,6.245563e-05,2.7379372,2.7929525,2.3329904,2.641609,275.16315,285.73358,297.01447,287.19452,278.13858,290.47623,302.89658,291.9381,272.02283,281.0021,291.14334,282.9508
Bratislava,48.25,17.0,0.001685876,0.0018180497,0.0026323649,0.0019435532,0.00056659733,4.8258225e-05,6.707978e-09,4.465896e-05,3.5288796,3.420082,3.0534167,3.2255073,273.83942,283.9247,294.26166,284.64218,276.0265,288.39154,299.4935,288.5096,271.56177,279.2018,288.8388,281.03146
Ljubljana,46.0,14.5,0.0032995201,0.0041185995,0.005239918,0.0049421266,0.001545957,0.00048353407,1.8024994e-06,0.00031761135,1.9635521,1.9750932,1.5882723,1.7777056,272.7479,281.80576,292.00528,283.53253,276.34128,286.68222,297.59332,288.06863,269.25705,276.89365,286.5437,279.403
Madrid,40.5,-3.75,0.0016768822,0.0015111344,0.0005545704,0.0015909567,0.00034030137,5.472625e-05,2.2276762e-07,8.298406e-05,2.192057,2.655218,2.265234,1.9940319,278.6579,285.35202,297.4758,288.41602,283.44226,291.42142,305.01495,294.60553,274.35883,279.14636,289.46783,282.65027
Stockholm,59.25,18.0,0.0017215076,0.0014105162,0.0020505465,0.0017499126,0.0009875852,0.00030429475,7.661614e-09,6.399789e-05,4.47027,3.6730065,3.461129,4.1424346,272.26044,278.7146,290.23688,281.65936,274.40845,282.355,294.3543,284.44943,269.71625,274.70236,285.36108,278.6596
Bern,47.0,7.5,0.003427162,0.0041218223,0.0043346193,0.003618224,0.0017816897,0.001185388,9.5484706e-05,0.00042148735,1.8150834,1.8440145,1.5655084,1.6020496,273.0465,280.87897,290.68588,282.92023,275.90097,285.25476,295.91623,286.82413,270.29715,276.48663,285.49063,279.4647
Ankara,40.0,32.75,0.0017225299,0.0016991278,0.0007645718,0.0008509938,0.00069446326,0.00013879644,2.188764e-09,6.65747e-05,2.114793,2.4371293,2.3619595,2.02422,273.28894,282.82764,294.59888,285.04196,277.4932,289.01947,302.2133,292.15192,269.21533,276.42987,286.60776,278.3933
Kyiv,50.5,30.5,0.0014611777,0.0014411561,0.002610841,0.0014375789,0.00081702514,0.00023283351,1.5849126e-08,0.00017546328,3.903045,3.5276985,2.986026,3.5599887,271.0338,282.45496,294.9098,282.85272,273.16357,286.6299,299.73022,286.63617,268.52316,277.6772,289.5848,278.96786
London,51.5,-0.0,0.001755528,0.0019886917,0.0016594864,0.001939813,0.00015466343,3.8356688e-05,5.0410103e-09,1.807762e-05,4.571637,4.3888702,3.6821556,4.105872,277.4222,282.0709,290.4686,285.0951,280.2666,286.46405,295.63678,289.01706,274.45383,277.65417,285.25772,281.13443
North Nicosia,35.25,33.25,0.0025627625,0.0009324571,0.00023384241,0.0009279252,5.7776566e-07,4.5578894e-08,0.0,3.5460637e-09,2.356635,2.3154325,2.1761541,1.9617512,285.23947,290.9615,302.01038,295.53018,290.74472,297.57233,309.05417,302.43008,280.99094,285.02814,295.29492,290.13608
