city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Bochum,51.481651,7.21648,0.0033684904,0.0021868374,0.002820414,0.0031167876,0.00034347794,6.954662e-05,1.25440565e-08,5.5995864e-05,4.2836676,3.460256,3.0626137,3.7571747,278.07843,284.1502,292.0315,285.1482,280.3801,288.48102,296.85797,288.66846,275.71872,279.7802,287.1607,281.88654
Bologna,44.493809,11.33875,0.0016521103,0.00197263,0.0014532486,0.002340174,0.00037491947,5.464288e-05,4.229186e-09,0.00018352673,2.0488071,2.2240427,2.0418758,2.0350258,278.10876,286.9256,297.76028,288.28854,281.67453,291.77756,303.1478,292.64163,275.17145,282.23444,292.44427,284.4467
Bonn,50.734379,7.09548,0.0025306046,0.0019467929,0.002445266,0.0024207276,0.0002999059,5.6972225e-05,1.719484e-08,5.6113873e-05,4.0608845,3.2268703,2.8290265,3.5412517,277.60748,284.16132,292.32925,285.0335,280.05975,288.751,297.50626,288.93137,275.1137,279.5562,287.17087,281.51468
Bordeaux,44.840439,-0.5805,0.002616422,0.0020496456,0.001683566,0.002458301,6.3252596e-06,3.352531e-06,7.681375e-09,3.826227e-08,3.049022,2.847338,2.6741288,2.7501693,280.79797,286.56848,294.84302,288.98627,284.86356,292.08218,300.71182,294.40137,277.16904,281.1988,289.0287,284.29913
Bournemouth,50.720482,-1.8795,0.0030640913,0.0018714375,0.0013640386,0.0028813453,4.8051585e-05,1.1020108e-05,7.6292156e-10,3.858433e-06,5.2073474,4.4077997,3.8892555,4.60568,279.27753,282.8256,290.1035,285.47443,282.1841,286.92657,294.73346,289.1649,276.11594,278.63092,285.31104,281.75208
Bradford,53.793911,-1.75206,0.003412252,0.0022559897,0.0023296198,0.0029701283,0.00065807777,0.0001822476,1.9045846e-08,6.201887e-05,5.0037627,4.2384167,3.7443593,4.4795694,277.67197,281.5528,288.70575,283.59534,280.2536,285.30627,293.05243,286.82657,275.12057,277.78296,284.2204,280.461
Braga,41.55032,-8.42005,0.005119256,0.0034910203,0.00110494,0.0041165072,8.463943e-06,3.2556375e-06,5.2403935e-09,2.432436e-08,2.9297526,2.7648904,2.819185,2.4647214,282.36044,286.88992,293.5019,289.43442,286.95227,292.14914,299.68066,294.69336,278.4373,281.8325,287.52515,285.05304
Bratislava,48.148159,17.106741,0.0012822995,0.0018497116,0.0022162572,0.0017466765,0.00038910573,5.7375706e-05,2.142604e-08,9.7291326e-05,3.42083,3.2970264,3.0722704,3.1427047,275.93692,285.40408,295.47583,285.3769,278.5602,290.46118,301.15558,289.73834,273.3728,280.28595,289.74564,281.30124
Braunschweig,52.265942,10.52673,0.0021732172,0.0018929625,0.0024069932,0.00200955,0.00020912591,4.122724e-05,2.0051328e-08,3.2329994e-05,3.8886607,3.171079,2.895836,3.4790807,277.08392,283.34015,291.54483,284.31232,279.51956,287.9474,296.31055,288.0065,274.5024,278.6256,286.65527,280.81696
Braşov,45.648609,25.606131,0.0016520916,0.0023678471,0.003043454,0.0014550412,0.0011723292,0.00044287377,1.0280491e-08,0.00035835113,1.8497467,1.9074711,1.6396853,1.6896172,272.8098,281.89453,292.6524,282.9012,277.18173,287.7771,299.25406,289.00543,268.56143,275.92093,286.02155,277.3844
Breda,51.586559,4.77596,0.0027417545,0.0017815694,0.0021250835,0.0025081537,0.000112932066,2.2720025e-05,1.1749364e-08,1.5503536e-05,4.6017666,3.771497,3.3445714,3.9609947,278.61096,283.83777,291.5585,285.1151,281.38577,288.41678,296.62384,289.15918,275.7392,279.1114,286.25803,281.31158
Bremen,53.075161,8.80777,0.0026727577,0.0018848177,0.0025109446,0.0024599507,0.00019721086,2.0928186e-05,2.336664e-08,2.528392e-05,4.009708,3.373087,3.0734398,3.6031508,277.455,283.3362,291.20694,284.53604,279.8363,288.00516,296.2471,288.2793,274.9535,278.62906,286.05948,280.96286
Brescia,45.52478,10.22727,0.0015994913,0.0030644392,0.0026434865,0.003109532,0.00046736852,0.00027711302,1.9575437e-07,0.00017789139,1.4494333,1.4946231,1.3568966,1.395355,275.95364,285.09616,295.5523,286.01166,279.76392,289.91257,300.64215,290.39203,272.7399,280.25797,290.51016,282.0324
Brest,48.400002,-4.48333,0.0041817296,0.0024857481,0.0013970217,0.0029258213,1.1489959e-05,4.4311987e-06,3.88985e-09,1.4156625e-06,6.161825,5.146122,4.435411,5.0354605,281.04504,283.66165,290.16574,287.06155,283.40887,287.0936,293.97125,290.18253,278.48486,280.15985,286.3879,284.0082
Brighton,50.828381,-0.13947,0.0024988875,0.001634143,0.001513176,0.0025614726,0.0001268122,2.6778804e-05,1.2503754e-09,1.6806283e-05,4.9304357,4.238856,3.7225971,4.362165,279.10104,283.00204,290.25473,285.68927,281.8241,286.9953,294.63422,289.3294,276.22214,278.91888,285.70697,282.07623
Bristol,51.455231,-2.59665,0.0029661336,0.0019236036,0.001614163,0.0028558217,0.00012273392,2.3439585e-05,4.179059e-09,1.4052572e-05,4.45219,3.9403834,3.3951008,3.9033256,278.53787,282.54486,290.0182,284.74487,281.36636,286.79242,294.7786,288.40363,275.51404,278.26526,285.11322,281.1249
Brno,49.195221,16.60796,0.0011611427,0.0018224843,0.0022819904,0.0014037847,0.00045303098,0.00011720085,2.8692327e-08,0.00012086636,3.3041968,3.140319,2.8320112,3.0021002,275.02936,283.94446,293.74176,284.12152,277.4819,288.90277,299.42636,288.35083,272.55447,278.8677,287.98334,280.07303
Brugge,51.20892,3.22424,0.0028437064,0.0019288289,0.0022027446,0.0026474702,7.590544e-05,1.424981e-05,2.8672105e-09,9.289239e-06,5.5010376,4.501443,4.039071,4.810337,278.68173,283.5397,291.1603,285.9334,281.015,287.149,295.08313,289.30286,276.27948,279.862,287.03668,282.73163
Brussels,50.850449,4.34878,0.002745102,0.0018094443,0.0021508548,0.002312547,0.00010575895,2.1785245e-05,1.0109801e-08,2.523697e-05,4.6211014,3.7186627,3.3177528,3.9718862,278.5784,284.11453,291.98813,285.39462,281.3069,288.59335,297.04352,289.42645,275.78436,279.52228,286.7569,281.63464
Bucharest,44.432251,26.10626,0.0019478619,0.0018040981,0.0019897989,0.0013848052,0.0007333227,0.00015420854,1.549234e-08,0.000121149,2.721476,2.6987004,2.22915,2.4424553,275.88522,285.95728,298.15802,286.98062,279.5767,292.0915,305.21762,293.12064,272.30542,279.69165,290.94577,281.22037
Budapest,47.498009,19.039909,0.0012617047,0.0014563566,0.0018181244,0.001431892,0.00032336355,3.94453e-05,8.253758e-09,0.000109252986,2.8538268,2.7538397,2.6329267,2.6662595,275.1104,285.30768,295.79663,285.46054,278.6497,291.36615,302.46875,291.0421,271.49988,279.09283,288.71735,280.09247
Burgos,42.349998,-3.7,0.0017714446,0.0017815257,0.00086158497,0.0019910927,0.00031415527,8.9407826e-05,2.0452926e-07,5.4965938e-05,2.9535103,2.7872005,2.6379817,2.7161562,277.74948,283.44867,292.74414,286.5016,282.28723,289.4065,300.62018,292.57437,273.57162,277.55667,285.36746,281.10812
Bydgoszcz,53.123501,18.00762,0.0015534561,0.0014598303,0.0022197184,0.0013646339,0.00038534767,0.00012163537,9.600328e-09,4.044176e-05,3.850209,3.1719317,3.003731,3.600721,275.98572,283.30023,292.37982,283.88907,278.23407,287.96915,297.28455,287.5179,273.52316,278.30927,287.1181,280.27692
Cagliari,39.207378,9.13462,0.0022051062,0.0012145439,0.00018229205,0.0023204864,1.3372212e-05,8.4165706e-08,9.491765e-10,9.540878e-08,3.0048678,3.1054194,2.7549908,2.7700653,283.8751,288.3764,298.5091,292.91208,287.6622,292.86368,303.59607,297.10193,280.60397,284.23352,293.5617,289.2274
Cambridge,52.200001,0.11667,0.0015836357,0.0013821928,0.0016517406,0.0018156909,9.092241e-05,1.7031163e-05,5.838028e-09,8.150147e-06,5.0326824,4.302346,3.765725,4.497421,278.38495,282.81662,290.07788,284.8422,281.33664,287.33017,295.27603,288.8405,275.34726,278.322,284.84662,281.01498
Cardiff,51.48,-3.18,0.0037018901,0.0022192397,0.0018292576,0.0034551143,0.00016167242,3.741206e-05,2.908076e-09,1.2647429e-05,4.56982,3.9940772,3.4677963,3.9886348,278.6079,282.3746,289.71353,284.72894,281.3874,286.49176,294.30658,288.29834,275.6294,278.21918,284.9491,281.18005
Cartagena,37.605122,-0.98623,0.0010715821,0.000698543,0.00013233206,0.0009087437,3.3507067e-06,1.4237463e-08,7.489156e-10,4.6459687e-07,4.0504756,4.054988,3.7542267,3.9924786,285.80743,289.86694,298.50552,293.85385,289.42343,293.36108,301.84897,297.22183,282.83102,286.31064,295.01984,290.89337
Catania,37.502129,15.08719,0.002104123,0.0008132734,0.00016292841,0.0018410025,4.9856702e-05,2.5396566e-05,9.06659e-11,2.4988395e-07,2.345632,2.2245302,1.6740595,1.853906,284.15848,288.537,299.46964,293.17685,286.88733,291.8937,303.38654,296.25342,281.76123,285.30908,295.49902,290.5063
Chemnitz,50.833328,12.91667,0.0021236439,0.0021562488,0.0023520007,0.0021435055,0.0006124454,0.00020070405,1.5975761e-08,0.00010972911,3.9586802,3.1566377,2.8114352,3.4823482,275.66458,283.58295,292.6525,283.97797,278.2736,288.564,298.19467,288.15558,273.01947,278.52298,286.9167,280.0146
Chişinău,47.005562,28.8575,0.0014723063,0.0012694268,0.0016801415,0.0011130406,0.00060907955,0.00012009656,8.971955e-09,0.0001271625,3.139274,3.0716577,2.8408341,3.0774274,274.68784,284.69275,297.0105,285.49063,277.29276,289.55838,302.48727,289.81754,271.8476,279.6062,291.08847,281.1535
Clermont-Ferrand,45.779659,3.08628,0.0022091414,0.002370739,0.0024742293,0.00259871,0.00030588868,0.000104358165,1.0540944e-08,5.599254e-05,2.9552398,2.6874022,2.289141,2.6014836,276.5641,282.8645,292.05432,284.94458,280.66592,288.6156,298.49362,290.4608,272.90494,277.23383,285.68246,280.0346
Cluj-Napoca,46.76667,23.6,0.0016625173,0.0019953074,0.0025837782,0.0014543843,0.0008704925,0.00018559047,9.440513e-08,0.00019956117,1.9608096,2.1226723,1.8876747,1.847245,272.88782,282.89133,293.38806,283.4844,276.63647,288.60913,299.67102,289.1882,269.04883,276.98926,286.7874,278.2906
Coimbra,40.205639,-8.41955,0.0034087724,0.002072373,0.0006617113,0.0024511751,5.7394084e-07,8.932633e-08,8.599406e-09,1.6491205e-08,3.2636087,3.1274812,3.2358375,2.7282734,284.35513,288.90656,295.64572,291.508,289.25345,294.5992,302.67316,297.23682,280.31454,283.61914,289.3056,286.98184
Como,45.809978,9.08744,0.0020156407,0.004998113,0.004386704,0.0045570186,0.0010863395,0.0010136985,1.2277048e-05,0.00037307333,1.3898082,1.3657293,1.2492298,1.2390566,274.79843,282.03046,292.23734,283.58698,278.22403,286.29913,296.99084,287.64398,271.83908,277.7614,287.4577,279.8763
Constanţa,44.183331,28.65,0.0011113073,0.0011441677,0.0010895586,0.0015030198,0.0002875112,0.00010334427,2.8685028e-09,5.5398792e-05,4.21597,3.6911876,3.2569714,3.6529052,277.2595,285.48917,297.59082,287.74365,280.37958,289.9239,302.67206,292.1694,274.15408,281.07367,292.3521,283.59534
Copenhagen,55.675941,12.56553,0.0016682085,0.0014262142,0.0021914497,0.002199727,0.00027446751,3.7131176e-05,5.9719705e-09,2.269439e-05,5.441374,4.521613,4.168339,5.1580315,276.27853,282.2442,290.74228,284.12125,278.3219,285.96176,294.57156,287.0636,273.95938,278.1876,286.32187,281.06732
Cork,51.897968,-8.47061,0.0044622435,0.0028915475,0.0019716118,0.0039080856,5.378388e-05,1.8114097e-05,6.147117e-09,1.1521901e-06,4.9927545,4.379819,3.5595386,4.407808,279.36353,281.97717,288.79254,284.6088,282.04828,285.60587,292.68076,287.77017,276.6332,278.31824,284.78088,281.46808
Coventry,52.406559,-1.51217,0.001964208,0.0016709806,0.0018386988,0.0021486434,0.00016191344,2.2607315e-05,1.3130894e-08,7.4475197e-06,4.975257,4.270177,3.7699535,4.435279,278.30267,282.5561,289.92633,284.46252,281.25397,286.97852,295.1241,288.35614,275.25464,278.16742,284.69263,280.70074
Córdoba,37.883331,-4.76667,0.0018237353,0.0012819303,0.00022713433,0.0016233895,2.0215233e-05,1.7853906e-06,1.303409e-09,8.8022155e-08,2.612051,2.5386672,2.3910775,2.3430235,282.6987,290.0147,300.95364,292.2176,288.92532,297.60187,309.82236,299.18427,277.4186,282.40836,291.58997,285.874
Debrecen,47.533329,21.633329,0.0012681019,0.0015266452,0.0016576115,0.0013078853,0.0002665162,1.7782391e-05,6.555612e-09,5.3421314e-05,2.7227733,2.6995401,2.4515648,2.4721751,275.2012,285.75043,296.40808,285.99164,278.4795,291.5478,302.74692,291.2995,271.85062,279.9258,289.78632,281.05075
Derby,52.922771,-1.47663,0.0023183208,0.0018343715,0.001985694,0.0023908836,0.00030976484,6.2265215e-05,9.261205e-09,2.0942438e-05,5.0543017,4.3195,3.818502,4.5095944,278.01837,282.13223,289.4151,284.04398,280.77527,286.2502,294.25162,287.62476,275.2293,278.06766,284.54245,280.61124
Dijon,47.316669,5.01667,0.0028667261,0.002389518,0.0021716065,0.002787917,0.00023169405,3.2330187e-05,3.1910766e-08,3.0371792e-05,3.4795227,2.9935896,2.6568732,2.9305778,277.43024,284.74176,293.87518,285.66058,280.5111,289.78943,299.62415,290.37494,274.40152,279.6413,288.12173,281.38055
Donostia / San Sebastián,43.312832,-1.97499,0.004514137,0.00332479,0.002060915,0.0041853585,5.340783e-05,9.320391e-06,1.9983712e-08,3.5790795e-06,4.577884,3.7831016,3.4022794,3.9122715,283.2037,286.5488,293.8952,290.45392,286.09842,289.8811,297.40472,293.7521,280.55692,283.23102,290.5133,287.4897
Dortmund,51.514938,7.466,0.003522522,0.0022223564,0.002831019,0.0031919908,0.00044028013,8.887525e-05,1.5461612e-08,6.9900634e-05,4.2764173,3.4372497,3.0427432,3.7509549,277.66446,283.84128,291.76434,284.78253,279.97382,288.2035,296.61365,288.3085,275.28036,279.43207,286.8651,281.51788
Dresden,51.050892,13.73832,0.0022328196,0.0022309825,0.0024932073,0.0021449162,0.00065670157,0.00021910286,1.306393e-08,0.00013051876,3.7119238,3.0450912,2.708589,3.2891076,275.5853,283.7338,292.93,284.08856,278.22888,288.75214,298.45157,288.22034,272.90485,278.54956,287.14822,280.07712
Dublin,53.333061,-6.24889,0.0033570759,0.0024372,0.0017898676,0.0031444088,0.00011960852,1.8090752e-05,8.573524e-09,1.9078202e-06,5.0635986,4.2605567,3.4540868,4.433499,279.15225,281.91132,288.69623,284.29526,281.89813,285.63818,292.94122,287.63666,276.40005,278.2687,284.4577,281.01544
Duisburg,51.432468,6.76516,0.0027667861,0.0018689269,0.0024739874,0.0026896212,0.00018180342,2.6264368e-05,7.763807e-09,1.9097568e-05,4.189352,3.4045963,3.0200264,3.668694,278.50632,284.37692,292.22357,285.403,280.92673,288.83173,297.23706,289.10696,276.04837,279.9011,287.1904,282.00165
Düsseldorf,51.221722,6.77616,0.0028458103,0.001968412,0.0026131503,0.0027098372,0.00019754622,2.5054536e-05,1.1060391e-08,1.9700823e-05,4.173521,3.3706164,2.9909322,3.6630948,278.53513,284.6748,292.62216,285.6654,280.94193,289.1194,297.6472,289.38678,276.0991,280.22208,287.62766,282.2818
Eastbourne,50.768711,0.28453,0.0028774485,0.0017444998,0.0015999094,0.002877166,0.00011250796,2.8928542e-05,2.7282931e-10,2.1237716e-05,5.2185345,4.4450293,3.934951,4.634246,279.8638,283.28854,290.43613,286.44296,282.1686,286.60565,293.89706,289.4267,277.40457,279.85718,286.78476,283.4273
Edinburgh,55.952061,-3.19648,0.0027484822,0.0018842341,0.0019402296,0.0028343643,0.00051157374,0.00014840011,7.0254425e-09,5.751956e-05,5.0397053,4.318899,3.655145,4.5758142,277.23276,280.9396,287.63593,282.74112,279.98303,284.84274,291.93292,286.04034,274.4522,276.9521,283.20966,279.49164
Eindhoven,51.44083,5.47778,0.002746602,0.001825952,0.002083809,0.0024344537,0.00013008824,2.9046278e-05,9.760358e-09,2.385422e-05,4.404234,3.5830326,3.1817737,3.7882023,278.44095,283.94293,291.6623,284.98883,281.2772,288.70987,297.0626,289.19485,275.52405,279.01727,286.0564,281.0438
Elche,38.26218,-0.70107,0.0006171862,0.0006255817,0.00020080371,0.0008411094,7.125089e-06,2.1615633e-06,3.9924766e-09,1.0688897e-07,2.6902616,2.5655224,2.456432,2.4471097,285.21628,290.5708,300.26395,293.7846,291.37357,296.9961,306.68167,299.72754,280.0426,284.3681,294.0306,288.558
Erfurt,50.978699,11.03283,0.002029615,0.0019421965,0.0020625724,0.0020137527,0.00045144753,0.00012012274,1.366772e-08,7.559941e-05,3.7621887,3.0697713,2.7104313,3.313229,275.69827,282.85718,291.56256,283.52664,278.27258,287.6184,296.61652,287.51035,273.02917,277.97217,286.32648,279.7772
