city,latitude,longitude,hot_days,hot_days_consec,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn,temp_range_winter,temp_range_spring,temp_range_summer,temp_range_autumn
Cardiff,51.48,-3.18,0.5,0.36666666666666664,0.0037337618,0.0023563744,0.002102605,0.0035711362,0.0002461936,4.513024e-05,4.3063855e-09,1.1958464e-05,4.577767,3.9681575,3.5330362,4.071419,278.4086,282.33017,289.6318,284.51337,281.12173,286.37073,294.0402,287.99606,275.49915,278.1771,285.0314,281.0581,5.622589,8.193634,9.008789,6.937958
Cartagena,37.605122,-0.98623,27.133333333333333,12.366666666666667,0.0011944139,0.0008317194,0.00019507181,0.0011406181,1.2391887e-06,3.4178677e-07,9.280454e-10,3.0226759e-06,4.1180573,4.183494,3.6452677,3.801262,285.89908,289.41574,297.9687,293.68204,289.45087,292.79007,301.20697,297.029,282.98965,285.9766,294.584,290.74777,6.461212,6.8134766,6.6229553,6.2812195
Catania,37.502129,15.08719,49.96666666666667,23.466666666666665,0.0021830017,0.0010884703,0.0002407047,0.0019584508,4.245218e-05,1.416664e-05,1.8402303e-10,9.598951e-08,2.4212713,2.3350232,1.6806507,1.8451507,284.1914,287.98074,298.89407,292.96808,286.92197,291.18048,302.67053,296.00177,281.77008,284.89523,295.06158,290.32428,5.151886,6.285248,7.6089478,5.67749
Chemnitz,50.833328,12.91667,14.4,5.066666666666666,0.002178083,0.0020228482,0.0028929932,0.0021666705,0.00066959625,0.00021636493,1.972967e-08,0.00013228493,3.875259,3.1926494,2.7915196,3.4679148,275.01218,282.97366,292.34027,283.6875,277.60855,287.88284,297.73193,287.77814,272.36417,277.9595,286.82394,279.85516,5.244385,9.92334,10.9079895,7.9229736
Chişinău,47.005562,28.8575,41.233333333333334,13.133333333333333,0.0012851632,0.0014458431,0.0017955011,0.0013643949,0.000557071,0.00012411569,8.091303e-09,0.00010446157,3.217737,3.1009736,2.7640307,3.070503,274.19827,284.09973,296.70215,284.91913,276.85544,288.77322,302.14243,289.22815,271.27112,279.20102,290.86905,280.64825,5.58432,9.572205,11.273376,8.579895
Clermont-Ferrand,45.779659,3.08628,15.3,5.0,0.0024282124,0.0025769523,0.0026284037,0.0026718182,0.00039765306,0.00015119981,9.859749e-09,6.7761684e-05,3.0047414,2.8496318,2.2865038,2.653971,276.2623,282.22565,291.3691,284.5219,280.29965,287.72684,297.56412,289.82626,272.6168,276.75327,285.1406,279.7959,7.6828613,10.973572,12.423523,10.030365
Cluj-Napoca,46.76667,23.6,17.533333333333335,6.266666666666667,0.0016161575,0.0022598421,0.0027848436,0.0015149597,0.0008231889,0.00021734792,4.3400627e-07,0.0001657058,2.001607,2.1431723,1.8543843,1.8792412,272.5322,282.24728,293.00403,282.96472,276.25204,287.69748,299.14117,288.61316,268.7153,276.589,286.58887,277.79178,7.536743,11.10849,12.552307,10.821381
Coimbra,40.205639,-8.41955,52.733333333333334,17.833333333333332,0.0036944372,0.0021251524,0.00056983327,0.0022996326,3.1650575e-07,1.6891954e-07,4.380031e-09,1.6300758e-07,3.29077,3.1945987,3.2420027,2.6847465,284.47668,288.50046,295.34357,291.1087,289.14,294.054,302.1157,296.97903,280.6109,283.3647,289.2284,286.4516,8.529114,10.689301,12.887299,10.527435
Como,45.809978,9.08744,1.0333333333333334,0.6333333333333333,0.002372428,0.004618479,0.0047828727,0.0050985035,0.0012735361,0.0010484505,4.4555127e-05,0.0005324285,1.3614081,1.3611794,1.261984,1.2242857,274.4505,281.39484,291.48947,283.24075,277.83563,285.6003,296.11334,287.1154,271.43036,277.1496,286.8331,279.69452,6.4052734,8.450714,9.280243,7.420868
Constanţa,44.183331,28.65,40.333333333333336,15.1,0.0010572878,0.0012880287,0.001226579,0.0015166692,0.00029590205,8.829172e-05,3.5207053e-09,5.845907e-05,4.307139,3.7151744,3.174633,3.7239764,276.87012,285.03494,297.27487,287.3044,280.06528,289.40475,302.30225,291.66104,273.6584,280.7071,292.14154,283.2484,6.406891,8.697662,10.160706,8.412628
Copenhagen,55.675941,12.56553,0.8666666666666667,0.8,0.0017483383,0.001258093,0.002329163,0.002105989,0.00037240022,4.6704667e-05,6.458723e-09,3.371634e-05,5.2779374,4.538836,4.136912,5.1502204,275.20053,281.49017,290.84296,283.6196,277.28,285.18832,294.72983,286.50443,272.8712,277.4113,286.34293,280.61584,4.4088135,7.7770386,8.386902,5.8885803
Cork,51.897968,-8.47061,0.0,0.0,0.0044991705,0.0027223907,0.0022328466,0.004000816,6.701701e-05,1.0422814e-05,5.64668e-09,1.05676445e-05,4.8703675,4.228955,3.649492,4.3627734,279.38077,282.10065,288.6323,284.37296,281.97293,285.70178,292.3852,287.44144,276.73413,278.45706,284.7948,281.3134,5.2388,7.2447205,7.590393,6.1280518
Coventry,52.406559,-1.51217,2.1333333333333333,1.3,0.0021166294,0.001711235,0.001973997,0.0022242845,0.00023191338,3.299305e-05,1.0316554e-08,8.441464e-06,4.872289,4.2206416,3.764881,4.4725423,277.98154,282.4366,289.82004,284.2806,280.85483,286.78668,294.86572,288.07614,275.0087,278.0403,284.6827,280.61545,5.8461304,8.746368,10.183014,7.4606934
Córdoba,37.883331,-4.76667,120.7,82.2,0.002254765,0.0013956557,0.00028575293,0.0016620313,8.771447e-06,6.0816765e-06,1.3696901e-09,8.005769e-06,2.454126,2.4698594,2.2434013,2.1547773,282.7442,289.36707,300.19305,291.98834,288.7306,296.659,308.84134,299.00336,277.59607,282.04523,291.05984,285.537,11.1345215,14.61377,17.781494,13.46637
Debrecen,47.533329,21.633329,44.166666666666664,12.433333333333334,0.0012532707,0.0016140768,0.0019586505,0.0013429607,0.0002401514,3.2334334e-05,1.0356103e-08,3.7376063e-05,2.7155385,2.7198305,2.4023144,2.483993,274.8895,285.04022,295.91306,285.39813,278.20956,290.54672,302.10706,290.6811,271.53207,279.44986,289.5043,280.46677,6.67749,11.096863,12.602753,10.214325
Derby,52.922771,-1.47663,1.0666666666666667,0.8,0.002513849,0.0018753879,0.002120371,0.0025040556,0.00039326827,7.627307e-05,9.27906e-09,2.1425341e-05,4.9298778,4.2710023,3.8111467,4.5430865,277.6909,281.99753,289.31805,283.9063,280.3615,286.05618,294.02017,287.3892,274.95996,277.91376,284.5248,280.5683,5.4015503,8.142426,9.495361,6.8208923
Dijon,47.316669,5.01667,18.8,6.4,0.0027632655,0.0024340996,0.0023103906,0.0027248852,0.00024329485,2.8662938e-05,2.5125752e-08,3.821343e-05,3.477845,3.1520574,2.703567,3.0249255,277.0012,284.21863,293.24753,285.3586,280.06314,289.1968,298.87418,289.8259,274.0148,279.13416,287.56384,281.27576,6.04834,10.062653,11.310333,8.55014
Donostia / San Sebastián,43.312832,-1.97499,2.7,1.5,0.0048675514,0.0037735077,0.0021763393,0.0042075375,6.511371e-05,2.4814013e-05,3.8848148e-07,4.832135e-06,4.696943,4.0299234,3.3772035,3.975398,283.15274,286.07175,293.41055,289.92288,285.92184,289.21838,296.6666,293.15213,280.5858,282.94336,290.24918,287.00824,5.3360596,6.2750244,6.4174194,6.1438904
Dortmund,51.514938,7.466,8.166666666666666,2.933333333333333,0.0035641869,0.002391421,0.0029791694,0.0030360413,0.0004675013,8.2856415e-05,1.3502838e-08,6.0627746e-05,4.1824245,3.446219,3.0716605,3.743843,277.0316,283.41547,291.5287,284.60986,279.37125,287.7117,296.21088,288.09995,274.62323,278.99408,286.78925,281.3651,4.7480164,8.717621,9.421631,6.734833
Dresden,51.050892,13.73832,15.466666666666667,5.466666666666667,0.0023265008,0.0020964493,0.003020494,0.0021591708,0.0007754685,0.0002218748,1.8163641e-08,0.00015262482,3.6326833,3.0731328,2.682553,3.2824767,274.9231,283.12766,292.62265,283.79034,277.53244,288.09076,297.98547,287.8447,272.22647,277.99014,287.04944,279.92575,5.305969,10.100616,10.936035,7.9189453
Dublin,53.333061,-6.24889,0.0,0.0,0.0034253893,0.0023573337,0.0021482103,0.0033474688,0.00018474233,1.4517767e-05,8.681375e-09,1.6655948e-05,4.8859425,4.1559315,3.5248132,4.433088,278.9428,281.8978,288.62564,284.13025,281.63828,285.5902,292.72427,287.3752,276.26395,278.2389,284.54636,280.89465,5.3743286,7.3513184,8.1779175,6.4805603
Duisburg,51.432468,6.76516,10.1,3.466666666666667,0.002787785,0.0019915733,0.0026165424,0.0025712512,0.00021508873,2.6951957e-05,9.400618e-09,1.5269316e-05,4.0926566,3.4116468,3.0483599,3.6635122,277.91388,283.9783,291.99677,285.24042,280.35263,288.3859,296.82608,288.8932,275.4522,279.46945,287.1299,281.85748,4.900421,8.916443,9.696167,7.0357056
Düsseldorf,51.221722,6.77616,11.5,3.7333333333333334,0.0028835472,0.0021038903,0.002721208,0.0026082627,0.00022958372,2.6514695e-05,1.0892603e-08,1.5615911e-05,4.0795026,3.3895414,3.0176861,3.6561508,277.97052,284.26672,292.37088,285.51187,280.40482,288.666,297.20023,289.16998,275.52466,279.7827,287.53793,282.15143,4.8801575,8.88327,9.6622925,7.0185547
Eastbourne,50.768711,0.28453,0.7666666666666667,0.6333333333333333,0.0029557042,0.0017911423,0.0016918014,0.0029325036,0.00015250218,1.5707801e-05,9.094311e-11,7.774128e-06,5.1649203,4.381787,3.9326327,4.6471386,279.60364,283.20505,290.477,286.12653,281.80612,286.45822,293.83002,289.03177,277.20703,279.78998,286.89267,283.17465,4.5990906,6.6682434,6.9373474,5.8571167
Edinburgh,55.952061,-3.19648,0.06666666666666667,0.06666666666666667,0.0027558836,0.0019027141,0.0020764032,0.0028095737,0.00054559606,0.00010991711,6.978699e-09,4.9631e-05,4.856304,4.23943,3.6416059,4.5467806,276.93515,280.79346,287.62793,282.65652,279.5907,284.6665,291.85526,285.8792,274.1983,276.79337,283.267,279.4547,5.392395,7.8731384,8.588257,6.4244995
Eindhoven,51.44083,5.47778,8.666666666666666,3.1,0.0027793145,0.0019521803,0.0023568585,0.002376347,0.00017773472,2.1854086e-05,1.04124185e-08,1.3932225e-05,4.306986,3.5729554,3.2261271,3.8006203,277.9336,283.61258,291.44003,284.8512,280.73856,288.35336,296.63535,288.99207,275.08865,278.64145,286.04288,280.96027,5.6499023,9.711914,10.592468,8.031799
Elche,38.26218,-0.70107,102.03333333333333,56.43333333333333,0.0006835365,0.0007317342,0.0002864624,0.0011129644,3.4088246e-06,2.4072965e-06,3.4619916e-09,6.834124e-07,2.735898,2.6601818,2.3716667,2.3230531,285.37515,289.99606,299.59705,293.57565,291.46185,296.18405,305.7256,299.4921,280.26703,283.98956,293.60052,288.378,11.194824,12.194489,12.125061,11.114105
Erfurt,50.978699,11.03283,7.533333333333333,3.0,0.0020577176,0.0019001482,0.0023727664,0.0020562368,0.00048496676,0.000117331125,1.5664991e-08,8.999321e-05,3.70449,3.1318543,2.7357564,3.3140817,275.0709,282.33566,291.27045,283.28897,277.64026,286.9945,296.19208,287.1918,272.40973,277.50943,286.1877,279.62936,5.23053,9.485077,10.004364,7.562439
Espoo,60.2052,24.652201,3.2,2.1333333333333333,0.002564006,0.0013137803,0.0024088467,0.0029701923,0.0016983178,0.00034906404,6.746699e-08,0.00023534504,4.102266,3.55376,3.3286803,3.9502652,269.75357,278.27023,290.3642,280.29437,272.39362,282.90207,295.27798,283.2777,266.5984,273.00552,284.47968,277.00653,5.795227,9.896545,10.798309,6.271179
Essen,51.45657,7.01228,9.0,3.1666666666666665,0.0030982012,0.0021714335,0.0027951042,0.0027780766,0.00029604987,4.4933437e-05,1.085525e-08,2.9701088e-05,4.1413474,3.4393394,3.0688186,3.7072623,277.68295,283.8541,291.8956,285.1102,280.068,288.19348,296.6363,288.6777,275.26187,279.40433,287.11,281.801,4.806122,8.789154,9.526306,6.876709
Ferrara,44.826778,11.62071,54.166666666666664,19.933333333333334,0.0015887776,0.0018823599,0.0019784109,0.0023394665,0.00024738364,6.088643e-05,1.7121984e-07,0.00013864157,1.9560764,2.136997,1.9192861,1.9784223,277.67264,287.19647,297.90375,288.27493,281.443,292.1951,303.30334,292.83832,274.5377,282.34772,292.64404,284.2692,6.905304,9.847382,10.659302,8.569122
Firenze,43.76667,11.25,39.0,15.566666666666666,0.0025487263,0.002338723,0.001543123,0.0032617117,0.0003058781,3.0205054e-05,2.8030192e-09,5.7445854e-05,2.0507553,2.066793,1.7412742,1.924891,278.97678,285.6167,296.2056,288.0657,282.50598,290.31628,301.85687,292.48816,275.84113,280.88953,290.43448,284.04144,6.664856,9.426758,11.422394,8.446716
Frankfurt am Main,50.11552,8.68417,15.6,5.066666666666666,0.0022821531,0.0019759603,0.0023895577,0.0022960005,0.0002776841,4.2221876e-05,1.4278401e-08,3.6379115e-05,3.2466276,2.864795,2.4908757,2.8440309,276.15485,283.95132,292.6888,284.46317,278.9548,289.0483,298.13693,288.63977,273.34363,278.7864,287.26605,280.6783,5.6111755,10.261902,10.87088,7.9614563
Freiburg,47.995899,7.85222,10.033333333333333,3.8666666666666667,0.003634283,0.003145113,0.0034736928,0.0032682507,0.0007880906,0.0002098245,1.071172e-06,9.767142e-05,2.5525665,2.27493,1.9244511,2.1186996,275.44,282.79733,291.9233,283.80243,278.11948,287.41522,297.15588,287.83496,272.87576,278.29535,286.81693,280.2941,5.2437134,9.119873,10.338959,7.540863
Gdańsk,54.352051,18.64637,2.066666666666667,1.7,0.0023197916,0.0013230507,0.002361925,0.002220036,0.0008152803,0.00014393426,8.446764e-09,9.294525e-05,5.313956,4.2947407,4.0095963,5.051972,274.1741,281.64566,291.31577,283.13162,276.27563,285.46475,295.37766,286.2559,271.83676,277.21085,286.5043,279.97495,4.4388733,8.253906,8.873352,6.280945
Gdynia,54.51889,18.531879,2.066666666666667,1.7,0.0023197916,0.0013230507,0.002361925,0.002220036,0.0008152803,0.00014393426,8.446764e-09,9.294525e-05,5.313956,4.2947407,4.0095963,5.051972,274.1741,281.64566,291.31577,283.13162,276.27563,285.46475,295.37766,286.2559,271.83676,277.21085,286.5043,279.97495,4.4388733,8.253906,8.873352,6.280945
Gelsenkirchen,51.5075,7.12283,9.0,3.1666666666666665,0.0030982012,0.0021714335,0.0027951042,0.0027780766,0.00029604987,4.4933437e-05,1.085525e-08,2.9701088e-05,4.1413474,3.4393394,3.0688186,3.7072623,277.68295,283.8541,291.8956,285.1102,280.068,288.19348,296.6363,288.6777,275.26187,279.40433,287.11,281.801,4.806122,8.789154,9.526306,6.876709
Gent,51.049999,3.71667,5.4,2.3,0.002718791,0.001888762,0.0023883386,0.0024114174,0.00015946604,1.622956e-05,2.98625e-09,5.4611082e-06,4.5986724,3.8605425,3.4588077,4.0835857,277.91098,283.57773,291.50974,285.42737,280.42032,287.74936,296.0523,289.089,275.41104,279.27646,286.70557,281.9357,5.0092773,8.4729,9.346741,7.15329
Gijón,43.535728,-5.66152,7.0,3.5,0.0038623365,0.003026843,0.0016649428,0.003389277,0.0003345656,0.00014949597,4.599789e-07,4.5750232e-05,2.638584,2.462205,2.2612891,2.292601,281.3284,284.93427,292.48148,288.10587,285.5066,289.87454,298.01263,293.08203,277.4976,279.90933,286.89716,283.4412,8.009003,9.96521,11.1154785,9.640839
Glasgow,55.86515,-4.25763,0.03333333333333333,0.03333333333333333,0.0057509243,0.0034361768,0.0028350502,0.0053525837,0.0010683765,0.00028075525,1.0714618e-08,0.00010299429,4.1459436,3.7755582,3.1992013,3.9187477,276.26,280.13733,286.95898,281.92828,278.51053,283.84006,290.94675,284.7632,273.91592,276.22952,282.69247,279.01895,4.5946045,7.6105347,8.254272,5.7442627
Granada,37.188171,-3.60667,79.8,49.233333333333334,0.0019549588,0.0011841983,0.0002672984,0.0014518289,0.00013028787,3.5186724e-05,4.5585372e-10,3.237719e-05,1.6484942,1.7744962,1.5050278,1.5468745,281.37994,287.0156,297.83868,290.213,286.96207,292.9966,304.82092,296.38153,276.61554,280.55267,289.75494,284.4454,10.346527,12.443939,15.065979,11.936127
Graz,47.066669,15.45,11.466666666666667,4.533333333333333,0.0016970803,0.0024632968,0.0043276395,0.0025456315,0.0010038246,0.0003062929,2.6758323e-07,0.00032115175,1.7489328,1.9919648,1.6319652,1.6130774,273.55933,282.651,292.65488,283.3176,277.03162,287.99734,298.10205,288.21533,270.3893,277.26627,287.15955,278.92487,6.6423035,10.731079,10.942505,9.290466
Grenoble,45.166672,5.71667,3.8,1.9333333333333333,0.0030521476,0.003106415,0.0025701304,0.0038375375,0.0013630422,0.0005458423,1.2809431e-06,0.0002642229,1.5827423,1.685488,1.7043698,1.5512904,275.23126,281.31076,291.26224,283.71005,278.43872,285.6887,296.33612,287.56644,272.2023,276.71487,285.7818,280.04004,6.2364197,8.973816,10.554321,7.5263977
Groningen,53.21917,6.56667,1.9666666666666666,1.0333333333333334,0.0028821174,0.0019222609,0.0028643743,0.0029984012,0.00029492917,2.7582342e-05,1.7614677e-09,2.0929465e-05,4.88831,4.2570214,3.8339643,4.521436,277.07837,282.49786,290.15933,284.22406,279.6205,286.8596,294.81512,288.02066,274.44266,277.88608,285.12387,280.57245,5.1778564,8.973511,9.691254,7.4482117
Göteborg,57.707161,11.96679,0.7666666666666667,0.6666666666666666,0.0029886588,0.0018813603,0.002892954,0.0034432085,0.0008402902,0.00022201636,7.037577e-09,8.569235e-05,4.3209877,3.7424188,3.4645398,4.4030805,274.09457,280.4383,290.0667,282.57288,276.2579,284.27628,293.9476,285.32712,271.57416,276.22818,285.56952,279.69247,4.6837463,8.048096,8.378082,5.6346436
Haarlem,52.38084,4.63683,0.03333333333333333,0.03333333333333333,0.0030822766,0.0020088842,0.002577006,0.0035131995,0.00013095004,1.2928719e-05,5.738468e-09,4.4759145e-06,6.765575,5.510729,4.8927264,6.156136,278.31934,282.74496,290.18073,285.45215,280.26373,285.72104,293.26917,288.17194,276.26306,279.53378,286.67038,282.75845,4.0006714,6.187256,6.5987854,5.4134827
Hagen,51.360809,7.47168,8.166666666666666,2.933333333333333,0.0035641869,0.002391421,0.0029791694,0.0030360413,0.0004675013,8.2856415e-05,1.3502838e-08,6.0627746e-05,4.1824245,3.446219,3.0716605,3.743843,277.0316,283.41547,291.5287,284.60986,279.37125,287.7117,296.21088,288.09995,274.62323,278.99408,286.78925,281.3651,4.7480164,8.717621,9.421631,6.734833
Hamburg,53.575321,10.01534,4.933333333333334,2.066666666666667,0.0026543594,0.0018918138,0.0028653194,0.00242987,0.00040602384,4.338772e-05,1.2936016e-08,4.2929205e-05,4.0021687,3.4819858,3.2221303,3.7664783,276.4314,282.53876,291.05597,284.14026,278.77066,286.84756,295.63773,287.6077,273.93155,278.09607,286.29807,280.83145,4.8391113,8.751495,9.339661,6.776245
Hannover,52.370522,9.73322,8.066666666666666,2.933333333333333,0.0025476015,0.0018833452,0.0026059255,0.0022032757,0.0002867208,3.9770544e-05,1.7650336e-08,5.0912844e-05,3.837232,3.28716,3.01329,3.5606768,276.3486,282.82443,291.1933,284.03903,278.86102,287.50394,296.21695,287.80838,273.6952,278.01932,286.06592,280.47705,5.1658325,9.484619,10.1510315,7.3313293
Harrogate,53.99078,-1.5373,0.3333333333333333,0.26666666666666666,0.0026681512,0.0018349832,0.0021092454,0.0025199414,0.0005084113,0.00010174974,6.933841e-09,4.6360372e-05,4.8773093,4.224047,3.7130928,4.5231786,277.17188,281.3657,288.50446,283.35114,279.81946,285.2313,292.88525,286.72357,274.47964,277.3775,283.89224,280.07697,5.339813,7.8537903,8.993011,6.6466064
Heidelberg,49.407681,8.69079,21.2,6.166666666666667,0.0023613821,0.0020993112,0.0024252431,0.002411879,0.00028025522,4.585024e-05,1.6350722e-08,3.9447707e-05,3.2187974,2.783024,2.4208992,2.7420473,276.45782,284.4162,293.42105,284.90527,279.4202,289.6356,299.05112,289.29904,273.50757,279.19955,287.8801,280.985,5.912628,10.436035,11.1710205,8.314056
Helsinki,60.169521,24.93545,0.6666666666666666,0.5,0.0026322866,0.0012402034,0.0022075798,0.0030716255,0.0015849186,0.00028779858,2.0243053e-08,0.00019176837,5.4912047,4.451899,4.257962,5.4291673,270.89328,277.57794,290.20355,281.3803,272.7878,280.73868,293.32486,283.44925,268.6816,274.0071,286.52594,279.1082,4.106201,6.7315674,6.7989197,4.3410645
Hoofddorp,52.302502,4.68889,0.03333333333333333,0.03333333333333333,0.0030822766,0.0020088842,0.002577006,0.0035131995,0.00013095004,1.2928719e-05,5.738468e-09,4.4759145e-06,6.765575,5.510729,4.8927264,6.156136,278.31934,282.74496,290.18073,285.45215,280.26373,285.72104,293.26917,288.17194,276.26306,279.53378,286.67038,282.75845,4.0006714,6.187256,6.5987854,5.4134827
Hull,53.744598,-0.33525,0.6666666666666666,0.4666666666666667,0.0017846475,0.0014756428,0.0018828536,0.0019364529,0.00017173309,1.3098086e-05,8.382707e-09,1.0800683e-05,5.2407584,4.5577717,4.0023317,4.9104185,277.89923,282.10977,289.41483,284.2489,280.5909,285.95905,293.92972,287.71317,275.22076,278.24115,284.78912,280.95993,5.3701477,7.7178955,9.1405945,6.753235
Innsbruck,47.262661,11.39454,0.2,0.16666666666666666,0.0029861843,0.0035051948,0.0057698935,0.0030969114,0.0026699328,0.0018989473,0.00020068439,0.0008937497,1.3233638,1.271399,1.092293,1.2076901,270.96103,277.22235,287.5327,279.81717,274.03967,281.1163,291.78473,283.55142,267.8356,273.2477,283.3775,276.41635,6.204071,7.8685913,8.407227,7.135071
Jerez de la Frontera,36.686451,-6.13606,88.9,40.86666666666667,0.0031220866,0.0013173694,0.00016195023,0.001978779,2.2356828e-06,5.1005094e-07,6.865987e-10,4.470658e-06,3.633607,3.708468,3.356999,3.3404453,286.00867,290.63858,298.5726,293.75946,291.04404,296.25693,304.7757,299.26672,281.62305,285.08173,292.391,288.9256,9.42099,11.175201,12.384705,10.3411255
Kaliningrad,54.70649,20.51095,4.9,2.8,0.0027545104,0.0014306464,0.0026173661,0.0029348417,0.00089398155,0.00015236138,6.6643624e-09,7.280757e-05,4.329598,3.568268,3.322934,4.1599135,273.5496,281.2666,291.6914,282.83856,275.53696,285.4112,295.98447,285.8404,271.3093,276.67145,286.84357,279.80728,4.227661,8.739746,9.1409,6.0331116
Karlsruhe,49.004719,8.38583,18.466666666666665,5.666666666666667,0.0029395989,0.0024796515,0.0027148451,0.0028069979,0.00043656924,9.031203e-05,1.7978717e-08,6.540375e-05,3.147615,2.6910713,2.3133066,2.63956,276.2328,283.971,293.08945,284.68137,279.1506,289.02216,298.63608,289.05215,273.32068,278.9413,287.6573,280.80145,5.8299255,10.080841,10.97879,8.250702
Kassel,51.316669,9.5,5.5,2.433333333333333,0.0027310564,0.002079962,0.002618795,0.0024779537,0.00045220388,7.745976e-05,1.4039391e-08,7.2242794e-05,3.7265742,3.138109,2.7536345,3.3578525,275.04144,281.9924,290.5878,283.06265,277.35345,286.40878,295.3245,286.64615,272.6359,277.45404,285.77908,279.71335,4.71756,8.954742,9.54541,6.9328003
Katowice,50.258419,19.02754,14.7,5.166666666666667,0.0023696916,0.0021430643,0.0030347968,0.0019757987,0.0009528629,0.00020748541,1.5432406e-08,0.00015852888,3.7639487,3.1233313,2.6820788,3.320302,274.52625,282.80902,292.69608,283.4007,277.2925,287.9422,298.22607,287.85156,271.4971,277.37305,286.8851,279.1829,5.79541,10.569153,11.340973,8.668671
Kaunas,54.900002,23.9,10.833333333333334,4.833333333333333,0.0021437258,0.0015072022,0.0024329643,0.0020743418,0.00090145593,0.0001856307,1.0191067e-08,8.739e-05,3.8155193,3.262248,2.9749649,3.6210399,272.2372,281.1932,292.18195,281.75607,274.2929,285.91455,297.3517,285.02228,269.84982,275.88123,286.3778,278.33807,4.4430847,10.033325,10.973907,6.684204
Kiel,54.321331,10.13489,0.7333333333333333,0.5333333333333333,0.0027028793,0.0016797935,0.0028113415,0.0028863593,0.0004132917,3.6290567e-05,5.432525e-09,3.6892365e-05,4.7975764,4.204469,3.8984137,4.6031804,276.13562,282.0324,290.5794,284.01303,278.12973,285.6894,294.45074,286.9093,273.96347,278.2172,286.40686,281.1665,4.16626,7.4721985,8.043884,5.742798
Kiev,50.454659,30.5238,27.133333333333333,9.066666666666666,0.0016324862,0.0015818973,0.002182209,0.0015455411,0.00078801165,0.00017061047,1.0548024e-08,0.00017035854,3.877573,3.358477,3.0111506,3.55542,272.41974,283.262,295.45526,282.96863,274.53818,287.6583,300.4874,286.64264,269.9749,278.40417,289.87967,279.24213,4.563263,9.25412,10.607727,7.4005127
Košice,48.713951,21.25808,14.266666666666667,5.2,0.0016103749,0.0020368719,0.0028863356,0.001747943,0.00077649474,0.00011387164,1.47736765e-08,0.00017901069,2.372023,2.5021977,2.2298791,2.1611295,272.5075,281.99136,292.4766,282.40598,275.29092,287.23538,298.381,287.35355,269.68695,276.56815,286.23032,277.68195,5.6039734,10.667236,12.150696,9.6716
Kraków,50.061432,19.936581,12.733333333333333,4.766666666666667,0.0020339668,0.0023819997,0.0032961222,0.0019238751,0.0010579808,0.0003460188,1.6204048e-08,0.00021183347,3.253324,2.802425,2.4522867,2.8314517,273.21793,281.84018,292.0231,282.47476,276.29486,287.10175,297.83136,287.30762,269.8895,276.25818,285.91684,277.88644,6.405365,10.843567,11.91452,9.421173
Krasnodar,45.044842,38.976028,56.266666666666666,22.933333333333334,0.0029476678,0.0024780163,0.0017304011,0.0023113291,0.00045861292,0.00013684056,8.860176e-09,6.93778e-05,3.8805003,3.428338,2.8160405,3.272693,277.071,285.25134,298.77087,287.71512,280.131,289.4459,303.4756,291.96252,274.03818,280.93323,293.79694,283.7553,6.0928345,8.512665,9.67865,8.207214
Krefeld,51.339211,6.58615,9.9,3.3666666666666667,0.0027303786,0.0019331207,0.0025612733,0.0025101171,0.00019802309,2.492603e-05,1.1528084e-08,1.3401835e-05,4.0936294,3.4152782,3.0586028,3.6559193,277.92953,283.9094,291.90628,285.1623,280.45108,288.4352,296.85223,288.95184,275.3806,279.26447,286.8959,281.64404,5.070465,9.170746,9.956329,7.3078003
Köln,50.933331,6.95,10.066666666666666,3.6,0.0029756117,0.0022200109,0.0027906117,0.002640524,0.00034182775,5.701584e-05,1.3849261e-08,3.9963146e-05,4.0594444,3.3510416,2.953731,3.6279838,277.4114,283.92123,292.11368,285.1087,279.8479,288.34174,296.96112,288.78018,274.952,279.40945,287.2458,281.74078,4.8959045,8.9322815,9.715332,7.039398
L'viv,49.838261,24.023239,15.866666666666667,5.333333333333333,0.0016881055,0.0020778372,0.0026664166,0.0016609709,0.00076432497,0.00025261185,1.18463515e-08,0.00013970594,4.111998,3.3858309,2.8900583,3.5562682,272.93875,282.46326,293.35046,282.7935,275.35965,287.16922,298.7358,287.11118,270.18262,277.35367,287.59146,278.60754,5.1770325,9.815552,11.144348,8.503632
La Spezia,44.110538,9.84339,4.066666666666666,2.033333333333333,0.0032392766,0.0025926544,0.0014603869,0.0045048473,0.00020606,6.159636e-05,8.1759886e-08,0.0001070835,2.7820113,2.4820566,2.0179708,2.5506494,280.37686,285.39978,295.2009,288.65076,283.06662,288.58392,298.6761,291.6968,277.98602,282.1708,291.58072,285.83682,5.080597,6.4131165,7.0953674,5.8599854
Lausanne,46.515999,6.63282,5.0,2.6666666666666665,0.005001484,0.0041541574,0.003781394,0.0042957854,0.0019832696,0.0008640718,1.627662e-05,0.00042194693,1.9574388,1.7978806,1.5978702,1.731997,274.76065,281.79962,290.87268,283.10516,277.46466,286.4533,296.5119,287.31104,272.18753,277.22476,285.28592,279.31998,5.27713,9.228546,11.225983,7.9910583
