city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Antwerpen,51.219891,4.40346,0.002876628,0.0019628764,0.0021907808,0.002296035,0.000111021945,2.3642739e-05,1.0921818e-08,2.4627898e-05,4.9170704,3.9976127,3.482005,4.020711,279.3126,284.60098,293.30493,286.15283,282.0485,289.07968,298.4251,290.09024,276.56747,280.00922,288.06573,282.41193
Apeldoorn,52.209999,5.96944,0.0033942447,0.0022668566,0.002687356,0.002588026,0.00012159366,1.8399402e-05,6.738991e-09,1.4335531e-05,4.925548,4.069094,3.4861922,4.015603,278.86105,283.96024,291.90784,285.4323,281.42325,288.4162,296.96786,289.2149,276.26596,279.30182,286.51062,281.83862
Arezzo,43.461391,11.87691,0.0020213616,0.0017791791,0.0012283184,0.0031804189,0.00033414524,5.518413e-05,3.2665255e-09,4.7622016e-05,2.2793882,2.2449105,1.8477275,2.0757885,278.36475,284.7474,296.3039,287.645,281.28503,289.1137,301.71356,291.62167,275.6868,280.4883,290.9087,284.15515
Arnhem,51.98,5.91111,0.003268893,0.0021759395,0.0024958185,0.0024608707,0.00012574179,2.2480268e-05,9.046042e-09,1.1849333e-05,4.8001637,3.930851,3.4252098,3.9474053,278.92215,284.1329,292.42603,285.57925,281.52463,288.68863,297.69705,289.4955,276.30267,279.41537,286.94598,281.88962
Athens,37.97945,23.716221,0.002041445,0.0007873294,0.00017637119,0.0013445362,3.3416043e-05,2.0335933e-06,6.467575e-11,7.2916595e-07,2.7820835,2.3482323,2.5766277,2.4388366,283.34872,289.47418,301.4022,293.57123,286.95926,294.63318,307.18588,298.5791,279.9143,284.483,295.35815,289.0582
Augsburg,48.366669,10.88333,0.0018886026,0.0022543992,0.00297304,0.002437953,0.00048791294,0.00015008348,2.1883686e-08,7.40121e-05,3.4209554,2.9609582,2.4710462,2.7336788,275.89355,283.877,294.30914,284.96475,278.8036,289.1087,300.42407,289.50787,273.11203,278.85382,288.474,281.03125
Avignon,43.948341,4.80892,0.0017162858,0.0015110106,0.0009521937,0.0035192631,8.831916e-05,1.1259881e-05,1.03055005e-08,2.7230242e-05,3.3932695,3.3545685,3.127458,3.0706213,280.62473,286.8692,297.898,289.13272,284.4378,291.99915,303.92303,293.6298,277.4156,281.8631,291.8124,285.2021
Barcelona,41.38879,2.15899,0.0012466614,0.0015081493,0.0011537608,0.0030330222,1.4393974e-05,1.8299184e-05,1.6882078e-09,5.562636e-06,2.2304194,2.2191343,2.0292234,1.8840567,282.758,287.64703,298.2249,290.9255,287.43152,292.70572,303.37173,295.51395,278.9668,282.79617,293.23557,287.03546
Bari,41.117729,16.851179,0.0019590824,0.001272546,0.00066697964,0.0022470362,2.6838186e-05,6.0328093e-06,3.4953547e-09,1.0986694e-07,3.8734941,3.3377595,2.8366287,3.1177144,283.05612,288.74814,300.3625,292.7088,286.61154,293.5829,305.99512,297.41797,279.73468,284.07596,294.53516,288.5963
Basel,47.558399,7.57327,0.0036700775,0.0031378176,0.002902551,0.0032587268,0.00072651653,0.00022481708,6.8623804e-06,0.00012984886,2.4581666,2.2089424,1.8396364,1.9873714,276.66452,284.15976,294.05112,285.33588,279.2123,289.0559,300.07013,289.47006,274.3263,279.5071,288.21103,281.7978
Bath,51.377949,-2.35907,0.0034355044,0.002725695,0.0019204399,0.0029637467,0.0001886161,2.9306748e-05,5.756905e-09,7.854627e-06,5.0147166,4.410524,3.682326,4.113612,279.1932,283.05273,291.2459,285.19592,281.92828,287.16348,295.96173,288.56873,276.33643,278.88687,286.3884,281.76834
Belfast,54.583328,-5.93333,0.0037512851,0.003214831,0.0024134594,0.0035678782,0.00015376705,2.9869861e-05,8.2520435e-09,1.9179366e-05,5.90118,4.920237,3.9532123,4.9476843,279.0798,281.95987,288.98947,284.22675,281.6959,285.51443,293.05948,287.2107,276.44812,278.37125,284.84848,281.21228
Belgrade,44.804008,20.46513,0.0013407434,0.0019656906,0.0019760458,0.0017458719,0.00024860093,4.7028898e-05,1.23357085e-08,4.9890758e-05,2.8244066,2.750888,2.4498804,2.8530812,277.63776,287.46625,299.37054,289.18134,280.89532,292.76755,305.6773,294.24176,274.4168,282.22943,292.99265,284.7183
Bergamo,45.697979,9.66895,0.0020251167,0.0022972976,0.0025643634,0.003841117,0.0002449104,7.3736155e-05,6.6026623e-06,2.2139648e-05,1.5103866,1.7012894,1.486872,1.453324,277.9308,286.95844,298.01132,287.9948,281.3903,292.10867,303.67007,292.2777,275.0767,281.9868,292.56964,284.25543
Bergen,60.39299,5.32415,0.0113863945,0.006458494,0.0055662133,0.009639693,0.003937365,0.0016194906,2.9172492e-07,0.0007359969,3.423632,2.8542533,2.5525813,3.107362,276.78268,280.19855,288.3915,282.59503,278.25458,283.037,291.47256,284.76117,274.94406,276.81146,284.68802,280.22858
Berlin,52.524368,13.41053,0.0019289409,0.0017617844,0.0021618698,0.0018595748,0.00025730275,3.9205428e-05,1.1776878e-08,4.4586628e-05,4.1038895,3.3912392,3.23696,3.5609736,277.72083,284.60843,294.04636,285.59213,280.16156,289.2041,299.44635,289.3299,275.2246,279.82928,288.5166,282.11002
Bern,46.94809,7.44744,0.0040976545,0.0037892708,0.0036463463,0.0036960565,0.0015995819,0.00083135103,2.9759442e-05,0.0004471236,2.0133836,1.8231335,1.5471938,1.6838858,275.48138,282.63568,292.64728,284.0848,278.0002,287.24213,298.37198,287.97702,273.09708,278.19507,287.03268,280.7293
Besançon,47.248779,6.01815,0.0035716367,0.0032649036,0.002705633,0.0034051058,0.00039674586,0.00010715848,3.582253e-06,9.274708e-05,3.3995132,2.945496,2.4703526,2.8392143,277.5456,284.65527,294.6556,285.95718,280.38797,289.63974,300.7599,290.3696,274.85315,279.81378,288.6355,282.07382
Bielefeld,52.033329,8.53333,0.0032629138,0.0022872533,0.002683985,0.0025747784,0.0002665676,4.608355e-05,1.33323255e-08,3.4451637e-05,4.444711,3.586906,3.271504,3.7933834,277.82126,283.76724,292.65567,285.2009,280.10236,288.1253,297.85474,288.85187,275.52756,279.24554,287.4285,281.86017
Bilbao,43.262711,-2.92528,0.0034622871,0.003035205,0.0015018398,0.0032436922,6.840041e-05,1.7823331e-05,1.4629863e-09,2.0101452e-05,3.2323039,2.771199,2.1847713,2.6363072,281.78854,285.63937,294.2356,288.9077,285.932,290.87616,300.38336,294.1359,277.8793,280.40222,288.3472,284.16656
Birmingham,52.481419,-1.89983,0.002748888,0.002312821,0.002250617,0.0025341883,0.00018168981,3.397141e-05,1.31919835e-08,8.426932e-06,5.0534167,4.390576,3.7165885,4.1794534,278.91327,282.9433,291.0209,284.91858,281.72665,287.15707,296.1599,288.47015,276.0404,278.71777,285.84293,281.3841
Blackpool,53.816669,-3.05,0.004445042,0.002981302,0.0027614823,0.004390811,0.00026299933,5.5086908e-05,1.4539211e-08,4.953307e-05,5.8678617,4.838389,4.155384,4.868428,278.74915,282.24585,289.87045,284.51636,281.27487,285.87213,294.00607,287.4873,276.1311,278.47037,285.47833,281.42007
Bochum,51.481651,7.21648,0.0038695133,0.0026178542,0.0028273035,0.0027833688,0.00028119652,6.78154e-05,1.4031366e-08,3.272853e-05,4.638266,3.7159934,3.306184,3.9088478,278.63577,284.51248,293.40237,286.02158,280.92462,288.73163,298.43628,289.55988,276.36414,280.17172,288.37958,282.7736
Bologna,44.493809,11.33875,0.0020629102,0.0017463232,0.0015822907,0.0025014933,0.00031397757,4.501787e-05,6.740585e-09,5.723342e-05,2.0918124,2.2604187,2.0030522,2.0324936,278.57465,287.30777,299.00494,289.1133,281.824,292.18515,304.50302,293.3079,275.7881,282.66483,293.6707,285.4959
Bonn,50.734379,7.09548,0.0028802007,0.0021851778,0.0023032997,0.0021087297,0.00021787704,5.4839118e-05,1.2291244e-08,2.4006793e-05,4.418647,3.5169468,3.070105,3.6947122,278.25067,284.49335,293.68988,285.917,280.69513,289.0015,299.1094,289.78162,275.85626,279.9216,288.32825,282.3948
Bordeaux,44.840439,-0.5805,0.0030168092,0.002479261,0.0015888741,0.0025755567,6.435372e-06,4.461698e-06,5.141571e-09,4.310933e-06,3.3340132,3.1396832,2.6015482,2.8254886,281.3848,286.68134,296.0562,289.03488,285.1645,291.86786,302.02792,294.1728,277.9159,281.65802,290.12662,284.51358
Bournemouth,50.720482,-1.8795,0.0035249812,0.0025442916,0.0015869889,0.0028743602,7.4567586e-05,7.847242e-06,9.318475e-10,2.0711364e-06,5.7654552,4.8483763,4.068488,4.7777367,279.95966,283.3853,291.39246,285.85785,282.7891,287.29996,295.9877,289.32037,276.95468,279.34857,286.63324,282.27838
Bradford,53.793911,-1.75206,0.0038189485,0.0026474933,0.0026028254,0.0033668228,0.00066497555,0.00018563124,1.4070075e-08,7.45356e-05,5.3014145,4.52292,3.8681035,4.3631864,278.31857,282.07028,289.98776,284.32312,280.74347,285.76007,294.47214,287.3127,275.866,278.39874,285.37082,281.33423
Braga,41.55032,-8.42005,0.005664873,0.0027019219,0.0010807086,0.004207643,8.0506425e-06,5.189285e-06,3.1472716e-09,3.181028e-07,2.9482572,3.0261426,2.7641454,2.6181173,282.88977,286.54758,294.2432,289.1737,287.3785,291.8474,300.24518,294.34967,279.02982,281.51544,288.48633,284.90118
Bratislava,48.148159,17.106741,0.001468495,0.0018188622,0.0018680723,0.0018143024,0.0002902319,5.4786047e-05,2.299692e-08,3.023662e-05,3.481836,3.380317,3.1697817,3.1972277,277.00314,285.8558,296.6166,286.86536,279.52502,290.82526,302.41315,291.22867,274.50436,280.76938,290.67392,282.9345
Braunschweig,52.265942,10.52673,0.002365494,0.0020372435,0.0024699161,0.0022323416,0.0002516377,5.1401137e-05,1.6312192e-08,3.6191617e-05,4.233316,3.4162261,3.2432907,3.6334388,277.99667,283.71426,292.84787,285.2346,280.4176,288.01062,297.78375,288.8574,275.55484,279.2542,287.85864,281.9234
Braşov,45.648609,25.606131,0.0017254751,0.0024359596,0.0029349301,0.0016696872,0.0011714046,0.00041573757,1.0546389e-08,0.0002884829,1.879457,1.8534117,1.670216,1.7031815,273.1657,282.79874,293.5174,284.38202,277.37308,288.83627,300.1927,290.5202,269.2122,276.75775,286.83597,278.98532
Breda,51.586559,4.77596,0.0029405132,0.002007809,0.002297291,0.0024743378,0.00011215376,2.6983937e-05,1.0737208e-08,1.705105e-05,4.9554768,4.0318823,3.5197377,4.0478907,279.15652,284.3322,292.92755,285.89435,281.92212,288.90756,298.1231,289.86838,276.37338,279.61285,287.55768,282.1024
Bremen,53.075161,8.80777,0.002991976,0.0021101325,0.0026165098,0.0023680306,0.00020053731,3.520965e-05,1.5930299e-08,3.7641745e-05,4.3431454,3.6384702,3.3953526,3.7579308,278.2197,283.75214,292.5441,285.3512,280.58307,288.11414,297.76752,289.0278,275.8034,279.24875,287.27344,281.95367
Brescia,45.52478,10.22727,0.0022364384,0.002477961,0.0025743155,0.0036675066,0.00052983337,0.00021522578,4.7525855e-06,0.00017925765,1.4588978,1.51739,1.3698275,1.4076872,276.4824,285.52985,296.807,286.78265,280.03198,290.40222,302.08762,290.85773,273.37424,280.6562,291.62454,283.1435
Brest,48.400002,-4.48333,0.0042421888,0.0028042553,0.001526892,0.0034234766,4.29082e-05,1.4095103e-06,5.286253e-09,5.5956702e-06,6.462894,5.5125256,4.3195796,5.0884433,281.49695,284.01263,291.23438,287.11798,283.88757,287.22974,294.96884,290.07236,278.92944,280.68268,287.52728,284.20892
Brighton,50.828381,-0.13947,0.0028933408,0.0020119282,0.0016415941,0.002647478,0.0001488809,2.1467973e-05,3.1857268e-09,7.169877e-06,5.337376,4.5485163,3.7890759,4.366372,279.7009,283.51736,291.63312,285.95953,282.3349,287.35922,295.99277,289.35208,276.94885,279.54657,287.06326,282.52362
Bristol,51.455231,-2.59665,0.0034355044,0.002725695,0.0019204399,0.0029637467,0.0001886161,2.9306748e-05,5.756905e-09,7.854627e-06,5.0147166,4.410524,3.682326,4.113612,279.1932,283.05273,291.2459,285.19592,281.92828,287.16348,295.96173,288.56873,276.33643,278.88687,286.3884,281.76834
Brno,49.195221,16.60796,0.0014162187,0.0016508406,0.0020487497,0.0017184846,0.00043980722,0.00013044328,1.0181796e-08,4.7646008e-05,3.3750727,3.2529724,2.9298923,3.0747857,275.85892,284.33466,294.8395,285.56177,278.16492,289.25046,300.6749,289.81787,273.5272,279.19824,288.80457,281.65884
Brugge,51.20892,3.22424,0.0031311198,0.0020078532,0.0025515084,0.0027698728,0.00010976666,2.188304e-05,1.1800028e-08,9.166976e-06,5.7623386,4.725119,4.0534377,4.7847643,279.19153,284.0749,292.43906,286.45096,281.47482,287.67087,296.4334,289.61856,276.89142,280.40518,288.19727,283.37674
Brussels,50.850449,4.34878,0.0029112564,0.002057269,0.0022064103,0.0021960656,0.000117230185,2.9285342e-05,1.0813382e-08,2.847522e-05,4.981271,4.011964,3.4799685,4.07457,279.1599,284.60593,293.3396,286.17145,281.8854,289.06326,298.5428,290.0834,276.44278,280.03192,288.01498,282.4466
Bucharest,44.432251,26.10626,0.0020601032,0.0018157935,0.0022080163,0.0015157086,0.0007068671,8.561985e-05,2.1507017e-08,7.7554265e-05,2.7541914,2.664203,2.2355278,2.4555209,276.1854,287.03485,299.00256,288.50055,279.83142,293.39072,306.14505,294.61478,272.69626,280.6527,291.83063,282.8765
Budapest,47.498009,19.039909,0.0012533101,0.0016414218,0.0016801665,0.0016163768,0.00024096206,3.8668855e-05,1.3010367e-08,5.3628617e-05,2.9070535,2.7656543,2.704198,2.736723,276.2427,285.72855,296.82056,286.86627,279.7619,291.6031,303.6096,292.4976,272.67548,279.65137,289.5604,281.7303
Burgos,42.349998,-3.7,0.0019003481,0.0018118027,0.00096328824,0.0017973032,0.00028079728,0.00011457419,8.5213166e-08,8.6126485e-05,3.2368479,3.0160706,2.6150877,2.8350437,278.35544,283.53784,293.79166,286.4075,282.67056,289.48523,301.73874,292.35114,274.32492,277.77322,286.41763,281.08636
Bydgoszcz,53.123501,18.00762,0.001865454,0.0014721928,0.0023221893,0.0015694968,0.00054462324,8.8743276e-05,1.6203604e-08,8.6421394e-05,3.9079,3.2920754,3.1555982,3.531585,276.61972,283.6597,293.2949,284.93762,278.73746,288.09885,298.22894,288.59875,274.35648,278.83786,287.92795,281.3523
Cagliari,39.207378,9.13462,0.0025356913,0.00163149,0.00019650564,0.0021910889,1.4221785e-05,3.8919916e-07,1.8352075e-10,1.1559166e-08,3.329364,3.1460075,2.6732068,2.8342495,284.4387,288.5008,299.36124,293.43506,288.2007,292.94965,304.52878,297.71198,281.14517,284.39847,294.39227,289.7146
Cambridge,52.200001,0.11667,0.002094155,0.0016890984,0.0017355627,0.0019924447,0.00015279466,1.4586151e-05,8.617095e-09,7.008051e-06,5.3401966,4.5406213,3.7957215,4.397854,279.041,283.37048,291.3491,285.30804,281.91257,287.7597,296.53787,289.0166,276.11658,278.96866,286.11212,281.67368
Cardiff,51.48,-3.18,0.004190735,0.0030494092,0.002177536,0.003600624,0.00025625454,5.2209798e-05,4.8481423e-09,2.0756843e-05,5.1299424,4.4737043,3.7591767,4.212019,279.2577,282.89276,290.93134,285.16,281.94614,286.88394,295.50427,288.46085,276.45102,278.8558,286.1988,281.79376
Cartagena,37.605122,-0.98623,0.0008360879,0.00047636608,0.00023072478,0.0011297518,3.6632215e-07,2.2743855e-07,1.3852155e-09,7.7987494e-08,3.9941802,4.0480814,3.6854222,3.888326,286.31595,290.22488,299.29517,294.37515,289.98166,293.82233,302.62805,297.74774,283.3403,286.58978,295.86276,291.45032
Catania,37.502129,15.08719,0.0020979496,0.0009375998,0.00020472868,0.0019847834,5.679602e-05,7.3018427e-06,8.5153007e-10,5.5232987e-09,2.4040313,2.1828697,1.640527,1.7201369,284.73816,288.89307,300.37772,294.182,287.39502,292.25598,304.3306,297.3415,282.3496,285.71686,296.38202,291.47028
Chemnitz,50.833328,12.91667,0.0022231778,0.0022825787,0.0031151779,0.0023871183,0.0006017259,0.00015359068,2.5263109e-08,9.5745185e-05,4.125473,3.2284534,2.9427006,3.4207606,276.57825,283.89804,293.82748,285.02127,279.04636,288.7532,299.4837,289.10956,274.1375,278.97992,288.1174,281.25296
Chişinău,47.005562,28.8575,0.0013891099,0.0016045037,0.0017296413,0.0016471408,0.0006293557,0.0001360285,1.23602035e-08,0.00013905423,3.2175276,3.0732343,2.8129404,3.026444,275.12048,285.4467,297.70953,286.9322,277.56104,290.2497,303.1275,291.3732,272.48642,280.5034,291.94913,282.66788
Clermont-Ferrand,45.779659,3.08628,0.002286316,0.0022787491,0.0024041142,0.0028710843,0.00029525513,0.0001145876,5.0468437e-08,7.913612e-05,3.2371535,2.9524312,2.2989812,2.783073,277.10867,283.14038,293.4925,285.24542,281.06122,288.82883,300.16125,290.35272,273.48932,277.56882,286.80798,280.67563
Cluj-Napoca,46.76667,23.6,0.001620813,0.0021509812,0.0025071478,0.0019947118,0.00072860834,0.00022288415,1.3652898e-08,0.00016424668,1.9866024,2.1059043,1.9022686,1.8958242,273.50977,283.5639,294.1358,284.93008,277.1492,289.19122,300.47357,290.6682,269.81342,277.76367,287.50946,279.87268
Coimbra,40.205639,-8.41955,0.0035486193,0.0015237348,0.00070729444,0.0025872728,9.75704e-07,1.5175773e-07,2.9285636e-09,1.176555e-08,3.218131,3.3410962,3.185825,2.8913076,284.8645,288.55194,296.52655,291.298,289.52167,294.37094,303.40778,296.9787,280.95712,283.24042,290.39587,286.84247
Como,45.809978,9.08744,0.0028378598,0.00411433,0.0041832137,0.005728766,0.0014192137,0.0009841409,3.3408265e-05,0.0005950479,1.3946038,1.3857125,1.2466471,1.2285745,275.2902,282.40475,293.49677,284.32657,278.49057,286.71613,298.5253,288.04593,272.42194,278.10992,288.48068,281.01392
Constanţa,44.183331,28.65,0.0011820615,0.0010940946,0.0013139194,0.0016503079,0.00025918108,5.660399e-05,5.9411294e-09,3.3386208e-05,4.3634825,3.6400933,3.180107,3.6210182,277.61777,286.46985,298.2304,289.07135,280.7368,291.05606,303.32553,293.47925,274.5263,281.95435,293.0986,285.02878
Copenhagen,55.675941,12.56553,0.0021184958,0.0016684581,0.0023962916,0.0022034608,0.00026873325,5.756731e-05,8.301844e-09,3.3669516e-05,5.4370847,4.679948,4.2970266,4.9255905,276.9846,282.5871,291.8709,284.6842,279.02084,286.08936,295.85028,287.44824,274.70105,278.79926,287.26886,281.8415
Cork,51.897968,-8.47061,0.0045640967,0.0034337007,0.0023238345,0.004009424,0.0001414845,7.657232e-06,7.2087816e-09,1.021888e-06,5.1824613,4.5743413,3.6799045,4.3802347,279.907,282.51968,289.69794,284.92215,282.50162,286.0779,293.53076,287.92682,277.31216,279.0146,285.7702,281.95312
Coventry,52.406559,-1.51217,0.0024782573,0.0021114314,0.0020690334,0.0022870991,0.00018491683,2.8882587e-05,1.3028095e-08,1.1568667e-05,5.2821355,4.554717,3.8645585,4.381957,278.9578,283.09866,291.21448,285.0582,281.83173,287.39832,296.4547,288.66794,276.05075,278.8288,285.95966,281.4775
Córdoba,37.883331,-4.76667,0.0016676027,0.00086586893,0.00029375945,0.001491369,7.267567e-07,6.4946434e-08,1.3348599e-09,1.5206044e-07,2.4890702,2.4959805,2.3807569,2.272078,283.18738,290.26105,301.60687,292.57285,289.40234,298.1328,310.3942,299.57925,277.9047,282.39032,292.46973,286.14755
Debrecen,47.533329,21.633329,0.0012654071,0.0016290864,0.0017051566,0.0016231167,0.00019447389,2.0505442e-05,6.5646306e-09,4.5463e-05,2.7630053,2.7035336,2.4924073,2.5582662,276.13974,286.2232,297.21045,287.35864,279.36438,291.8396,303.6402,292.71597,272.89957,280.55383,290.53513,282.58832
Derby,52.922771,-1.47663,0.002814109,0.002256337,0.0022366703,0.0026366706,0.00033368415,8.2062026e-05,1.2821998e-08,2.426977e-05,5.342386,4.602364,3.9258404,4.4368525,278.66412,282.65628,290.69983,284.70825,281.31033,286.67334,295.60773,288.01526,275.9956,278.6931,285.75797,281.44443
Dijon,47.316669,5.01667,0.0028097352,0.0025438073,0.002210352,0.0024782624,0.00016320647,3.3403696e-05,1.7135346e-08,4.3220138e-05,3.6419113,3.264899,2.7851465,3.1374764,278.19827,285.14185,295.334,286.33673,281.21454,290.16983,301.41434,290.7524,275.22348,280.07532,289.24753,282.33597
Donostia / San Sebastián,43.312832,-1.97499,0.004535077,0.0036494113,0.0019990264,0.0041893283,3.9752325e-05,1.389307e-05,2.1143652e-08,1.2790197e-05,4.966202,4.123772,3.331086,4.1505556,283.77933,286.8089,295.28024,290.56598,286.5635,290.1219,298.90305,293.78546,281.20978,283.57263,291.79803,287.64597
Dortmund,51.514938,7.466,0.0040279333,0.0026585513,0.002824408,0.0028632912,0.00038104103,8.83476e-05,1.2748086e-08,4.762599e-05,4.626747,3.6911244,3.2899852,3.8998837,278.22025,284.19586,293.12872,285.6578,280.51468,288.43225,298.18622,289.20245,275.9331,279.82883,288.07526,282.41132
Dresden,51.050892,13.73832,0.0023701878,0.0023710055,0.0032343525,0.0023596925,0.00069534965,0.00018559599,2.0392708e-08,0.00010036182,3.8582084,3.0992274,2.8333015,3.2073598,276.49246,284.05527,294.09528,285.17545,278.9836,288.98062,299.7212,289.22787,274.00348,278.97467,288.31262,281.37625
Dublin,53.333061,-6.24889,0.0034094395,0.0029775738,0.002092389,0.003382837,0.00016616582,1.8662837e-05,7.712538e-09,3.4508423e-06,5.3081403,4.565484,3.7375407,4.4974213,279.59567,282.46497,289.7956,284.80615,282.27585,286.09515,294.0611,287.9273,277.0132,278.97186,285.5384,281.73227
Duisburg,51.432468,6.76516,0.0032173449,0.002227701,0.0024508329,0.0023472297,0.00016883489,2.9572937e-05,1.1554526e-08,1.21136645e-05,4.545897,3.6712677,3.2626412,3.8188949,279.06912,284.7536,293.62433,286.26895,281.46536,289.1242,298.8388,289.97852,276.70554,280.30597,288.4571,282.84747
Düsseldorf,51.221722,6.77616,0.0033053244,0.0023076774,0.002552765,0.0023523578,0.00017685519,3.368839e-05,1.2356743e-08,1.3101671e-05,4.534921,3.6447093,3.2284572,3.8106983,279.114,285.0369,294.02075,286.54303,281.49393,289.40848,299.27078,290.26996,276.77582,280.6087,288.8686,283.12524
Eastbourne,50.768711,0.28453,0.003315352,0.0020187309,0.0017393089,0.002962709,0.00015430701,1.9958197e-05,5.7466205e-11,9.794179e-06,5.6003633,4.7195034,3.946301,4.567462,280.46664,283.81268,291.79572,286.69116,282.6721,286.9883,295.23648,289.45523,278.1445,280.49518,288.11978,283.85083
Edinburgh,55.952061,-3.19648,0.0029249862,0.002321133,0.0020491786,0.0030448432,0.00044698,0.00010619516,8.814016e-09,7.63489e-05,5.2816024,4.5173063,3.7234447,4.3222175,277.93915,281.46014,288.87704,283.5913,280.53256,285.2063,293.36996,286.69763,275.2511,277.6637,284.2694,280.4803
Eindhoven,51.44083,5.47778,0.003000159,0.0020209106,0.0022723102,0.0022221503,0.00011040108,2.632869e-05,1.0081008e-08,1.9330379e-05,4.736082,3.8207805,3.367003,3.8848126,278.99182,284.40128,292.9767,285.78778,281.83078,289.15228,298.52634,289.9544,276.15686,279.50626,287.32037,281.8592
Elche,38.26218,-0.70107,0.0004881399,0.0005139912,0.00021023215,0.0010721807,1.9854963e-06,1.8056314e-06,2.0533795e-09,2.2367358e-08,2.7082922,2.6417136,2.4490266,2.43804,285.8818,291.12585,301.21042,294.45978,292.22397,297.78986,307.594,300.48175,280.61697,284.72745,294.99286,289.23444
Erfurt,50.978699,11.03283,0.0021724515,0.0021301224,0.0024255873,0.0023337095,0.0004491753,9.972829e-05,1.6982678e-08,6.343996e-05,4.0041137,3.2340236,2.9113507,3.368817,276.5181,283.19693,292.84784,284.55444,278.9602,287.7505,298.06073,288.43512,274.11334,278.5091,287.53595,281.0083
