city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Bari,41.117729,16.851179,0.0019104616,0.0018792714,0.0008887417,0.0021247691,2.948026e-05,3.8554185e-06,1.555069e-09,2.8851573e-06,3.641414,3.3073425,2.769073,3.1086917,282.02295,287.57086,298.45233,291.43674,285.72006,292.1106,303.81854,296.09387,278.55527,283.16385,292.91153,287.33917
Basel,47.558399,7.57327,0.002892764,0.002791387,0.0032528464,0.0030719186,0.0008076551,0.00023421363,1.5953152e-05,0.00014129649,2.2874746,2.0965636,1.8379036,1.947286,275.33035,282.98773,292.10776,284.33466,277.9857,287.78607,297.7022,288.551,272.84464,278.40503,286.65143,280.61847
Bath,51.377949,-2.35907,0.0023901497,0.0017536348,0.0019065166,0.0029710238,0.00015621906,3.2421573e-05,4.1032746e-09,5.1555682e-05,4.916714,4.096824,3.744632,4.1124773,278.4724,282.43854,289.47797,284.30484,281.28384,286.69775,294.0006,287.9499,275.48962,278.04123,284.75525,280.69214
Belfast,54.583328,-5.93333,0.003397122,0.002423954,0.0028948006,0.003337951,9.312953e-05,4.6984725e-05,8.330558e-09,1.3635418e-05,5.989487,4.8450646,4.0543685,4.910111,278.55588,281.34366,287.49152,283.2436,281.29553,285.0197,291.26605,286.33527,275.80823,277.5905,283.62482,280.11038
Belgrade,44.804008,20.46513,0.0012301117,0.0020099995,0.0022859387,0.0015901277,0.00032417921,6.209079e-05,1.1654256e-08,5.030114e-05,2.6739461,2.6237957,2.2795246,2.7210956,275.707,286.14447,297.4656,287.4695,278.89175,291.25204,303.3808,292.6238,272.53696,281.07364,291.50647,282.86957
Bergamo,45.697979,9.66895,0.0011372342,0.0032551761,0.0029226518,0.0035462915,0.00015978981,8.065069e-05,1.1560898e-06,3.9735438e-05,1.447689,1.5879585,1.4683195,1.4457142,276.85437,285.74182,295.8894,287.0329,280.80225,290.49902,301.16852,291.20407,273.71414,281.08057,290.76703,283.23596
Bergen,60.39299,5.32415,0.012819454,0.00601586,0.0056304983,0.010095757,0.0061673494,0.0019048767,2.9359194e-07,0.00097326573,3.2987688,3.1494412,2.6315455,3.217254,275.4771,279.0452,286.89255,281.11823,277.04404,281.9643,289.87296,283.3102,273.5721,275.5979,283.2967,278.65564
Berlin,52.524368,13.41053,0.0018308125,0.0014780137,0.0022734725,0.0013211865,0.00029084366,6.956966e-05,9.267301e-09,7.20474e-05,4.175375,3.3101768,3.058497,3.5690072,276.16635,283.43988,292.57224,284.06674,278.6152,288.09012,297.71167,287.98645,273.5487,278.63702,287.29337,280.26996
Bern,46.94809,7.44744,0.003118872,0.0033893432,0.0041244547,0.003594953,0.0015500338,0.0008687947,7.390335e-05,0.0005220303,1.9093608,1.7428316,1.5551205,1.6546341,274.16272,281.43747,290.62958,283.12604,276.8547,285.88525,295.8737,287.07178,271.5808,277.10837,285.41714,279.60498
Besançon,47.248779,6.01815,0.0028237256,0.0028280437,0.0030321484,0.003420115,0.0005017952,0.00012182545,9.26139e-06,8.988542e-05,3.1515222,2.7745042,2.4441922,2.8260446,276.11697,283.50168,292.5482,285.0935,279.07822,288.41132,298.27795,289.5281,273.27048,278.68408,286.87808,281.0787
