city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,min_t2m_winter,max_t2m_spring,min_t2m_spring,max_t2m_summer,min_t2m_summer,max_t2m_autumn,min_t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn
Tbilisi,41.75,44.75,0.0007258909,0.000108267646,4.2032312e-07,0.0003191171,272.12415,282.47708,294.07794,284.67938,276.4654,266.62997,289.0097,273.2841,298.78436,289.99686,292.3343,276.94977,0.0015086174,0.0034516158,0.0016665141,0.0018778978,1.9051831,2.1132758,2.0698583,1.8222679
Vatican City,42.0,12.5,5.45537e-05,1.5470717e-06,0.0,9.12525e-06,280.61053,286.9245,296.62994,289.28027,282.8678,277.71988,292.30472,282.09128,300.3252,293.97107,294.57016,283.27094,0.0028864895,0.0020526568,0.0015419783,0.004073563,2.7526855,2.4993684,2.2753017,2.491698
Rome,42.0,12.5,5.45537e-05,1.5470717e-06,0.0,9.12525e-06,280.61053,286.9245,296.62994,289.28027,282.8678,277.71988,292.30472,282.09128,300.3252,293.97107,294.57016,283.27094,0.0028864895,0.0020526568,0.0015419783,0.004073563,2.7526855,2.4993684,2.2753017,2.491698
Skopje,42.0,21.5,0.00073776953,4.7092966e-05,0.0,0.00051232975,274.651,284.67273,294.97623,284.9218,278.85428,268.43896,292.3379,277.81122,298.48575,291.88297,290.90872,276.8595,0.0017673776,0.0022832127,0.0014301513,0.0021950756,1.7968261,1.8691078,1.7326684,1.6450608
Andorra la Vella,42.5,1.5,0.0015728385,0.0006865934,9.013105e-06,0.0009498649,272.6794,279.23517,288.7435,280.9689,276.08972,268.9135,284.87936,274.82587,291.47537,286.08704,286.8835,273.5405,0.0023061365,0.003677573,0.0028940483,0.0024445287,1.7698712,1.8325211,1.6608478,1.6859787
Podgorica,42.5,19.25,0.0016384955,9.182559e-05,2.1492992e-06,0.0006379569,275.72055,283.98837,293.8548,285.26895,278.97083,272.05386,290.9479,277.84134,296.5307,290.96616,291.08795,278.1236,0.0066202413,0.0035906087,0.003605129,0.007999819,2.0467646,1.8099335,1.5964199,1.7608584
Pristina,42.75,21.25,0.00085353677,5.0259518e-05,0.0,0.00055529276,274.0964,283.95007,293.78754,284.0401,278.55392,268.66336,291.45877,277.49417,297.1507,290.2765,290.1548,275.8293,0.0017780057,0.002389166,0.0017369236,0.0019419034,2.3057888,2.3255234,1.9763597,2.0496378
Sofia,42.75,23.25,0.00090461306,3.769221e-05,1.5894573e-08,0.0005344391,272.51382,282.8241,292.4254,283.09665,277.23297,266.67395,289.90366,276.12628,295.20364,289.4859,288.68085,275.49448,0.0016966925,0.0025291867,0.001977624,0.0016694069,2.0499692,2.141614,1.8339307,1.8999625
Monaco,43.75,7.5,0.00041492248,6.191289e-05,2.9493265e-07,0.00027510943,280.14325,285.29044,293.85104,287.79056,281.98474,277.99576,289.94666,281.22632,297.50034,291.7137,292.52826,283.21887,0.0018845275,0.0022928484,0.0016200667,0.0033382557,3.2833269,3.0118325,2.3570626,2.9490721
Sarajevo,43.75,18.5,0.0019402379,0.00011726309,1.46000475e-05,0.0012434835,272.3984,281.54263,290.74796,282.10095,276.87814,267.31995,288.3238,273.90796,293.22427,287.2986,288.07925,273.9094,0.0032262944,0.0034669382,0.0030842817,0.0036569736,1.9630733,2.013348,1.6779304,1.8225483
San Marino,44.0,12.5,0.00025541516,1.2980566e-06,0.0,9.4014635e-05,279.23752,286.52844,296.57486,288.33664,281.9612,276.24548,292.53235,280.90265,300.20105,294.1671,293.88394,282.0448,0.002163523,0.0019541953,0.0019229323,0.0028630223,3.177757,3.0471053,2.711316,2.9512248
Bucharest,44.5,26.0,0.00053590315,4.3604105e-06,0.0,0.00018710559,273.7282,285.65625,296.1958,285.37845,279.64963,268.62402,294.38065,276.50003,299.6637,292.56873,292.26135,276.9977,0.0014552434,0.0020024583,0.002371654,0.001497297,2.7544985,2.8462818,2.3588383,2.6062343
Belgrade,44.75,20.5,0.0004611563,4.3621767e-06,0.0,0.00023372968,275.28534,286.51593,296.01718,286.11414,280.524,270.71707,294.46463,277.94592,298.89175,292.1315,293.1587,278.0203,0.0017720435,0.0021383886,0.0020654325,0.0018495878,2.8838649,2.9413316,2.4587255,2.857083
Zagreb,45.75,16.0,0.0006094243,2.2429008e-06,0.0,0.00023057549,275.07602,285.33624,294.75226,285.13004,279.5695,271.39203,292.37347,278.02753,298.116,291.76086,291.80344,277.19437,0.0020393196,0.0026597693,0.002905648,0.0023781033,2.195355,2.3324442,1.9158987,2.0850835
Ljubljana,46.0,14.5,0.0010954521,6.8300746e-05,0.0,0.00050794106,273.58215,282.8756,291.971,283.22458,277.724,269.43784,289.2066,275.75702,295.44672,289.12436,289.0925,275.89053,0.002778159,0.003665186,0.0042718393,0.0037019094,2.1204183,2.1369846,1.773374,1.9471016
Bern,47.0,7.5,0.0014811322,0.0003496197,3.3152544e-05,0.0008050185,273.32034,281.52142,289.97495,281.86945,277.2627,269.8701,287.36917,275.50464,294.25815,286.88202,288.91803,274.6985,0.0033651954,0.0043768636,0.004877175,0.0032781106,2.1195185,1.9902215,1.697609,1.80854
Chisinau,47.0,28.75,0.0006027504,2.1298727e-05,0.0,0.0003037276,272.27997,283.80182,294.62723,283.78397,277.67133,265.89587,293.29556,274.1615,298.45755,290.9145,290.7288,275.76724,0.001298749,0.001745828,0.00185342,0.001221247,3.1757271,3.1053247,2.7491825,3.004679
Vaduz,47.25,9.5,0.0026750315,0.0007122667,0.00010347455,0.0017903831,270.90836,279.6401,288.34512,280.47452,275.0526,266.35855,285.88,272.4953,292.0526,285.12573,287.729,273.0012,0.0039734486,0.0054641054,0.0064172884,0.0039550783,1.6198233,1.5835954,1.3888135,1.4802016
Budapest,47.5,19.0,0.00044064698,1.9726929e-06,0.0,0.00018542785,273.4095,284.74496,294.09348,284.1623,277.866,267.07025,292.1532,276.80682,296.50354,290.93338,291.4419,276.12274,0.0014769838,0.0019224379,0.0020878331,0.001558498,2.8696904,3.024253,2.7617888,2.837478
Vienna,48.25,16.25,0.00064006733,1.0146035e-05,0.0,0.00028663562,273.89594,283.75012,292.82645,283.4271,278.53528,268.3512,290.34918,276.1776,295.97125,289.64975,290.61658,276.3026,0.0016934254,0.0022632421,0.0027311677,0.0015395341,3.5423186,3.5048997,3.090529,3.3030849
Bratislava,48.25,17.0,0.00050329283,4.73305e-06,0.0,0.00021504826,274.05508,284.44412,293.6659,284.0821,278.30582,268.85855,291.13324,276.5246,297.10556,290.40366,291.16412,276.4665,0.0015629027,0.0019864189,0.0024012814,0.0014722507,3.517844,3.5149736,3.092084,3.380672
Paris,48.75,2.25,0.00013400182,1.6495034e-06,0.0,3.515173e-05,277.72742,284.01004,291.86523,285.05322,280.9146,274.1277,289.1869,278.85425,296.45233,289.93274,291.67172,279.0696,0.00194208,0.0019477456,0.0019069671,0.0022185962,4.1090965,3.6643116,3.157996,3.6337967
Saint Helier,49.25,-2.0,2.6289623e-05,6.357829e-08,0.0,2.578453e-06,281.19363,283.4124,289.5484,287.2254,282.9137,279.19452,286.87286,280.0797,291.9871,287.48862,290.83014,283.6349,0.003013166,0.0019235823,0.0021208234,0.0042019947,7.992924,6.4731264,5.5866632,7.231374
Saint Peter Port,49.5,-2.5,2.0322093e-05,8.300499e-08,0.0,6.8346657e-07,281.97644,283.3101,288.93362,287.439,283.7023,280.0362,285.91214,280.4569,291.1338,286.97253,290.47858,283.9552,0.0029414,0.0017504692,0.0016835743,0.00418284,9.138346,7.2352057,6.007576,8.145603
Luxembourg,49.5,6.0,0.00035134068,1.5691474e-05,0.0,0.00017547785,275.48425,282.85382,290.81134,283.3862,279.0194,271.92175,288.55017,276.3575,296.20148,288.11978,290.37506,277.31308,0.0025907448,0.0022277304,0.0024079357,0.002496903,4.1020455,3.6465032,3.121247,3.6132574
Prague,50.0,14.5,0.0006231626,2.135524e-05,0.0,0.00026306047,273.55206,282.5883,291.6592,282.59393,277.7332,268.5567,289.1593,274.8473,295.93542,287.8153,290.20447,275.62903,0.0017232683,0.0020559982,0.002581031,0.0015440906,3.511538,3.13473,2.7546248,3.09079
Kyiv,50.5,30.5,0.0008338292,5.7820922e-05,0.0,0.00048948213,270.52402,282.19885,292.89395,281.7413,276.3072,264.3281,292.09116,271.14514,297.17725,289.89322,289.47986,273.60016,0.0015005112,0.0020237959,0.0022232267,0.0015521473,3.8237267,3.470543,3.0382357,3.497257
Brussels,50.75,4.25,0.00016622544,1.9921197e-06,0.0,8.4696876e-05,277.18362,283.43762,290.76706,284.5859,280.47864,273.48987,288.9729,277.57864,295.52353,288.47278,291.313,279.46692,0.0023037628,0.0022268966,0.0024873733,0.0022283802,4.5217648,3.837073,3.3455691,4.0555506
London,51.5,-0.0,0.000121346224,5.3829617e-06,0.0,2.4044955e-05,278.42947,282.7944,289.94916,284.703,280.64615,276.0795,287.1719,278.0526,293.65393,288.11047,290.5682,279.4917,0.0018332623,0.0020560229,0.0020106847,0.0021396885,4.6562686,4.1607065,3.6040082,4.1732445
Amsterdam,52.25,5.0,0.00018088023,3.4508885e-06,0.0,7.2500436e-05,277.33124,283.00195,290.36688,284.64822,280.37485,274.2286,288.36462,276.91934,294.897,288.00064,291.06516,279.85397,0.0022519147,0.002135072,0.0029157072,0.002430679,5.084474,4.369501,3.8278463,4.5702353
Warsaw,52.25,21.0,0.00067385565,3.167435e-05,0.0,0.00032984238,272.53336,282.0861,291.6732,282.25046,277.28522,264.80475,290.6119,272.32257,295.9098,288.1608,289.00745,274.76184,0.0016585597,0.0018882963,0.0022839229,0.0015410847,3.854598,3.3729417,3.0775313,3.4769292
Berlin,52.5,13.5,0.0004629082,6.592715e-06,0.0,0.00017985591,274.58197,282.776,291.67743,283.20377,278.70862,268.96185,288.90057,274.46277,296.90027,288.08594,291.19666,277.05502,0.0018677359,0.001756223,0.002229069,0.0015825377,3.8887515,3.4169683,3.174838,3.5042467
Dublin,53.25,-6.25,0.00012436796,1.5788609e-06,0.0,1.99627e-05,279.15683,281.88184,287.75684,284.0406,280.6429,277.3775,285.06384,278.48355,289.8332,285.94217,288.104,279.85666,0.0021626826,0.0025212078,0.0027470554,0.0030691004,5.5215783,4.761676,4.078901,5.042822
Minsk,54.0,27.5,0.001057042,8.560639e-05,0.0,0.0005442937,269.14145,279.758,290.23627,279.85977,275.56018,263.3995,287.72345,268.43445,294.516,287.31735,286.65915,272.4821,0.0015846818,0.0022755906,0.0024409965,0.0016952867,4.8538537,4.131301,3.544135,4.204038
Douglas,54.25,-4.5,3.615662e-05,1.7537011e-06,0.0,3.7281602e-06,280.48108,281.72775,287.14484,285.43094,282.09338,279.01465,284.25394,278.54477,288.96472,284.85916,288.818,281.97818,0.0028020188,0.00225479,0.0027062735,0.004478822,9.377359,7.530093,6.503144,8.7016735
Vilnius,54.75,25.25,0.00095927983,6.8745794e-05,0.0,0.00051723677,270.18954,280.04587,290.17966,280.3305,276.4779,264.32007,288.31525,269.35892,294.05573,287.15048,286.99573,273.2742,0.0016687852,0.002178842,0.002638852,0.001841697,4.1293035,3.583061,3.2322462,3.842339
Copenhagen,55.75,12.5,0.0005592664,9.616216e-06,0.0,0.00014090184,275.07883,280.47253,289.85934,283.02484,279.9777,271.42627,285.82224,272.5448,293.8,286.84982,289.37048,277.32986,0.0017975525,0.0019988343,0.0025151924,0.0020538366,5.424504,4.5684233,4.383842,5.086611
Moscow,55.75,37.5,0.0011870649,6.045412e-05,0.0,0.00078001904,266.79462,279.10147,290.53278,278.7899,273.78674,258.31766,288.6651,266.37106,295.4149,285.64334,286.55365,270.57077,0.0014453287,0.002021853,0.002410267,0.0018662099,3.8349237,3.4268768,3.0213575,3.5775576
Riga,57.0,24.0,0.0007834258,6.118174e-05,0.0,0.00048420692,271.73303,279.04855,290.37073,281.47015,277.90695,266.3206,286.44025,269.1226,293.97998,286.97925,288.21164,274.7717,0.0015288459,0.0018075943,0.002564932,0.0024774163,5.225556,4.2138915,4.0129085,4.990707
Stockholm,59.25,18.0,0.00070530747,6.19853e-05,0.0,0.00037978136,272.51886,278.40488,289.3746,280.95197,277.512,269.25787,284.05243,269.23596,292.69165,285.90945,287.94623,274.02148,0.0012735579,0.0015288953,0.002227995,0.0018779578,4.6649356,3.8230205,3.5122573,4.312591
Tallinn,59.5,24.75,0.00087895396,8.172459e-05,0.0,0.000568827,270.6461,277.01456,289.05966,280.7672,277.17432,264.18103,283.27487,267.05164,292.99973,284.925,287.6129,272.8993,0.0013923539,0.0016603435,0.0024556762,0.0023017458,5.4511337,4.4264607,4.217859,5.3683047
Oslo,60.0,10.75,0.0016219828,0.00020976597,3.0023082e-07,0.0008776886,270.0239,278.21838,288.72726,279.63815,275.14197,264.4286,284.82483,267.92218,292.12112,286.09805,287.00308,271.12305,0.0021014037,0.0026518786,0.0032497547,0.003005932,2.6714437,2.4635668,2.3831267,2.6713483
Mariehamn,60.0,20.0,0.00073314423,4.1770934e-05,0.0,0.00041677334,273.5707,276.72482,288.50055,282.03403,278.49484,268.75656,281.79202,267.98642,293.32382,284.295,288.29932,275.0319,0.001285931,0.0012417086,0.0018973597,0.0021785349,7.5444613,5.7903905,5.3704863,7.0589433
Helsinki,60.25,25.0,0.0010481181,7.2394476e-05,0.0,0.00064511475,269.8105,276.66873,288.91895,280.09116,276.377,263.16888,283.2572,266.5552,292.61435,284.90567,286.97943,271.67493,0.0014726886,0.0017036438,0.002232693,0.0023362478,5.014337,4.118337,3.986618,4.9523187
Torshavn,62.0,-6.75,0.00045078594,7.131983e-05,0.0,0.00018850608,278.22498,279.1241,283.35144,281.4708,280.0706,276.4767,281.50742,276.59793,285.16177,280.88516,284.4818,278.83823,0.0034883323,0.0021193435,0.0025299496,0.0038119457,9.176421,7.630644,5.939633,8.282933
Reykjavik,64.25,-22.0,0.0015735626,0.00024561354,1.3245476e-05,0.0009122416,273.4155,277.04788,284.21695,278.30783,277.65796,268.09125,281.65042,271.59967,286.0611,282.41928,283.23618,273.48102,0.00441133,0.0030232465,0.0039264397,0.0044235513,4.8808,4.481715,3.6095068,4.6798635
