city,latitude,longitude,tp_winter,tp_spring,tp_summer,tp_autumn,sf_winter,sf_spring,sf_summer,sf_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,max_t2m_spring,max_t2m_summer,max_t2m_autumn,min_t2m_winter,min_t2m_spring,min_t2m_summer,min_t2m_autumn
Avignon,43.948341,4.80892,0.002280582,0.002237264,0.0011725407,0.0039843083,0.00012770851,2.3159335e-05,6.486872e-08,2.0238678e-05,3.387255,3.4763813,3.164265,3.1710525,279.75653,285.8167,296.42935,288.6547,283.54437,290.70978,302.11835,293.1273,276.53268,280.9704,290.73395,284.73816
Barcelona,41.38879,2.15899,0.0013776188,0.0017836227,0.0013871368,0.0032258306,3.4286248e-05,1.11334575e-05,2.039138e-09,3.839418e-05,2.0811453,2.264841,1.9486339,1.8707289,282.20227,286.79834,296.98547,290.4252,286.59122,291.44305,301.80426,294.8802,278.6084,282.33136,292.2927,286.6125
Bari,41.117729,16.851179,0.0022180015,0.0018881056,0.0008732712,0.00193206,1.4370216e-05,5.5878436e-06,1.1348469e-09,4.1281e-06,4.064007,3.527893,2.7860656,3.0975807,282.2363,287.305,298.8974,291.5694,285.94168,291.83627,304.24777,296.21176,278.73383,282.8623,293.38608,287.4391
Basel,47.558399,7.57327,0.0034852573,0.0032659261,0.003443797,0.0034163245,0.0007708129,0.00020300895,6.0786924e-06,0.00010481789,2.1741335,2.1669703,1.7609851,1.9393952,275.39133,283.10236,292.5042,284.41934,278.1804,287.8073,298.05725,288.65182,272.7501,278.6099,287.154,280.7326
Bath,51.377949,-2.35907,0.0024436219,0.0024410316,0.0018548738,0.0033791442,0.00013579281,2.1859209e-05,1.6107167e-09,8.629265e-06,4.3222604,3.8604245,3.4264023,3.9850307,278.31104,282.68686,290.5943,284.9773,281.01077,286.71384,295.25104,288.53506,275.3842,278.54263,285.73596,281.471
Belfast,54.583328,-5.93333,0.0036038759,0.0027888457,0.002404541,0.0042313705,0.00013344939,3.0721938e-05,5.88721e-09,3.2721716e-06,5.2175994,4.5069103,3.8383446,5.075179,278.47537,281.63754,288.37817,283.9299,281.07492,285.20535,292.3236,287.01895,275.85526,277.97122,284.33582,280.8255
Belgrade,44.804008,20.46513,0.0015293789,0.0020267782,0.002239834,0.0018637821,0.00036733353,9.445046e-05,1.1194049e-08,3.0956195e-05,2.806005,2.8121495,2.2864895,2.639297,275.97717,285.69894,297.87332,287.15665,279.1783,290.6084,303.81537,292.02603,272.68924,280.7483,291.8476,282.7325
Bergamo,45.697979,9.66895,0.0023175238,0.002758781,0.002992447,0.0037220058,0.0003859096,7.7411954e-05,4.4720338e-07,4.0014427e-05,1.4152919,1.7020422,1.4616777,1.387351,276.6908,285.6816,296.3192,286.9162,280.1449,290.52655,301.61996,291.26413,273.77698,280.92996,291.1716,283.02094
Bergen,60.39299,5.32415,0.009491346,0.0059806807,0.005522482,0.010676333,0.003956756,0.0017904381,2.8235029e-06,0.0007643057,3.1722758,2.9060457,2.6053765,3.3281434,274.47195,279.0865,287.68195,282.0899,276.10828,282.01083,290.78827,284.30923,272.45966,275.6196,283.99817,279.63104
Berlin,52.524368,13.41053,0.0017440647,0.0017720921,0.0021783733,0.0015677692,0.00028534938,5.568493e-05,1.278826e-08,4.1438172e-05,3.6619604,3.3082218,2.8683712,3.4996161,275.30576,283.49387,293.19913,284.6797,277.7723,288.10468,298.41504,288.63007,272.7386,278.74872,287.7879,280.98126
Bern,46.94809,7.44744,0.0038559681,0.003761684,0.004234477,0.003935662,0.001740361,0.00082080346,6.394246e-05,0.0004646185,1.840721,1.7837139,1.4993874,1.6490669,274.3004,281.54013,291.03082,283.09805,277.07645,285.9612,296.26718,287.04047,271.60242,277.25092,285.89886,279.60767
Besançon,47.248779,6.01815,0.0033381982,0.0032484657,0.0033127286,0.0036239177,0.00044167144,0.00012569051,2.4882602e-06,5.904002e-05,3.0965757,2.912819,2.3408442,2.8042567,276.24103,283.62885,293.01587,285.15298,279.21936,288.43863,298.63763,289.56262,273.37238,278.8896,287.46793,281.212
Bielefeld,52.033329,8.53333,0.0027464952,0.002339475,0.0026280389,0.0025943425,0.0002887676,5.4636672e-05,9.1529095e-09,1.8786453e-05,3.8317354,3.4128125,2.9673736,3.662629,276.16528,282.92123,291.73004,284.65283,278.4838,287.28992,296.7285,288.4012,273.77686,278.3819,286.64386,281.1976
Bilbao,43.262711,-2.92528,0.004103203,0.0030696876,0.0016109744,0.0033031777,0.00011340859,1.079615e-05,1.8229304e-08,2.6778414e-05,2.9739103,2.7951705,2.120709,2.6343017,281.13824,285.03488,292.93536,288.56137,285.02487,289.95483,298.6574,293.7999,277.4189,280.0111,287.38593,283.85028
Birmingham,52.481419,-1.89983,0.002108637,0.0020632425,0.0021770715,0.002822086,0.00019514559,4.9356215e-05,5.8619176e-09,8.671919e-06,4.455192,3.9793878,3.5311046,4.285217,277.8877,282.47427,290.2642,284.59467,280.64694,286.60864,295.3175,288.30917,274.98965,278.22046,285.06656,281.01117
Blackpool,53.816669,-3.05,0.0038321577,0.0027376355,0.0026130048,0.0046638753,0.00038020202,7.437513e-05,7.189192e-09,2.1519207e-05,5.1403384,4.3762593,3.91035,5.049502,277.81055,281.7458,289.06885,284.13452,280.35898,285.31458,293.0451,287.15826,275.1316,277.90662,284.76303,281.06805
Bochum,51.481651,7.21648,0.0032632672,0.0027074353,0.0027291328,0.0029327155,0.00033492452,5.651892e-05,7.2176567e-09,1.3226936e-05,3.9823883,3.501305,3.0196471,3.757731,277.1968,283.72723,292.43088,285.57916,279.50653,287.85962,297.17014,289.13458,274.87064,279.4412,287.62842,282.32553
Bologna,44.493809,11.33875,0.0023519327,0.0019322559,0.0017357746,0.0026664627,0.0005503636,8.485313e-05,5.681745e-07,0.00015584574,1.9811859,2.2587943,1.9412384,1.9753431,277.20667,285.97754,297.2069,287.8773,280.434,290.5418,302.36737,292.02563,274.38556,281.5678,292.18344,284.21902
Bonn,50.734379,7.09548,0.0024022402,0.002271101,0.002471647,0.0023208598,0.00027049985,4.6805326e-05,1.2032676e-08,1.789271e-05,3.7710671,3.323297,2.78689,3.5461993,276.83728,283.71933,292.6007,285.42712,279.33688,288.08823,297.64334,289.2597,274.35086,279.24017,287.5135,281.935
Bordeaux,44.840439,-0.5805,0.0026229674,0.002711475,0.0016099259,0.0028186697,1.472357e-05,4.8085867e-06,4.0911523e-09,3.732946e-07,3.000144,3.165717,2.59864,2.8632436,280.716,286.07388,294.9218,288.7241,284.47504,291.07538,300.5609,293.85715,277.2673,281.13654,289.27548,284.23892
Bournemouth,50.720482,-1.8795,0.0024764386,0.0023152076,0.0015370715,0.0032924123,5.406443e-05,6.2148865e-06,1.942854e-10,2.895324e-07,5.0637097,4.3528795,3.8615594,4.70906,279.02588,282.94574,290.63657,285.52936,281.80225,286.83072,295.16583,289.16943,275.96063,278.9239,285.90997,281.88754
Bradford,53.793911,-1.75206,0.0033174285,0.0025859706,0.0024758386,0.003649551,0.0007159487,0.00020059143,2.122274e-09,8.211347e-05,4.6455555,4.1344438,3.681686,4.530583,277.4739,281.60178,289.2624,284.04135,279.89975,285.17743,293.60992,287.09418,274.97473,277.90524,284.72748,281.09384
Braga,41.55032,-8.42005,0.0055447402,0.0037135421,0.0010315652,0.0044352016,1.9236739e-05,1.9280076e-06,2.614775e-09,1.1800311e-06,2.7805307,2.9676802,2.7325873,2.4853387,282.43506,286.5284,293.73758,289.1523,286.76288,291.57617,299.6169,294.28488,278.66766,281.676,288.04623,284.83942
Bratislava,48.148159,17.106741,0.0016469967,0.0015722538,0.0023966716,0.001970598,0.0004356579,6.186733e-05,3.5482273e-08,0.00013009956,3.3334496,3.3472428,3.000161,3.0735657,274.78568,284.41605,295.27914,284.99573,277.36282,289.15546,300.7342,289.29388,272.15408,279.49103,289.73422,280.9887
Braunschweig,52.265942,10.52673,0.002077969,0.0020084467,0.0025114438,0.002094906,0.000264163,5.2215124e-05,1.0005585e-08,2.7811711e-05,3.6346045,3.250983,2.8358686,3.4726002,275.91974,282.7301,291.90567,284.48297,278.37692,287.06412,296.67947,288.25894,273.36038,278.22382,287.03424,280.98422
Braşov,45.648609,25.606131,0.0015840285,0.0025987574,0.00337714,0.0018148709,0.0012074518,0.00041245663,3.010039e-07,0.00038062196,1.9025055,1.9083664,1.5441334,1.6462835,271.6671,280.9263,292.25772,282.31485,275.9795,286.5235,298.6701,288.30658,267.36377,275.22348,285.8395,276.93915
Breda,51.586559,4.77596,0.0026103426,0.002165996,0.0023258948,0.0027905856,0.00011558085,8.411823e-06,8.595828e-09,1.3276936e-06,4.2405715,3.7863808,3.359974,4.0265007,277.93262,283.6306,292.028,285.54608,280.6192,288.04584,296.97394,289.5344,275.1799,278.9587,286.83527,281.8485
Bremen,53.075161,8.80777,0.0023993938,0.0019978392,0.0027409245,0.0024277926,0.0002758037,3.36934e-05,1.0716146e-08,2.1979127e-05,3.714129,3.4218457,3.0327935,3.6446984,276.31506,282.89404,291.71063,284.7713,278.71115,287.33466,296.78333,288.5939,273.83273,278.2838,286.58923,281.23944
Brescia,45.52478,10.22727,0.002497391,0.0028784245,0.0031186973,0.0035817933,0.0008338298,0.00028069067,1.4007077e-06,0.00033762946,1.36125,1.5267909,1.3527845,1.3481221,275.12375,284.21365,295.0306,285.65036,278.5993,288.8321,300.01205,289.81223,272.03268,279.525,290.1092,281.84213
Brest,48.400002,-4.48333,0.0035019072,0.0030335337,0.0013997877,0.0034020108,4.120881e-05,3.4206598e-06,2.8626215e-09,3.6735187e-07,5.839472,5.2779746,4.322013,5.3062887,281.0485,283.9405,290.93896,287.0306,283.36063,287.17487,294.6911,290.13,278.53134,280.64624,287.1911,284.04092
Brighton,50.828381,-0.13947,0.0022968315,0.0018965825,0.0014628039,0.002893867,0.0001299096,1.7014438e-06,1.0904764e-09,5.5902638e-06,4.705667,4.1826067,3.7011428,4.4262495,278.79715,283.1665,291.0429,285.81393,281.35382,286.99405,295.43747,289.3773,276.00354,279.1648,286.41882,282.28644
Bristol,51.455231,-2.59665,0.0024436219,0.0024410316,0.0018548738,0.0033791442,0.00013579281,2.1859209e-05,1.6107167e-09,8.629265e-06,4.3222604,3.8604245,3.4264023,3.9850307,278.31104,282.68686,290.5943,284.9773,281.01077,286.71384,295.25104,288.53506,275.3842,278.54263,285.73596,281.471
Brno,49.195221,16.60796,0.0015103045,0.0014605821,0.0023670192,0.0015645893,0.0005854243,8.0828104e-05,9.022144e-08,0.00010623954,3.2786372,3.2560349,2.8215725,2.9766934,273.73492,283.0452,293.76663,283.87875,276.1909,287.7908,299.31992,288.10498,271.14627,278.07892,288.05795,279.88898
Brugge,51.20892,3.22424,0.002667714,0.002156814,0.0022083907,0.003073823,8.067493e-05,1.6914604e-06,1.665643e-09,1.1875684e-06,5.111959,4.5023084,4.0018053,4.83211,278.06424,283.47403,291.7223,286.16864,280.35562,286.91266,295.64536,289.43542,275.73508,279.90054,287.4955,283.04736
Brussels,50.850449,4.34878,0.0025444028,0.0022069854,0.002386204,0.0025395795,0.00012214416,7.411367e-06,7.0962884e-09,1.9944557e-06,4.260889,3.7947426,3.3073554,4.048083,277.91516,283.895,292.38446,285.77228,280.55685,288.18793,297.31183,289.68768,275.2441,279.38336,287.2534,282.1513
Bucharest,44.432251,26.10626,0.0019816984,0.0020761534,0.002528716,0.0016681443,0.00090832,0.00011820546,1.1075253e-08,0.00013848286,2.7247107,2.6644974,2.0661645,2.3865411,274.8113,285.0593,297.51947,286.24786,278.37122,290.88013,304.31732,292.1005,271.22913,279.15112,290.6315,280.7172
Budapest,47.498009,19.039909,0.0012819197,0.0014949993,0.0020283083,0.001589793,0.00032816874,7.417178e-05,1.1662814e-08,0.000106931795,2.7494822,2.792747,2.5271096,2.564489,274.06052,284.21643,295.35956,284.8708,277.63937,289.7624,301.87045,290.3764,270.42038,278.3237,288.5172,279.6729
Burgos,42.349998,-3.7,0.002341638,0.0019873008,0.001162593,0.0018559489,0.00050027226,7.152588e-05,3.7011154e-09,8.930597e-05,2.9469137,3.0596979,2.5572624,2.782238,277.73392,282.87482,292.5946,286.19385,281.75378,288.44806,300.06796,292.1054,273.9675,277.35788,285.58215,280.8675
Bydgoszcz,53.123501,18.00762,0.0017917849,0.0014530082,0.0021915082,0.0013488046,0.00058171403,0.00011733683,9.331498e-09,7.563455e-05,3.5947928,3.2445514,2.9266562,3.4566178,273.88306,282.3551,292.59628,283.5234,276.19803,286.71368,297.61047,287.2457,271.33115,277.55923,287.18207,279.87457
Cagliari,39.207378,9.13462,0.0026053952,0.0017358975,0.00026058595,0.0019078214,7.1951686e-06,4.8456604e-07,1.7076014e-09,5.5088776e-08,3.3692946,3.3493736,2.7526045,2.842363,284.0734,287.68512,298.21332,292.79297,287.88913,291.91888,303.0788,296.9677,280.66782,283.69342,293.4329,289.1346
Cambridge,52.200001,0.11667,0.0015707031,0.0014686898,0.0016950851,0.0021734661,0.00012492115,5.9583217e-06,2.7676008e-09,4.684919e-06,4.723219,4.2097707,3.7175472,4.5913396,277.96353,282.87024,290.7433,285.03802,280.7241,287.22192,295.98337,288.94037,275.04977,278.4514,285.39185,281.30804
Cardiff,51.48,-3.18,0.0030772747,0.0028130368,0.0020655408,0.004099588,0.00019667292,4.5102242e-05,3.3376548e-09,1.2511938e-05,4.42075,3.9099724,3.4898582,4.078385,278.41907,282.53986,290.2553,284.9458,281.07483,286.42764,294.72913,288.42102,275.562,278.51038,285.5646,281.5128
Cartagena,37.605122,-0.98623,0.0012193421,0.000870259,0.00025669605,0.0012325303,1.04955376e-07,1.1525069e-07,1.4204629e-09,8.231223e-06,4.020319,4.266231,3.6366577,3.6577373,285.9569,289.49774,298.0266,293.93765,289.4421,292.83893,301.22525,297.26535,283.12735,286.0957,294.6863,291.0358
Catania,37.502129,15.08719,0.0023883914,0.0012114327,0.00033495473,0.00199205,3.066642e-05,4.264265e-06,1.0013068e-10,2.5545052e-08,2.4883096,2.4235198,1.6592369,1.7998133,284.1334,287.75803,298.9159,292.96014,286.8351,290.8916,302.61548,295.9263,281.72214,284.74704,295.1723,290.36395
Chemnitz,50.833328,12.91667,0.0021960323,0.0022078087,0.0030165303,0.0021813586,0.0006444992,0.00023973438,1.48304995e-08,0.000117576776,3.7362845,3.2403474,2.7084641,3.368997,274.52557,282.75766,292.78992,284.07855,277.126,287.5075,298.22623,288.3143,271.89636,277.8833,287.23685,280.1687
Chişinău,47.005562,28.8575,0.0011831842,0.0016732415,0.0018790025,0.0014799789,0.00056605885,9.012718e-05,5.274818e-09,6.67952e-05,3.247026,3.0963912,2.6908123,2.989491,273.49097,283.72,296.62527,284.77866,276.1129,288.2009,302.01382,289.07733,270.5922,279.0397,290.8873,280.57254
Clermont-Ferrand,45.779659,3.08628,0.0024756498,0.0027395994,0.002792844,0.0026865543,0.00042397183,0.00012343514,9.799451e-09,4.272322e-05,2.881246,2.9657722,2.2236314,2.791378,276.0154,282.1314,291.7858,284.77612,279.89175,287.42795,297.96143,289.91388,272.46918,276.8023,285.62128,280.16547
Cluj-Napoca,46.76667,23.6,0.0014194025,0.0023945183,0.0029323276,0.0014828938,0.00080115366,0.00020168847,2.2105821e-08,0.00015734971,2.0149329,2.1725624,1.8045428,1.8325121,271.83322,281.78745,293.17493,282.8767,275.60553,287.0075,299.26865,288.5223,268.01462,276.32324,286.78754,277.7015
Coimbra,40.205639,-8.41955,0.0037052182,0.0023653738,0.00053024426,0.0024952597,1.9374983e-07,1.2754433e-07,1.8923365e-09,1.9097615e-07,3.1357942,3.2849224,3.1713703,2.6931896,284.48425,288.57037,295.95428,291.3009,289.08362,293.98947,302.62958,296.91333,280.69073,283.5702,289.93805,286.79404
Como,45.809978,9.08744,0.0029377334,0.0044681653,0.0047727954,0.0055967113,0.0015221782,0.0011112427,2.1381911e-05,0.0006001461,1.3668686,1.3743117,1.2673928,1.1926577,274.14807,281.164,291.62982,283.21783,277.43118,285.30655,296.25687,287.00836,271.1389,276.95715,286.9956,279.7131
Constanţa,44.183331,28.65,0.001154315,0.0013839232,0.0014725585,0.0016420282,0.00034212705,9.191199e-05,5.0184648e-09,9.675788e-05,4.3644624,3.7040381,3.0839362,3.7022514,276.12204,284.7672,297.20306,287.22763,279.2311,289.024,302.15134,291.5391,272.96503,280.5656,292.16687,283.20663
Copenhagen,55.675941,12.56553,0.0016449544,0.0013109184,0.0022193328,0.0021302593,0.00035848294,5.9013615e-05,6.7749304e-09,4.757959e-05,5.0912704,4.5281153,4.059372,5.067592,274.5241,281.1674,291.44766,283.95676,276.5972,284.83466,295.46185,286.83463,272.1752,277.10236,286.78622,280.9709
Cork,51.897968,-8.47061,0.0041664373,0.0027511788,0.00220448,0.004572945,5.14303e-05,9.509339e-06,4.076291e-09,1.0192189e-06,4.6554995,4.1228666,3.6051736,4.3664165,279.56335,282.37408,289.18283,284.77206,282.09006,285.86725,292.9616,287.801,277.01236,278.84293,285.29736,281.7221
Coventry,52.406559,-1.51217,0.0019078068,0.0018799475,0.0020283102,0.0025563536,0.00018614835,3.127049e-05,7.78968e-09,6.921885e-06,4.6802425,4.171411,3.7106164,4.5209136,277.95383,282.6059,290.45282,284.73898,280.74405,286.8166,295.61646,288.51257,275.0412,278.30844,285.19775,281.11932
Córdoba,37.883331,-4.76667,0.0023465806,0.0013908359,0.0003162566,0.0018017497,3.8643068e-07,1.5730051e-05,2.3771123e-09,2.3876197e-05,2.3428,2.4559922,2.162773,2.0624535,282.70587,289.38107,300.42584,292.08334,288.5659,296.56622,308.9931,299.0139,277.6211,282.19873,291.39258,285.6855
Debrecen,47.533329,21.633329,0.0011409536,0.0017109184,0.002062619,0.0014047355,0.00022265031,4.0255516e-05,1.08588365e-08,2.922276e-05,2.6969335,2.742804,2.3837698,2.4202654,274.1838,284.59027,296.08563,285.36078,277.62088,289.8289,302.315,290.63043,270.79785,279.19336,289.65936,280.4246
Derby,52.922771,-1.47663,0.0023449853,0.0020601708,0.0021092847,0.0028794676,0.0003635124,8.227179e-05,6.764523e-09,2.2995475e-05,4.723087,4.2228527,3.7567208,4.5925817,277.69806,282.16537,289.95178,284.40186,280.29007,286.0823,294.7741,287.8433,275.0245,278.17404,285.03732,281.12564
Dijon,47.316669,5.01667,0.002592598,0.0025376035,0.0025965886,0.0027324655,0.000229426,1.9183655e-05,2.7269982e-08,1.1832023e-05,3.3357544,3.269132,2.626513,3.1035166,276.75436,284.156,293.64258,285.6638,279.7853,289.01788,299.26245,290.07043,273.80438,279.1627,287.97177,281.62225
Donostia / San Sebastián,43.312832,-1.97499,0.005043775,0.0038555837,0.002020769,0.0043220725,6.723845e-05,7.4602185e-06,2.9340452e-08,2.9311059e-06,4.5505357,4.204467,3.272075,4.1956987,283.088,286.1021,293.80804,290.0861,285.7387,289.17422,297.02432,293.3049,280.6135,283.0542,290.65933,287.17505
Dortmund,51.514938,7.466,0.003423492,0.002759298,0.0027727936,0.0029583306,0.00042688372,7.892077e-05,8.562974e-09,3.0562194e-05,3.9743102,3.4800987,2.9994059,3.7416027,276.76672,283.40057,292.1516,285.2041,279.08853,287.5517,296.91953,288.7697,274.4136,279.0897,287.315,281.92905
Dresden,51.050892,13.73832,0.0023317998,0.0022608156,0.0031596846,0.002180427,0.0007703945,0.00023536547,1.9423634e-08,0.00014029487,3.5227106,3.1120334,2.6133933,3.186312,274.33447,282.91492,293.0656,284.14154,276.94516,287.73883,298.45258,288.35007,271.6418,277.92282,287.44067,280.2057
Dublin,53.333061,-6.24889,0.003313705,0.0023696534,0.002186227,0.0039067757,0.00015943208,7.7852255e-06,1.0858016e-08,1.2916563e-06,4.6750817,4.0346665,3.4780374,4.4292703,279.05954,282.14716,289.19836,284.57648,281.71976,285.74524,293.3566,287.76782,276.46277,278.56396,285.05252,281.3647
Duisburg,51.432468,6.76516,0.0026230526,0.0022509005,0.0023516342,0.0025341099,0.0001810865,1.9500654e-05,1.0249984e-08,1.6612936e-06,3.8838716,3.4467525,2.9842563,3.6740355,277.68503,284.00333,292.64337,285.84528,280.09656,288.27588,297.56693,289.55228,275.278,279.5999,287.67023,282.4525
Düsseldorf,51.221722,6.77616,0.0027093592,0.0023592436,0.0024710908,0.0025511456,0.00019771545,1.7404353e-05,8.72849e-09,2.3154994e-06,3.8775282,3.433925,2.948546,3.663694,277.74557,284.28336,293.0014,286.10504,280.1694,288.54193,297.9178,289.8064,275.3412,279.914,288.06982,282.73633
Eastbourne,50.768711,0.28453,0.0026764963,0.0019854866,0.0015031914,0.0031698358,0.00010988152,2.2806325e-06,0.0,7.944979e-07,4.968506,4.3768373,3.8853722,4.671988,279.54297,283.43536,291.17673,286.5337,281.67215,286.61032,294.63654,289.44434,277.1559,280.0772,287.46158,283.6029
Edinburgh,55.952061,-3.19648,0.0025653245,0.0021307855,0.0019285014,0.003154967,0.00045326073,8.350771e-05,7.118436e-09,5.3379405e-05,4.6318364,4.1873026,3.550775,4.4912734,277.11966,280.87305,288.25058,283.17325,279.72424,284.6447,292.57944,286.3107,274.38513,276.9401,283.76614,280.0395
Eindhoven,51.44083,5.47778,0.0026197226,0.002181143,0.0021787665,0.0024832478,0.00012547597,1.23007585e-05,1.0080984e-08,5.629332e-06,4.065039,3.5921829,3.1960032,3.8484435,277.75598,283.67365,292.13138,285.4416,280.51926,288.28116,297.43906,289.64032,274.9557,278.80743,286.64508,281.58652
Elche,38.26218,-0.70107,0.0006610451,0.00070529507,0.00032877558,0.0012186506,1.5393681e-06,6.498958e-07,6.310283e-09,1.9398015e-06,2.6933649,2.7280066,2.3333771,2.2019916,285.4407,290.09793,299.66693,293.79858,291.39716,296.2286,305.67163,299.6808,280.45227,284.16238,293.7986,288.6324
Erfurt,50.978699,11.03283,0.00209081,0.0021084112,0.002406839,0.0020664814,0.00046926615,0.00014393384,1.423998e-08,8.746115e-05,3.5455902,3.1886525,2.6567187,3.2311795,274.67346,282.1773,291.73355,283.74054,277.22437,286.6471,296.70905,287.76276,272.0575,277.52884,286.59015,280.01712
Espoo,60.2052,24.652201,0.0022623343,0.0013082616,0.0021527119,0.0027,0.0016230315,0.00038767565,7.0930405e-08,0.00026075856,3.9070961,3.4659386,3.274561,3.8684247,268.3932,277.75018,290.65042,280.238,271.36398,282.38318,295.65936,283.291,264.87546,272.46625,284.5771,276.88898
