city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn,max_t2m_winter,min_t2m_winter,temp_range_winter,max_t2m_spring,min_t2m_spring,temp_range_spring,max_t2m_summer,min_t2m_summer,temp_range_summer,max_t2m_autumn,min_t2m_autumn,temp_range_autumn,hot_days,hot_days_consec
Córdoba,37.883331,-4.76667,1.5494645e-05,1.0258835e-06,0.0,7.718268e-06,281.33533,288.0839,298.8387,290.53284,0.002334634,0.0011281061,0.00031791025,0.0021566397,2.6431792,2.6473138,2.4106917,2.3208463,285.74884,277.23373,8.515106,293.28635,282.67908,10.607269,305.20905,291.93954,13.269501,295.75287,285.49026,10.262604,85.16129032258064,38.80645161290322
Debrecen,47.533329,21.633329,0.0005265489,1.1463533e-05,0.0,0.00018803813,272.36237,283.97812,294.29758,284.74744,0.0014090564,0.0021690065,0.0015310028,0.001567726,2.906495,2.995824,2.5989814,2.6936924,275.23645,269.31534,5.921112,288.5741,279.35663,9.217468,299.2602,289.12784,10.132355,289.36053,280.58038,8.780151,18.774193548387096,5.516129032258065
Derby,52.922771,-1.47663,0.00041632645,1.626865e-05,0.0,8.868274e-05,276.10883,280.87592,288.01273,282.75604,0.0017273964,0.001960974,0.0020114768,0.0017577123,4.7384315,4.3567376,4.0463037,4.3774757,278.45123,273.70477,4.74646,284.57812,277.1403,7.4378357,291.80777,284.06915,7.738617,285.82382,279.7397,6.084137,0.064516129032258,0.064516129032258
Dijon,47.316669,5.01667,0.0003975269,1.58433e-05,0.0,0.00018440587,275.1614,282.968,291.02362,283.7595,0.002434757,0.002544033,0.0024177593,0.0024762496,3.5995297,3.3164315,2.8443816,3.1057305,277.61227,272.54706,5.065216,287.11343,278.71066,8.402771,295.50272,286.42975,9.072968,287.38446,280.31375,7.070709,4.258064516129032,2.3548387096774195
Donostia / San Sebastián,43.312832,-1.97499,0.00023693958,7.810131e-06,0.0,6.9997426e-05,280.76053,284.6155,291.08282,287.60907,0.0035682365,0.0027922883,0.0023706174,0.004368242,4.8726087,4.0739255,3.3447971,4.076105,282.55054,278.99722,3.5533142,286.79086,282.44077,4.3500977,293.334,288.8858,4.4482117,289.6663,285.67957,3.9867249,0.1290322580645161,0.1290322580645161
Dortmund,51.514938,7.466,0.0006188341,2.7763943e-05,6.266677e-09,0.00025380243,273.9745,281.5365,289.51648,282.81583,0.0023948846,0.0024723443,0.0027083757,0.0024439848,4.1829543,3.649128,3.3194623,3.770239,276.0411,271.60147,4.439636,285.3203,277.49744,7.822876,293.49017,285.27304,8.217133,285.95282,279.69406,6.2587585,2.193548387096774,1.2903225806451613
Dresden,51.050892,13.73832,0.0008740402,6.06645e-05,4.272734e-09,0.0003788999,271.4589,280.56253,289.8679,281.7715,0.0018177348,0.0024268832,0.0023442153,0.0017264608,3.639929,3.3106704,2.9156866,3.2590325,273.6994,268.90604,4.7933655,284.4619,276.48892,7.972992,294.06503,285.37466,8.690369,285.25375,278.50485,6.7489014,1.6774193548387095,1.0
Dublin,53.333061,-6.24889,0.00019055005,1.2276634e-05,0.0,5.7319376e-05,278.3073,281.5307,287.6107,283.65573,0.002151409,0.002032256,0.002374837,0.0023948087,5.5493736,4.745994,4.1934385,5.0179067,280.1847,276.42453,3.7601624,284.0937,278.96048,5.133209,290.24503,284.95065,5.2943726,285.8156,281.52774,4.2878723,0.0,0.0
Duisburg,51.432468,6.76516,0.00039612947,9.266279e-06,0.0,0.00013392352,274.83423,282.22247,290.13943,283.49716,0.0021289182,0.0021323534,0.0023520035,0.0022333327,4.029012,3.5685763,3.2509305,3.641465,276.91708,272.46942,4.4476624,286.07306,278.16937,7.9036865,294.13052,285.93744,8.193085,286.65277,280.3843,6.268463,2.806451612903226,1.5161290322580645
Düsseldorf,51.221722,6.77616,0.00040229785,9.42081e-06,0.0,0.00013604615,274.84973,282.25266,290.16034,283.5086,0.0021647336,0.0021488196,0.0023572848,0.0022761426,4.0316415,3.5596642,3.2408986,3.6410007,276.96527,272.4577,4.5075684,286.1177,278.17654,7.941162,294.16306,285.94995,8.213104,286.6904,280.37613,6.31427,2.6451612903225805,1.4516129032258065
Eastbourne,50.768711,0.28453,0.00018272719,5.872731e-06,0.0,3.9568655e-05,278.64496,281.71158,288.40387,285.3592,0.001979927,0.0014464448,0.001682327,0.0027671629,7.1620564,5.9191566,5.4458404,6.4686,280.01428,277.16696,2.8473206,283.3355,279.94144,3.3940735,290.0219,286.6674,3.3545227,286.83258,283.77603,3.056549,0.0,0.0
Edinburgh,55.952061,-3.19648,0.0005446525,4.8210968e-05,0.0,0.00012966467,275.96655,279.9855,286.50888,282.03787,0.0019859935,0.0021111984,0.0026136145,0.0022638775,4.800474,4.385824,3.9601116,4.4973807,277.98944,273.8803,4.109131,282.9186,277.03348,5.885132,289.43063,283.5,5.9306335,284.4239,279.64755,4.7763367,0.0,0.0
Eindhoven,51.44083,5.47778,0.0003054206,5.008926e-06,0.0,9.29121e-05,275.3173,282.3224,290.03888,283.67514,0.0018903774,0.0019734283,0.0021918172,0.0019671258,4.086208,3.6593199,3.3623202,3.701522,277.43814,272.92496,4.5131836,286.18622,278.21463,7.971588,294.01108,285.78137,8.229706,286.8435,280.48734,6.3561707,2.4516129032258065,1.3548387096774193
Elche,38.26218,-0.70107,3.2154036e-05,4.626517e-06,0.0,1.1450358e-05,282.62582,288.29953,297.05673,290.73157,0.00086217286,0.00084988674,0.00042019095,0.0012711134,3.3763943,3.1475701,2.81581,2.8071249,286.85724,278.9462,7.9110413,292.9698,283.7967,9.173096,301.83426,292.40073,9.433533,295.08456,286.88147,8.2030945,31.967741935483872,8.96774193548387
Erfurt,50.978699,11.03283,0.0007272032,4.444555e-05,5.696979e-10,0.0003677551,271.82114,280.43735,289.30368,281.58228,0.0016268624,0.0022933292,0.0020515209,0.0016400418,3.630371,3.2652693,2.9372191,3.2526884,274.07248,269.21652,4.855957,284.40244,276.1544,8.248047,293.5775,284.69943,8.878082,285.12225,278.08783,7.034424,1.5161290322580645,0.8387096774193549
Espoo,60.2052,24.652201,0.0013702371,0.00017380907,5.986101e-07,0.000839826,267.75772,274.90884,288.14172,279.07513,0.0015298269,0.0014888761,0.0025005802,0.002116923,4.9767675,4.221172,4.020544,4.937455,269.7189,265.6305,4.0884094,277.58472,271.86594,5.7187805,290.69583,285.18344,5.51239,280.84012,277.16714,3.6729736,0.0,0.0
Essen,51.45657,7.01228,0.000460617,1.4019981e-05,0.0,0.00016778173,274.55115,282.0016,289.94052,283.284,0.002253447,0.0022796474,0.0025371565,0.0023505439,4.1303253,3.6379418,3.3129466,3.7316597,276.61774,272.1824,4.4353333,285.82776,277.96622,7.8615417,293.92596,285.73453,8.191437,286.41684,280.18173,6.2351074,2.5806451612903225,1.3870967741935485
Ferrara,44.826778,11.62071,0.00030010697,6.894591e-07,0.0,7.409466e-05,276.58124,286.09933,296.20898,287.7252,0.001945732,0.002605089,0.0019894838,0.002597825,2.2680745,2.3546603,2.0840247,2.2019475,280.24072,273.3488,6.8919373,290.86816,281.51703,9.351135,301.30557,291.17603,10.129547,292.23758,283.78528,8.452301,31.548387096774192,10.612903225806452
Firenze,43.76667,11.25,0.00044657994,6.0712705e-06,0.0,0.00016609344,276.70706,284.2239,294.09607,286.4068,0.0029164169,0.0024452119,0.0015930781,0.0034963193,2.2733443,2.1887677,1.9699119,2.0838873,280.18494,273.44977,6.7351685,288.87888,279.65875,9.220123,299.41412,288.80408,10.610046,290.8602,282.3787,8.481506,17.129032258064516,7.225806451612903
Frankfurt am Main,50.11552,8.68417,0.0004723782,1.1179396e-05,0.0,0.00022322244,273.50873,282.0176,290.43503,282.7106,0.0018391962,0.0020410924,0.001997962,0.0019203752,3.2816482,3.0611234,2.754557,2.9317403,275.68134,271.03857,4.642761,286.06036,277.71176,8.348602,294.78815,285.82974,8.958405,286.1417,279.30884,6.832855,4.064516129032258,2.225806451612903
Freiburg,47.995899,7.85222,0.0010552874,0.00010431967,1.2818203e-08,0.0005168259,272.8994,281.7097,290.038,282.3737,0.0029471586,0.003324582,0.002892826,0.002753239,2.6892424,2.4687097,2.2094445,2.307746,275.60767,270.07535,5.532318,285.94595,277.39108,8.554871,294.4014,285.56277,8.838623,286.11697,278.8924,7.224579,2.4838709677419355,1.5806451612903225
Gdańsk,54.352051,18.64637,0.0008151704,5.6170808e-05,0.0,0.00031724956,271.36884,278.47128,289.27753,281.7893,0.001427721,0.0018370965,0.002411167,0.0016881606,5.440338,4.7737126,4.317118,5.0318522,273.10815,269.4484,3.6597595,281.24017,275.48633,5.753845,292.22964,285.9949,6.234741,284.121,279.4983,4.622711,0.1612903225806451,0.0967741935483871
Gdynia,54.51889,18.531879,0.00084096496,6.1161634e-05,0.0,0.00032082395,271.44507,278.30612,289.12173,281.76993,0.0014432044,0.0018476215,0.0024535386,0.0016861225,5.6027646,4.899643,4.4354806,5.1708674,273.168,269.5489,3.61911,281.00922,275.41058,5.598633,292.00598,285.9448,6.0611877,284.04324,279.5397,4.50354,0.1290322580645161,0.0967741935483871
Gelsenkirchen,51.5075,7.12283,0.0005030897,1.7419938e-05,0.0,0.00019014224,274.3988,281.87833,289.82516,283.15784,0.002296347,0.0023391692,0.002597732,0.0023813369,4.1494937,3.644831,3.3186688,3.746127,276.4587,272.03925,4.419464,285.68494,277.85052,7.8344116,293.79776,285.61655,8.181213,286.28543,280.0577,6.227722,2.3548387096774195,1.3870967741935485
Gent,51.049999,3.71667,0.00024178607,6.5241807e-06,0.0,6.5554e-05,275.92474,282.37637,289.844,283.92844,0.0017405626,0.0018777972,0.0020549572,0.0019042551,4.32095,3.921472,3.6208313,3.9268231,278.10797,273.5158,4.592163,286.10593,278.4553,7.650635,293.67435,285.785,7.8893433,287.06375,280.82877,6.2349854,1.7419354838709675,1.064516129032258
Gijón,43.535728,-5.66152,0.00036693495,4.580222e-05,2.4354586e-08,0.00015103197,280.6977,284.0011,290.0089,286.76718,0.0037317737,0.0030781054,0.0022878186,0.0041516228,4.117277,3.5429063,3.1681585,3.4956715,283.1547,278.4017,4.7529907,286.5922,281.39026,5.201935,292.39413,287.58194,4.812195,289.32452,284.3828,4.9417114,0.0,0.0
Glasgow,55.86515,-4.25763,0.00067698956,5.1806477e-05,0.0,0.00022905895,275.43048,279.71655,286.10974,281.52356,0.0029802748,0.0028211798,0.0034471361,0.003631096,4.092051,3.908802,3.5464435,3.9223068,277.58548,273.21854,4.3669434,282.8517,276.4589,6.3928223,289.08112,282.90414,6.1769714,283.95883,279.0344,4.9244385,0.0,0.0
Granada,37.188171,-3.60667,0.00019463529,1.8416233e-05,0.0,8.994629e-05,279.49673,285.11356,295.07236,287.8075,0.002373641,0.0013879051,0.0004118168,0.0022399079,2.6096056,2.5177305,2.1026645,2.2296562,283.24106,275.99487,7.2461853,289.19238,280.67896,8.513428,299.80527,289.72073,10.084534,292.0612,283.62402,8.437164,11.64516129032258,5.161290322580645
Graz,47.066669,15.45,0.001103277,0.0001723151,1.571031e-06,0.0007916122,269.6705,280.02936,289.22604,280.77145,0.001588474,0.0033122597,0.0030872782,0.0020432465,1.8267229,2.034387,1.7611982,1.6777092,273.15262,266.15305,6.9995728,284.5522,275.44403,9.108154,293.86694,284.36362,9.503326,285.00098,276.8841,8.116882,0.4838709677419355,0.3548387096774194
Grenoble,45.166672,5.71667,0.0019340629,0.00033369372,5.6359504e-06,0.0012131628,270.77844,279.35376,288.5787,280.94852,0.0035291298,0.0037515317,0.0030756218,0.0036720308,1.6925668,1.7778871,1.7403879,1.6211228,274.33264,267.15054,7.1820984,283.75168,274.53455,9.217133,293.2616,283.26224,9.999359,285.2948,276.54327,8.751526,0.3548387096774194,0.2903225806451613
Groningen,53.21917,6.56667,0.00036980773,1.2359312e-05,0.0,0.00010623342,274.9974,280.8094,288.9353,283.53992,0.0018459784,0.0019472474,0.0027843136,0.0022836493,5.504816,4.8892374,4.4936724,5.0298505,276.75537,273.04434,3.711029,283.70517,277.77417,5.9309998,291.86472,285.78302,6.0816956,285.95242,281.11728,4.835144,0.0967741935483871,0.064516129032258
Göteborg,57.707161,11.96679,0.00084899797,7.333522e-05,6.836375e-09,0.00039457507,271.63773,278.4993,288.7677,281.5393,0.0016428765,0.0019398306,0.0031145546,0.0024989662,4.503005,3.997745,3.8391936,4.4689775,273.61005,269.47656,4.133484,281.5225,275.40036,6.1221313,291.56808,285.78635,5.7817383,283.58273,279.47568,4.1070557,0.032258064516129,0.032258064516129
Haarlem,52.38084,4.63683,0.0002809066,3.974604e-06,0.0,6.0998624e-05,276.34045,281.25894,289.04147,284.4614,0.001855226,0.00165498,0.0025689949,0.0025373672,6.269177,5.395185,5.0135455,5.745851,277.84573,274.7053,3.140442,283.48035,278.9185,4.561859,291.2278,286.69113,4.536682,286.34357,282.5623,3.7812805,0.0,0.0
Hagen,51.360809,7.47168,0.0006974957,3.3759516e-05,4.700008e-09,0.00030187552,273.78354,281.41022,289.36884,282.64163,0.0025704822,0.0025425898,0.002788701,0.0026315027,4.1436896,3.6351852,3.290905,3.7369635,275.8275,271.4521,4.3754272,285.15805,277.4189,7.7391357,293.30545,285.168,8.137451,285.74066,279.57657,6.164093,1.967741935483871,1.064516129032258
Hamburg,53.575321,10.01534,0.00055736,3.335617e-05,0.0,0.00019117494,273.25995,280.59564,289.4052,282.50137,0.0017642301,0.0020840098,0.0024821854,0.0018486431,4.08827,3.7974916,3.465263,3.759617,275.24683,270.9475,4.2993164,284.3631,276.66922,7.693878,293.3275,285.1573,8.170227,285.4828,279.5353,5.9474792,1.2258064516129032,0.7741935483870968
Hannover,52.370522,9.73322,0.00056652183,2.0888543e-05,0.0,0.00023515207,273.3699,281.25824,289.8229,282.6748,0.0018542086,0.0021701509,0.0022789997,0.0018884656,3.899393,3.5187979,3.201015,3.537237,275.412,271.01355,4.3984375,285.10223,277.1996,7.902649,293.9244,285.4447,8.479706,285.85068,279.5237,6.3269653,2.032258064516129,1.2580645161290325
Harrogate,53.99078,-1.5373,0.0005591702,3.3866545e-05,0.0,0.00012747275,275.91873,280.44327,287.5077,282.5031,0.0018577849,0.0019209381,0.0020955654,0.0019391344,4.6192026,4.2575827,3.9620752,4.2959,278.26083,273.4975,4.763336,284.0558,276.75372,7.302063,291.13123,283.68524,7.445984,285.49307,279.5363,5.956787,0.0,0.0
Heidelberg,49.407681,8.69079,0.0004935358,1.4628134e-05,0.0,0.00020672317,273.9719,282.71725,291.17154,283.29657,0.002111831,0.0021543547,0.0019972734,0.0020079818,3.2290335,2.9578075,2.6642816,2.8241882,276.23172,271.44812,4.7836,286.83188,278.43036,8.40152,295.55856,286.64218,8.916382,286.82593,279.8859,6.940033,6.032258064516129,2.7419354838709675
Helsinki,60.169521,24.93545,0.001333562,0.00015800438,4.5921212e-07,0.0007914705,268.3391,274.87567,287.9446,279.4008,0.001511056,0.00145817,0.0025054293,0.0021408054,5.6321774,4.7149725,4.4526563,5.5500383,270.08792,266.47702,3.6109009,277.04034,272.36462,4.67572,289.9857,285.5855,4.400177,280.90213,277.76608,3.1360474,0.0,0.0
Hoofddorp,52.302502,4.68889,0.0002809066,3.974604e-06,0.0,6.0998624e-05,276.34045,281.25894,289.04147,284.4614,0.001855226,0.00165498,0.0025689949,0.0025373672,6.269177,5.395185,5.0135455,5.745851,277.84573,274.7053,3.140442,283.48035,278.9185,4.561859,291.2278,286.69113,4.536682,286.34357,282.5623,3.7812805,0.0,0.0
Hull,53.744598,-0.33525,0.00033525264,7.15448e-06,0.0,5.4571792e-05,276.8882,280.9679,288.02853,283.50214,0.0016578858,0.00176027,0.001974993,0.0018255856,5.551918,4.956856,4.4927464,5.0864053,279.01297,274.7462,4.2667847,283.9886,277.88635,6.102234,291.1882,284.73495,6.453247,286.21432,280.835,5.3793335,0.0,0.0
Innsbruck,47.262661,11.39454,0.0027668485,0.0015864751,0.00027822016,0.002115717,265.3911,274.3023,283.39603,275.9568,0.0030454681,0.005056089,0.005646063,0.0029417546,1.5296892,1.4632393,1.3207229,1.4075251,268.87296,261.87234,7.0006104,278.64005,269.90738,8.732666,288.4601,278.33582,10.124298,280.8232,271.42056,9.402649,0.0,0.0
Jerez de la Frontera,36.686451,-6.13606,3.5874946e-06,0.0,0.0,1.768912e-07,285.0156,289.36053,296.939,292.0467,0.003039312,0.0010925403,0.0003173236,0.0029386948,4.177458,4.1935534,3.7763882,3.8001597,287.97595,282.18552,5.790436,292.68893,286.01678,6.6721497,301.01608,292.95084,8.065247,295.4358,288.9398,6.496002,26.90322580645161,7.838709677419355
Kaliningrad,54.70649,20.51095,0.00090303074,6.1288956e-05,0.0,0.00036166247,270.67426,278.83875,289.83228,281.59055,0.0015501844,0.001807582,0.0025948167,0.0018157914,4.559675,4.0700154,3.7076802,4.3239627,272.64334,268.4452,4.1981506,282.13647,275.2952,6.841278,293.2783,285.98865,7.2896423,284.12564,279.12003,5.005615,0.4516129032258064,0.2903225806451613
Karlsruhe,49.004719,8.38583,0.0006303597,3.115742e-05,0.0,0.0002693722,273.90125,282.62292,290.99603,283.22638,0.0023979961,0.0025225345,0.0022970801,0.0022178525,3.2418263,2.9303513,2.6345334,2.7977302,276.201,271.33994,4.8610535,286.71793,278.39658,8.32135,295.33066,286.5509,8.779755,286.7432,279.8528,6.890381,5.580645161290323,2.677419354838709
Kassel,51.316669,9.5,0.00066604133,3.366808e-05,4.2727344e-10,0.0003227252,272.5927,280.7218,289.16232,281.877,0.0018610553,0.0022900396,0.002212504,0.0019053438,3.6262555,3.2658026,2.9339767,3.271332,274.6954,270.1304,4.5650024,284.59134,276.57327,8.018066,293.31454,284.72577,8.588776,285.14606,278.60263,6.5434265,1.5806451612903225,0.9032258064516128
Katowice,50.258419,19.02754,0.0009936871,5.5197175e-05,0.0,0.0004570866,270.3128,280.54092,290.40482,281.8766,0.0017378977,0.0026771075,0.002525015,0.0017442008,4.091241,3.6650784,3.0684283,3.5041828,272.72815,267.5083,5.2198486,284.61002,276.20285,8.407166,294.7201,285.69797,9.022125,285.68973,278.3161,7.3736267,1.6774193548387095,1.064516129032258
Kaunas,54.900002,23.9,0.0010170669,8.458908e-05,0.0,0.0005046541,268.41165,278.60208,290.05133,280.34552,0.001454052,0.0020433369,0.0023566536,0.0016987587,3.8854535,3.5841212,3.1975613,3.7430918,270.66632,265.7294,4.93692,282.36972,274.4301,7.9396057,294.00003,285.53375,8.466278,283.21542,277.48465,5.730774,0.5483870967741935,0.3870967741935484
Kiel,54.321331,10.13489,0.00062687404,4.445369e-05,0.0,0.0001950618,273.52768,279.55884,289.11945,282.4135,0.0017884783,0.0018823025,0.0024297212,0.0019380297,5.1412306,4.6429253,4.30282,4.6855364,275.1398,271.66763,3.472168,282.38074,276.62616,5.7545776,292.12854,285.8558,6.2727356,284.6689,280.14456,4.524353,0.0,0.0
Kiev,50.454659,30.5238,0.0010560479,6.164901e-05,7.7649827e-07,0.00048550253,267.9911,280.0187,292.26633,280.833,0.0015039546,0.0019002547,0.0020549528,0.0015378493,3.8782856,3.6236107,3.202696,3.5890083,270.3415,265.25104,5.090454,283.6519,276.129,7.522888,296.40915,287.81705,8.592102,284.20502,277.6325,6.57251,4.064516129032258,2.129032258064516
Košice,48.713951,21.25808,0.00081837596,3.657546e-05,0.0,0.00041116466,269.4912,280.8555,291.01102,281.6262,0.0013334213,0.0023717869,0.0020913861,0.0015192716,2.473058,2.6429753,2.3471873,2.2714374,272.5385,266.21878,6.3197327,285.29163,276.25885,9.032776,295.63293,286.02963,9.603302,285.85132,277.6931,8.158203,2.903225806451613,1.5483870967741935
Kraków,50.061432,19.936581,0.0011229111,8.7578934e-05,9.453425e-09,0.00053796923,269.67166,280.01593,290.00415,281.23892,0.0017451624,0.0027695862,0.0027062586,0.0017367512,3.6247456,3.3678598,2.8769612,3.1502047,272.31982,266.6489,5.670929,284.14838,275.65057,8.497803,294.36206,285.2548,9.107269,285.2472,277.5559,7.691284,1.2903225806451613,0.8709677419354839
Krasnodar,45.044842,38.976028,0.0007064189,7.531406e-06,0.0,0.00022540866,273.5032,283.67444,295.94687,285.32596,0.00206719,0.002026697,0.0012685282,0.0019468127,3.740464,3.5404003,3.0207753,3.3608582,277.02383,270.04047,6.983368,288.32513,278.9843,9.34082,301.0132,290.6373,10.375916,290.42883,280.79007,9.638763,30.516129032258064,10.096774193548388
Krefeld,51.339211,6.58615,0.00038363153,8.669592e-06,0.0,0.00012752958,274.89233,282.23703,290.13644,283.51984,0.0020799278,0.002103603,0.0023097044,0.002172024,4.0256085,3.5689638,3.2578776,3.638516,276.97266,272.5298,4.442871,286.08606,278.18216,7.9039,294.1205,285.9355,8.185028,286.67154,280.40393,6.2676086,2.7096774193548385,1.5161290322580645
Köln,50.933331,6.95,0.00052725594,2.2605222e-05,9.613652e-10,0.00021046176,274.25986,281.73886,289.62668,282.93433,0.0022025218,0.0023182733,0.0024482678,0.0022819492,4.0324287,3.5337253,3.1922727,3.6124055,276.34116,271.92993,4.4112244,285.5348,277.71216,7.822632,293.5858,285.43958,8.14621,286.0761,279.853,6.223114,1.7741935483870968,0.967741935483871
L'viv,49.838261,24.023239,0.001007822,5.7863075e-05,0.0,0.0004855766,269.33453,280.29422,290.8935,281.53748,0.0015591388,0.0024335794,0.0022552263,0.0016163823,4.1263943,3.723742,3.069882,3.6339045,271.7731,266.55728,5.2158203,284.29352,276.08554,8.207977,295.2855,286.1617,9.123779,285.3926,278.02786,7.364746,2.419354838709677,1.5161290322580645
La Spezia,44.110538,9.84339,0.00047552472,2.6532238e-05,0.0,0.00018409007,279.0634,284.76672,293.48166,287.5846,0.0038188908,0.002874095,0.0023272103,0.005122815,3.3003638,2.8410976,2.364707,2.8665397,280.86136,277.313,3.5483704,286.96417,282.4713,4.492859,295.82355,290.95255,4.871002,289.66,285.58557,4.0744324,0.0,0.0
Lausanne,46.515999,6.63282,0.00189928,0.00034058435,1.0197307e-05,0.0011000456,271.55026,279.44757,288.41727,281.3949,0.0035519642,0.004006925,0.004128533,0.003439711,1.9911169,1.8380486,1.7054627,1.7419909,274.3012,268.76465,5.53656,283.4473,275.26944,8.177856,292.40985,284.16144,8.248413,284.91647,277.99728,6.9191895,0.1612903225806451,0.1612903225806451
Le Havre,49.493801,0.10767,0.00018122974,3.6892923e-06,0.0,4.3896576e-05,278.0054,282.49265,289.3225,285.19696,0.0022923928,0.0018902337,0.001992347,0.0028285072,5.626624,4.806514,4.3493867,5.026474,279.77582,276.13852,3.6372986,285.02643,279.8586,5.167816,291.90836,286.6352,5.273163,287.44803,282.97882,4.469208,0.1290322580645161,0.0967741935483871
Le Mans,48.0,0.2,0.00014308875,4.0069704e-06,0.0,5.5892702e-05,277.02536,283.29892,290.89798,284.71164,0.0019454495,0.0018583728,0.0015524314,0.0020516645,3.869808,3.610365,3.196697,3.4210103,279.66083,274.28003,5.3807983,287.38547,279.09845,8.287018,295.2797,286.30243,8.977264,288.3218,281.2144,7.107422,3.612903225806452,1.967741935483871
Lecce,40.357029,18.17202,1.4333636e-05,0.0,0.0,2.4691064e-06,284.01794,288.2432,297.77924,292.13614,0.0024416524,0.00094281026,0.0008881515,0.0034648583,5.2789555,4.5125523,4.0848436,4.4678516,285.7328,282.32275,3.4100342,290.53308,286.0628,4.470276,300.42096,295.1854,5.235565,294.22165,290.25308,3.968567,11.709677419354838,5.225806451612903
Leeds,53.796478,-1.54785,0.0005525825,3.0011399e-05,0.0,0.00011958472,275.95483,280.5412,287.6182,282.56424,0.0018955137,0.0019857255,0.0021519177,0.0019554242,4.6451545,4.2679806,3.9965866,4.3157473,278.292,273.5657,4.726288,284.18384,276.84735,7.336487,291.27185,283.80548,7.4663696,285.5533,279.62372,5.929596,0.0,0.0
Leicester,52.638599,-1.13169,0.0003340722,1.0654811e-05,0.0,6.412338e-05,276.33157,281.1653,288.42612,283.07544,0.0015656378,0.0018215077,0.0018303061,0.001600759,4.793414,4.3882284,4.089858,4.424766,278.7127,273.87054,4.842163,284.92917,277.35037,7.5787964,292.33313,284.35162,7.9815063,286.24606,279.9513,6.2947693,0.1612903225806451,0.1612903225806451
Leipzig,51.339619,12.37129,0.00062939315,2.6076232e-05,0.0,0.0002534218,272.70633,281.43713,290.58768,282.66168,0.0016187557,0.0020819705,0.0020141974,0.001603622,3.6682346,3.3238223,2.965681,3.2965803,274.89,270.22928,4.660736,285.36972,277.32544,8.044281,294.82507,286.11053,8.714539,286.15204,279.35284,6.7991943,3.290322580645161,1.6129032258064515
Leuven,50.879589,4.70093,0.00031044727,8.050472e-06,0.0,9.149677e-05,275.3818,282.2587,289.8105,283.5938,0.001916518,0.0020268245,0.0021393565,0.0019982161,4.2958803,3.8110428,3.4901307,3.8893719,277.56558,272.94717,4.618408,286.12048,278.13464,7.98584,293.79037,285.5299,8.260468,286.81924,280.36282,6.456421,2.161290322580645,1.2903225806451613
Leverkusen,51.0303,6.98432,0.0004955788,1.494517e-05,0.0,0.0001836484,274.47385,281.99796,289.89618,283.1825,0.0023424884,0.002317694,0.002520134,0.002463645,3.9754431,3.494309,3.1447499,3.5666933,276.59702,272.08795,4.5090637,285.8515,277.91998,7.9315186,293.90796,285.66757,8.240387,286.3678,280.05927,6.3085327,2.225806451612903,1.2580645161290325
Lille,50.632969,3.05858,0.0002337127,5.919767e-06,0.0,6.3975014e-05,276.04596,282.3341,289.74393,283.9194,0.0016972576,0.0018605731,0.0019269874,0.0018826626,4.293822,3.9238672,3.6124675,3.9009602,278.31873,273.56882,4.7499084,286.174,278.3076,7.8664246,293.72397,285.5183,8.205658,287.1935,280.70337,6.490143,1.967741935483871,1.1290322580645162
Limoges,45.831532,1.2578,0.00024169555,8.983211e-06,0.0,9.133846e-05,276.81232,283.33456,291.01373,284.75748,0.0028354523,0.0026797378,0.0023093242,0.0028376314,3.6208653,3.2663774,2.7432554,3.1399693,279.48056,274.20172,5.278839,287.32803,279.39407,7.93396,295.40555,286.51367,8.891876,288.35538,281.42667,6.928711,4.225806451612903,2.096774193548387
Lisbon,38.716671,-9.13333,3.620288e-06,0.0,0.0,2.1363672e-10,284.752,287.84225,293.1455,290.3704,0.0029645239,0.001125369,0.00035852173,0.0025858153,5.00368,4.9064875,5.217436,4.500807,286.9163,282.626,4.290283,290.50217,285.34604,5.156128,296.6805,290.026,6.6545105,293.12335,287.96738,5.1559753,1.0,0.7741935483870968
Liverpool,53.41058,-2.97794,0.0003160437,1.2320003e-05,0.0,6.414037e-05,277.23825,281.21677,287.84198,283.4888,0.0022572652,0.0022322235,0.0028727371,0.0027883078,5.30042,4.6152024,4.2430034,4.887446,279.1769,275.26028,3.916626,283.97522,278.38486,5.5903625,290.47168,285.0714,5.4002686,285.77176,281.22125,4.5505066,0.0,0.0
Livorno,43.542641,10.316,9.690007e-05,6.11001e-08,0.0,2.0106207e-05,281.0361,286.41147,295.4236,289.606,0.0029037322,0.0019280867,0.0014980462,0.0039258637,3.9968147,3.263806,2.807311,3.4104624,283.00836,279.06714,3.9412231,288.73987,283.9847,4.7551575,297.8511,292.90393,4.947174,291.86603,287.39154,4.4744873,0.8064516129032258,0.5483870967741935
Liège,50.633732,5.56749,0.0005411884,2.9822671e-05,2.5636406e-09,0.00022164275,274.38306,281.57132,289.17676,282.79742,0.0022984107,0.0023163736,0.0023748465,0.0023155508,4.3535824,3.786085,3.440515,3.9143302,276.49945,272.0262,4.473236,285.32446,277.53726,7.787201,293.06418,284.9622,8.10199,285.93365,279.6709,6.2627563,1.3225806451612905,0.7741935483870968
