city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,min_t2m_winter,max_t2m_spring,min_t2m_spring,max_t2m_summer,min_t2m_summer,max_t2m_autumn,min_t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn
Athens,37.97945,23.716221,6.111463e-05,1.7660636e-08,0.0,2.2761027e-05,282.85443,288.42615,299.00534,291.83023,285.24182,280.12445,294.51355,282.1915,300.8717,296.77335,298.62805,285.45648,0.0017653041,0.0006078862,0.00023596021,0.0016219775,3.4106128,2.9765482,2.9973092,3.0186403
Murcia,37.987041,-1.13004,2.9391713e-06,2.2517309e-08,0.0,5.430645e-07,284.02744,289.12234,298.11188,291.61334,286.70776,281.6896,294.15683,285.33356,300.8793,293.27646,297.8168,285.21573,0.0010307948,0.00079805055,0.00054208963,0.0009304656,2.8114688,2.881518,2.6117442,2.627703
Palermo,38.115822,13.35976,1.538396e-05,4.967054e-09,0.0,2.9474497e-06,284.48663,287.717,297.1287,292.34412,286.86844,282.53024,292.69946,284.01608,300.38806,293.71033,297.00586,286.86438,0.0019179384,0.0010154804,0.00072470505,0.002650702,4.127309,3.7009163,2.7320795,3.5806625
Messina,38.193272,15.54969,1.3540851e-05,1.5894573e-08,0.0,7.033348e-07,284.84393,287.5985,296.61533,292.29297,286.89838,282.62897,292.06973,284.12735,299.65048,293.3912,296.58325,287.48355,0.0029111358,0.0011818463,0.0009977606,0.003339394,4.0821834,3.698443,3.0037494,3.5528257
Elche,38.26218,-0.70107,8.095635e-06,1.0207847e-06,0.0,2.7674216e-06,284.16623,288.94006,297.84418,291.60684,286.83887,281.77338,293.9028,285.20325,300.59497,293.13684,297.67615,285.34277,0.00095591374,0.00077844545,0.0005839101,0.0009457906,3.1612349,3.1189003,2.7802093,2.9301546
Alicante,38.345169,-0.48149,1.4397833e-05,1.2119611e-06,0.0,4.3935247e-06,284.28632,288.4177,297.09818,291.48453,286.64517,281.9987,293.07935,284.90924,299.80576,292.48642,297.2146,285.4846,0.0011663198,0.0008632236,0.0006921556,0.0011698776,3.520189,3.407474,3.00427,3.286406
Setúbal,38.524399,-8.8882,0.0,0.0,0.0,0.0,285.26163,288.55817,293.96927,290.4513,287.2169,283.16602,291.30615,286.11905,295.89175,290.80933,294.4647,286.39395,0.0018473149,0.0012388601,0.00040970376,0.0025943173,4.353944,4.476409,4.5145197,4.1975493
Lisbon,38.716671,-9.13333,0.0,0.0,0.0,1.3245477e-09,285.36203,288.31873,293.42035,290.34283,287.2498,283.21274,290.96338,286.00937,295.16733,290.55234,294.09814,286.56485,0.0019815948,0.0012779342,0.0004395432,0.002680964,4.7230086,4.907164,5.104272,4.614938
Cagliari,39.207378,9.13462,4.6239957e-06,7.947286e-09,0.0,3.5630333e-07,283.77225,287.64835,297.21094,291.51758,285.98926,282.00485,292.60196,283.65305,300.5725,293.3248,296.9944,286.05347,0.0011968798,0.0010572646,0.00044233535,0.0018667221,3.7017946,3.616086,3.0509043,3.3842824
Valencia,39.469749,-0.37739,1.0610952e-05,7.2452764e-07,0.0,9.414885e-06,283.8859,288.32724,296.93552,291.20828,286.54135,281.17447,292.81323,284.51047,299.39053,292.4607,296.48526,285.19943,0.0013139142,0.0009606414,0.0010358492,0.0017453776,3.503277,3.1817408,2.7445493,3.1908355
Palma,39.569389,2.65024,9.834766e-08,0.0,0.0,2.682209e-08,285.94122,288.4919,296.8983,292.7042,287.92117,284.34836,292.34155,285.62802,299.73486,292.77722,297.54993,287.77158,0.00096285343,0.0008672158,0.0006987969,0.0019186179,5.195485,4.4129333,3.5235236,4.6474943
Toledo,39.858101,-4.02263,5.3420332e-05,4.8478444e-07,0.0,2.7411514e-05,279.7083,286.8248,297.8595,288.01877,283.14648,275.9821,292.44434,282.9275,301.30923,290.05038,295.64844,280.59674,0.0011310127,0.0013281769,0.0005950451,0.0018310493,2.5974278,2.822654,2.5254486,2.6134546
Coimbra,40.205639,-8.41955,7.665158e-06,1.1920929e-07,0.0,1.1920929e-08,282.566,287.06232,293.48383,288.3486,285.3664,279.64078,290.8317,284.44946,295.98355,289.63412,293.3099,283.6218,0.0028276495,0.0024412049,0.0011799813,0.0043663476,3.20734,3.268929,3.0739634,3.0239987
Lecce,40.357029,18.17202,8.155902e-06,0.0,0.0,4.8379104e-07,284.31348,288.17276,297.8347,292.16098,286.39752,282.1174,292.73535,283.78793,300.85583,294.8822,297.64624,286.2439,0.0019528767,0.0011119087,0.0008976857,0.0029141505,4.8937907,4.533822,3.9384604,4.5608125
Madrid,40.4165,-3.70256,0.00012473266,1.5167395e-05,0.0,6.205837e-05,279.1387,286.18954,297.1789,287.37625,282.56674,275.6642,291.75488,282.3181,300.80453,289.58716,295.13477,279.968,0.0012186872,0.0014255896,0.00063056947,0.0019481764,2.411339,2.6896183,2.4753044,2.4712644
Taranto,40.476109,17.229719,4.0702467e-05,0.0,0.0,3.4349937e-06,283.2408,287.44238,297.50177,291.38928,285.72134,280.94406,292.10788,282.92957,300.44177,294.44305,296.9757,285.56586,0.0018113913,0.0010383464,0.0007449397,0.0024353028,4.293328,3.8534932,3.2347324,3.8677697
Alcalá de Henares,40.482052,-3.35996,9.5204516e-05,9.273159e-06,0.0,5.8662892e-05,278.95343,285.9053,296.83026,287.1104,282.35953,275.51562,291.44336,282.12637,300.52817,289.38144,294.8597,279.80344,0.0011971846,0.0014952024,0.0006618023,0.0019939423,2.4749234,2.7364283,2.5212216,2.5177622
Thessaloníki,40.640282,22.94389,0.00028975506,3.0616918e-06,0.0,0.000121663514,279.2346,286.94284,297.8196,289.22375,282.23273,276.46643,293.20618,279.27173,299.89856,295.32336,297.66138,280.84888,0.0018276314,0.0015233596,0.0009991328,0.0025262933,2.4132326,2.3862157,2.2218735,2.250098
Salerno,40.677971,14.76599,8.0657e-05,3.6478043e-06,0.0,2.0153653e-05,282.61383,286.51785,295.8914,290.42087,285.1264,280.06696,291.23755,282.3959,298.70288,292.67984,295.31616,284.68912,0.0025531081,0.0022196558,0.0013399654,0.005158295,3.715034,3.1390386,2.382495,3.2327724
Napoli,40.833328,14.25,4.2217307e-05,4.1286153e-06,0.0,9.774499e-06,282.91876,286.80286,296.126,290.66776,285.36142,280.54742,291.4659,282.5733,299.04532,292.77994,295.434,285.1354,0.0023304173,0.0020302401,0.001351081,0.004967584,3.7415082,3.1359274,2.4457932,3.3447182
Salamanca,40.968819,-5.66388,0.00013198057,7.3221e-06,0.0,7.8756944e-05,278.39532,284.38,293.97128,285.57812,282.0189,274.9012,289.24472,280.8961,296.68457,288.0515,292.61856,279.0544,0.001213389,0.001496119,0.0008084509,0.0019242313,3.0447478,3.066439,2.644634,2.933308
Bari,41.117729,16.851179,6.5573055e-05,9.834766e-08,0.0,6.6240627e-06,283.04608,287.28183,297.10703,290.99402,285.40982,280.79135,292.0293,282.81946,300.26013,294.18994,296.5393,285.20276,0.0017530282,0.0010894377,0.0008478125,0.0021098813,4.5852976,4.204324,3.654701,4.1348987
Porto,41.149609,-8.61099,6.6747266e-06,2.4636586e-07,0.0,4.6491624e-07,283.57217,287.047,292.63583,288.61832,285.92737,280.9358,290.2102,284.77325,294.79102,289.71118,293.12122,284.6456,0.00358935,0.0030822316,0.0015959382,0.0059517007,4.0669737,4.045705,3.9307222,3.817506
Tirana,41.327499,19.81889,0.0005292118,5.3381424e-05,0.0,0.00029326777,278.30823,284.98444,294.96817,287.70856,281.11026,274.79358,290.6554,278.47253,297.53345,291.9685,294.00928,279.73376,0.0027434984,0.0029508313,0.0020415306,0.004907352,2.4085457,2.1314785,1.8415045,2.1267874
Barcelona,41.38879,2.15899,2.1316608e-05,3.9041043e-07,0.0,7.831057e-06,282.5477,286.61935,295.18027,289.66336,285.25647,280.39673,290.58105,283.45468,297.8827,290.65747,295.10083,283.8862,0.001302133,0.0016968687,0.0018405397,0.0024793127,3.6376529,3.3261077,2.8729146,3.3495228
Braga,41.55032,-8.42005,5.2252413e-05,4.2657057e-06,0.0,9.848178e-06,281.5912,285.83655,292.39642,287.13232,284.41467,278.52966,289.40356,283.08667,295.3689,288.44006,292.50623,282.4725,0.004059923,0.0037076434,0.00212485,0.006604101,2.9456117,2.9269094,2.701118,2.7753422
Valladolid,41.655182,-4.72372,8.684397e-05,2.2583538e-06,0.0,6.778373e-05,278.6564,284.79626,294.3955,285.9625,282.4279,275.25473,289.84677,281.33487,297.3042,288.27255,293.33975,279.26047,0.0010750268,0.0015453497,0.00081652007,0.0019037564,3.1285145,3.2822204,3.0170124,3.0797896
Zaragoza,41.656059,-0.87734,4.2929252e-05,5.8203937e-06,0.0,4.419883e-05,280.3397,287.13715,296.60757,288.04263,284.60852,276.19653,292.15417,283.0256,300.27795,290.31982,294.35217,280.6174,0.00082779524,0.0012634913,0.0010900219,0.001286447,3.5988004,4.0064163,3.517112,3.4474015
Rome,41.894741,12.4839,3.4108427e-05,6.410811e-06,0.0,1.7076067e-05,281.58688,286.42413,296.05057,289.64316,283.7576,278.82974,291.51782,281.7592,299.15112,292.50284,294.88956,283.96606,0.0019669824,0.002091731,0.001629681,0.004605717,3.1333804,2.967129,2.4926112,3.0079396
Skopje,42.001221,21.42878,0.0009633144,0.00012005236,0.0,0.00075710815,273.8495,282.85672,293.5622,284.28412,277.51382,270.38315,289.25317,274.85522,296.35562,291.01474,293.56192,274.78256,0.0017273797,0.0023294396,0.0014688491,0.0021047273,1.6637595,1.8014858,1.6663015,1.6050189
Plovdiv,42.150002,24.75,0.0010275232,0.000104490915,0.0,0.0006627924,273.49548,282.6006,293.16553,283.96722,277.5709,270.418,290.14932,273.17603,295.75406,290.82837,293.62833,274.67328,0.0018505997,0.0028971354,0.0019529661,0.0020574862,1.857388,2.0113707,1.7965627,1.772601
Vigo,42.232819,-8.72264,9.833442e-06,3.7617153e-07,0.0,1.1037897e-06,283.25192,286.2238,291.64536,287.86932,285.50473,280.4802,289.28787,284.07797,293.7016,288.85605,292.1219,284.12878,0.004515372,0.003780471,0.0022795429,0.006930588,4.2331653,4.090436,3.9124143,3.8715465
Burgos,42.349998,-3.7,0.0003366689,7.829766e-05,0.0,0.00022740712,277.6494,282.69443,291.11258,284.43143,281.56653,274.24585,286.98608,279.50912,294.20398,285.70044,290.80908,277.92282,0.0014028768,0.002308146,0.0013557116,0.0023781399,3.4796114,3.3571436,2.986707,3.2775924
Sofia,42.69751,23.32415,0.0010346185,0.00016281157,4.6690307e-08,0.0007035658,272.3029,281.58405,291.78955,282.68964,276.75372,268.8888,288.70776,271.94495,294.33044,289.62268,292.3213,273.58374,0.0015971203,0.0029654105,0.001971992,0.0017550508,1.9562247,2.0594223,1.7694575,1.861458
Perpignan,42.697639,2.89541,0.00016321838,1.6665956e-05,0.0,2.789696e-05,280.73483,285.84894,294.378,287.72458,284.38293,277.99414,290.2921,282.04514,297.18884,289.8534,293.7002,281.66232,0.0018565456,0.0021894653,0.0020048816,0.00285665,3.7270713,3.8668923,3.3728726,3.5127742
Pamplona,42.816872,-1.64323,0.00021353662,3.8283568e-05,0.0,9.476244e-05,279.176,284.25662,291.98593,285.86816,283.34644,275.68185,289.00745,280.66327,294.8849,287.37903,291.63196,279.39304,0.0020583868,0.003110067,0.002567327,0.003314978,2.9631982,3.066247,2.6466315,2.7981699
Santiago de Compostela,42.88052,-8.54569,1.5616419e-05,9.4307796e-07,0.0,4.0160285e-06,282.109,285.36072,291.0926,287.01926,284.798,278.8496,288.7902,283.14355,293.6045,287.98657,291.59985,282.94266,0.0036065977,0.0034253069,0.0022457652,0.0051522837,3.9977338,3.8350809,3.6107278,3.6438909
Perugia,43.112202,12.38878,0.0002441436,2.0674865e-05,0.0,0.00015954375,277.81537,284.35486,294.5665,286.52707,280.87134,274.73633,290.4646,279.1799,297.6444,290.36438,292.43262,279.95364,0.0017671546,0.0024392167,0.001841569,0.0035469432,2.4918153,2.4671838,2.1116261,2.3563094
Toulon,43.116669,5.93333,2.0463269e-05,3.8594007e-06,0.0,1.658996e-05,282.0876,286.51117,294.89435,288.90082,285.12244,280.16208,290.66724,282.81458,297.47607,291.2832,294.7467,282.78333,0.001528736,0.00172743,0.0012589653,0.002764555,5.447718,4.893286,4.2553043,5.1239734
Varna,43.216671,27.91667,0.00049352384,3.3254095e-05,0.0,0.00022338564,275.912,283.54065,294.73,286.20755,279.21216,272.85684,290.37344,275.2203,297.18124,292.5179,294.98038,277.9368,0.0014580991,0.0020880115,0.0018129189,0.0018788602,4.214241,3.6560755,3.2186127,3.832627
Bilbao,43.262711,-2.92528,0.000112590526,9.6910535e-06,0.0,3.8556256e-05,281.8033,284.9591,291.38547,287.43402,285.28336,278.86197,288.87955,282.11972,293.67334,287.80737,292.42612,282.40045,0.0026391956,0.0031948832,0.002465709,0.0040719933,4.0644827,3.636581,2.8896945,3.6722722
Marseille,43.296951,5.38107,1.22626625e-05,1.9219185e-06,0.0,1.3319651e-05,281.92093,286.61768,294.99182,288.86258,285.26187,279.71646,290.93213,282.71494,297.50058,291.41153,294.78232,282.33926,0.0014713659,0.0016806443,0.0013130294,0.0026408753,5.6623383,5.2479963,4.517921,5.3369327
Donostia / San Sebastián,43.312832,-1.97499,0.000106182364,1.2683869e-05,0.0,3.7888687e-05,282.21613,285.3055,291.82748,287.89963,285.56918,279.43945,289.2977,282.4755,294.12192,288.3751,292.86948,282.7175,0.0028359466,0.0034894731,0.0029136022,0.004583714,4.7117014,4.174776,3.392228,4.2905097
Oviedo,43.360291,-5.84476,0.0004175971,0.00011567374,1.5397866e-08,0.00019316575,280.62927,283.6782,289.99316,285.9059,283.82104,278.13147,287.31287,281.29904,292.06592,286.2223,290.44055,281.34995,0.0027791103,0.003460157,0.00269322,0.004088805,3.5783226,3.3809779,2.8897424,3.3683276
Arezzo,43.461391,11.87691,0.0002887143,3.8121805e-05,0.0,0.00020157827,277.3508,284.08838,294.09943,286.03763,280.5438,274.6556,290.2478,278.95953,297.18677,290.00757,292.12704,279.5605,0.0018160767,0.0026711994,0.0019462003,0.0037749105,2.2997248,2.3004258,1.9825742,2.1905959
Santander,43.464722,-3.80444,9.476874e-05,9.149313e-06,0.0,3.4605135e-05,282.99112,285.54773,291.7879,288.30072,285.87338,280.52426,289.34457,283.10635,293.86816,288.4506,292.96616,283.97177,0.0026611222,0.0031961335,0.0025536695,0.0042920327,4.2144847,4.013361,3.3984096,4.060333
Split,43.508911,16.43915,0.00019609531,2.0545058e-05,0.0,0.000107228756,280.28107,285.6559,295.28027,288.4765,282.56607,277.66147,290.8253,280.0367,297.9558,292.47485,294.2784,282.3434,0.0023564445,0.0024231751,0.0016873943,0.005326976,3.914722,3.7636235,3.0539129,3.8266482
Aix-en-Provence,43.528301,5.44973,2.7100245e-05,3.7670136e-06,0.0,3.0724208e-05,280.18488,286.22653,295.2818,287.71158,284.14127,277.5825,291.27905,281.82462,298.07242,291.17,294.0087,280.4166,0.0014656994,0.0019111369,0.0015397443,0.002599417,4.10132,4.0820894,3.6270661,3.9669302
Gijón,43.535728,-5.66152,0.0002281891,6.3035885e-05,0.0,0.00011228919,282.1143,284.71844,290.67236,287.18216,285.17154,279.68066,288.27505,282.48624,292.5563,287.31894,291.49463,283.0025,0.0029183892,0.003550042,0.002851767,0.004427152,3.8712385,3.6930535,3.1989138,3.6920068
Livorno,43.542641,10.316,3.0982494e-05,1.2477238e-06,0.0,2.189345e-05,281.82144,286.61298,295.6391,289.6232,284.25293,279.8956,291.22324,282.25772,298.34628,292.1399,295.22275,283.90927,0.0017151858,0.0022544118,0.0018307368,0.004092092,3.7904637,3.2336955,2.7241359,3.5541663
Sochi,43.599171,39.725689,0.001718757,0.00011731452,4.3047798e-08,0.0007919239,276.87878,282.76526,293.57455,286.71454,281.02676,273.6722,289.1931,275.32837,296.18335,290.32993,294.1334,277.79877,0.0039665885,0.0034918361,0.0033979735,0.004952449,3.2506661,2.7006698,2.173027,2.6846306
Toulouse,43.604259,1.44367,0.00010417799,2.1388134e-06,0.0,2.0647049e-05,279.85394,285.6421,293.8209,286.76126,284.37732,276.28674,290.7412,281.62006,296.25977,289.44263,293.1505,279.93518,0.0018153826,0.0028529048,0.0022357185,0.0026631474,3.2036867,3.2896972,2.7043147,2.9813986
Montpellier,43.61092,3.87723,9.189248e-05,1.5417735e-06,0.0,2.4383764e-05,280.9701,286.17194,294.63498,287.8255,284.56934,278.57663,290.70752,282.18042,297.27087,290.77234,293.90918,281.47412,0.0020979226,0.0020929256,0.0020830154,0.003848374,4.4602613,4.2713704,3.7410326,4.189751
Nice,43.703129,7.26608,0.00041954254,0.00010123783,1.695421e-07,0.00024376357,279.16827,284.24573,293.03427,286.5456,282.48083,276.58557,288.79236,279.87708,295.5638,289.42657,292.065,280.86325,0.001799308,0.002767782,0.0021463183,0.00315953,2.7915483,2.5592756,2.2185884,2.685542
Pisa,43.71553,10.39659,6.4069696e-05,1.1665953e-05,0.0,5.214016e-05,280.68228,285.883,294.94504,288.55167,283.26416,278.67374,290.65552,281.3583,297.65274,291.37558,294.29843,282.78653,0.0020764165,0.0028191672,0.0022645155,0.0049019414,3.1327379,2.7215772,2.3071408,2.9436595
Firenze,43.76667,11.25,0.00019285944,3.760126e-05,0.0,0.00015344885,277.69614,284.51703,294.288,286.34274,280.9103,274.90158,290.39673,279.44174,297.2688,290.38144,292.7296,279.92703,0.0017688151,0.0026541534,0.0018212284,0.0038668173,2.2292273,2.20256,1.9257514,2.1097808
Nîmes,43.833328,4.35,6.80079e-05,4.4802826e-07,0.0,2.4404128e-05,280.4033,286.72818,295.77542,287.80554,284.58606,277.941,291.58093,282.2124,298.87427,291.47278,294.32312,280.71936,0.0018362681,0.0021150152,0.0021179041,0.0033449074,3.8543959,3.904034,3.4884577,3.6766818
Lucca,43.843571,10.50585,0.00023047924,7.387201e-05,0.0,0.0001995643,278.51865,284.60748,293.90897,286.80566,281.57797,276.18747,289.9397,279.4288,296.62314,290.32104,292.8536,280.69183,0.0020743927,0.0031998209,0.002468925,0.004805149,2.4745927,2.2599282,1.9321517,2.3243792
Sarajevo,43.84864,18.35644,0.0016494463,0.00041546326,9.0946753e-07,0.0011324103,272.39877,280.64502,290.46616,282.09784,277.16565,268.5239,287.21863,271.9347,293.6709,288.1405,289.91272,273.93665,0.002544741,0.003686595,0.0028228005,0.0035877228,1.882978,2.0201693,1.6515003,1.8089855
Prato,43.884251,11.09092,0.00027181406,6.1702725e-05,0.0,0.00023540904,277.47394,284.43994,294.1615,286.19177,280.83154,274.91992,290.29346,279.06592,297.05127,290.43018,292.55737,279.71426,0.0018122514,0.0028769572,0.0020270308,0.0039757234,2.165227,2.199212,1.9174881,2.0696397
Avignon,43.948341,4.80892,5.0870578e-05,2.6712814e-06,0.0,3.68764e-05,279.84198,286.51105,295.83588,287.5141,284.15918,277.16904,291.6941,281.81775,299.06885,291.3817,294.16638,279.9657,0.0015589615,0.0020369769,0.0018481334,0.0027125916,3.7073133,3.8732371,3.5029047,3.5821753
Rimini,44.063332,12.58083,0.00017208557,9.8635755e-06,0.0,9.110818e-05,280.17062,286.18225,296.33496,288.91177,282.25623,277.95715,291.95972,280.74414,299.1443,292.9005,294.8706,283.0038,0.0015262146,0.0021660249,0.0015568058,0.0029843808,3.6401665,3.5532908,3.1332042,3.5401967
La Spezia,44.110538,9.84339,0.00021323463,5.560865e-05,0.0,0.00017427852,280.07797,284.97153,293.83777,287.54602,282.91028,277.55896,289.63965,280.06592,296.4618,290.19714,293.08313,281.76025,0.0023087582,0.0031738004,0.0026325185,0.005282688,3.1946394,2.8106644,2.3493702,2.9939778
Constanţa,44.183331,28.65,0.00040028195,1.3198455e-05,0.0,0.00019584547,275.9206,283.5749,295.20294,286.55185,279.38165,273.04474,290.5669,275.26843,298.02722,292.73132,295.27844,278.16336,0.0012590428,0.0016899665,0.0014468471,0.0016922514,5.095925,4.4513226,3.884669,4.689677
Ravenna,44.4175,12.20111,0.00014407634,1.1703703e-05,0.0,8.288356e-05,279.25217,286.5597,296.8923,288.62216,281.7417,276.80322,292.7063,280.636,299.52646,293.26636,294.9479,282.44504,0.001368263,0.0023121727,0.00160532,0.0027916194,2.944969,3.1088831,2.8331227,2.9649322
Bucharest,44.432251,26.10626,0.0005572329,2.5629997e-05,0.0,0.000359567,273.2985,284.75717,295.73166,284.75296,278.88397,268.01376,293.14453,273.68555,298.87463,293.69836,295.55298,273.0231,0.0012123605,0.0027209162,0.0021211742,0.00168582,2.932937,2.9398255,2.3274903,2.6998236
Bologna,44.493809,11.33875,0.00023715894,4.918443e-05,0.0,0.00021471381,277.6314,286.1955,296.4882,287.28088,281.187,274.74326,292.50854,279.802,299.14478,292.57626,294.12192,280.18918,0.0014096075,0.0026905907,0.0018684015,0.002863452,2.0351944,2.3614514,2.1032143,2.0789542
Modena,44.647831,10.92539,0.0003236572,7.973959e-05,0.0,0.00029869974,276.95096,285.56543,295.67563,286.43225,280.65625,274.026,291.81226,279.1985,298.31396,291.6765,293.4226,279.44614,0.0014961998,0.0029962182,0.0022050857,0.0032114785,1.8712215,2.147631,1.8917481,1.8909888
Parma,44.802662,10.32898,0.0002546668,4.4148663e-05,0.0,0.00022284786,277.09357,285.9987,296.02628,286.51328,280.74512,273.97607,292.0746,279.77087,298.65405,291.89197,293.75305,279.63867,0.0014295558,0.0028553882,0.0022365132,0.0031653622,1.7834357,2.1165247,1.8526261,1.8358577
Belgrade,44.804008,20.46513,0.0003698137,1.3707744e-05,0.0,0.00035439397,274.839,285.4331,295.30203,285.3179,280.06406,270.30685,292.77383,276.17538,299.7938,293.2618,294.80704,276.28445,0.0013580666,0.0022105111,0.0020421029,0.00187135,2.8482974,2.978576,2.484985,3.0320296
Ferrara,44.826778,11.62071,7.7362856e-05,7.852912e-06,0.0,6.32753e-05,277.9513,287.11862,297.54065,287.98257,281.11548,274.7915,293.4574,280.84863,300.17627,293.32983,295.13208,281.12155,0.0012074908,0.0026302855,0.0019606352,0.002607868,2.1815152,2.4773183,2.2460012,2.2560146
Bordeaux,44.840439,-0.5805,2.2019942e-05,2.4835268e-08,0.0,3.832579e-06,280.4263,286.13562,293.7419,287.03564,284.92554,276.5868,291.58655,282.4757,296.45837,289.9889,293.36475,280.16653,0.0016277273,0.002407213,0.0022292137,0.0026186665,3.278851,3.158957,2.7294514,3.0320084
Ploieşti,44.950001,26.01667,0.0006877776,9.247462e-05,5.8809917e-07,0.00048914395,272.31628,282.808,293.3079,282.7205,276.9695,267.59634,291.0359,272.40524,296.5645,291.3731,292.76523,271.56506,0.0013093313,0.0033100338,0.002609472,0.0018562388,2.4354203,2.5027778,2.036801,2.2435174
Krasnodar,45.044842,38.976028,0.00055256597,3.1435932e-06,0.0,0.00030158096,274.0162,284.3712,295.76184,285.0537,279.17957,268.88116,291.7379,276.26257,298.78244,292.33908,296.28693,269.22888,0.0020734398,0.002564282,0.0018837188,0.002482732,3.8997977,3.6139524,3.0090127,3.356437
Turin,45.070492,7.68682,0.0010404488,0.0004622668,3.8802125e-05,0.0008521219,273.80304,282.41302,291.8856,282.72934,278.18616,270.21738,287.91406,276.58057,294.49353,287.80005,290.05298,275.33118,0.0023239574,0.0047404408,0.003768015,0.0036216995,1.3934323,1.4653962,1.3450478,1.3340399
