city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,min_t2m_winter,max_t2m_spring,min_t2m_spring,max_t2m_summer,min_t2m_summer,max_t2m_autumn,min_t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn
Tbilisi,41.75,44.75,0.0007691483,6.7800785e-05,0.0,0.00027247952,274.09637,283.3959,295.04633,284.68842,277.4111,268.4585,290.00427,275.20416,297.781,291.7028,293.27655,273.8084,0.0017878877,0.0032294623,0.0015626195,0.0016612429,1.9128653,2.183427,2.0447261,1.8024548
Tbilisi,41.75,44.75,0.0007691483,6.7800785e-05,0.0,0.00027247952,274.09637,283.3959,295.04633,284.68842,277.4111,268.4585,290.00427,275.20416,297.781,291.7028,293.27655,273.8084,0.0017878877,0.0032294623,0.0015626195,0.0016612429,1.9128653,2.183427,2.0447261,1.8024548
Vatican City,42.0,12.5,9.354784e-05,6.422049e-09,0.0,9.124126e-06,281.14795,287.0969,297.17242,289.91586,283.944,277.44916,291.74023,282.95688,300.1863,293.67825,295.632,284.24664,0.00332883,0.0023003877,0.0017534378,0.0043457947,2.828646,2.5943866,2.2061229,2.4836214
Vatican City,42.0,12.5,9.354784e-05,6.422049e-09,0.0,9.124126e-06,281.14795,287.0969,297.17242,289.91586,283.944,277.44916,291.74023,282.95688,300.1863,293.67825,295.632,284.24664,0.00332883,0.0023003877,0.0017534378,0.0043457947,2.828646,2.5943866,2.2061229,2.4836214
Rome,42.0,12.5,9.354784e-05,6.422049e-09,0.0,9.124126e-06,281.14795,287.0969,297.17242,289.91586,283.944,277.44916,291.74023,282.95688,300.1863,293.67825,295.632,284.24664,0.00332883,0.0023003877,0.0017534378,0.0043457947,2.828646,2.5943866,2.2061229,2.4836214
Rome,42.0,12.5,9.354784e-05,6.422049e-09,0.0,9.124126e-06,281.14795,287.0969,297.17242,289.91586,283.944,277.44916,291.74023,282.95688,300.1863,293.67825,295.632,284.24664,0.00332883,0.0023003877,0.0017534378,0.0043457947,2.828646,2.5943866,2.2061229,2.4836214
Skopje,42.0,21.5,0.0008398609,6.361843e-05,0.0,0.0002515581,275.28757,284.99234,295.51083,286.00208,280.9772,268.04102,291.2135,278.57812,299.474,292.5068,294.11356,276.829,0.0021942954,0.0024201013,0.0014021774,0.0018729906,1.7943397,1.8725036,1.767384,1.6367435
Skopje,42.0,21.5,0.0008398609,6.361843e-05,0.0,0.0002515581,275.28757,284.99234,295.51083,286.00208,280.9772,268.04102,291.2135,278.57812,299.474,292.5068,294.11356,276.829,0.0021942954,0.0024201013,0.0014021774,0.0018729906,1.7943397,1.8725036,1.767384,1.6367435
Andorra la Vella,42.5,1.5,0.0017334835,0.00049551483,1.4320367e-05,0.00076623395,273.21365,279.28177,288.85715,281.45236,277.03223,268.9149,284.85287,274.13733,292.1696,285.27936,287.61853,273.85837,0.002605137,0.003843195,0.00293986,0.0025589908,1.8271219,1.794479,1.5993881,1.6518012
Andorra la Vella,42.5,1.5,0.0017334835,0.00049551483,1.4320367e-05,0.00076623395,273.21365,279.28177,288.85715,281.45236,277.03223,268.9149,284.85287,274.13733,292.1696,285.27936,287.61853,273.85837,0.002605137,0.003843195,0.00293986,0.0025589908,1.8271219,1.794479,1.5993881,1.6518012
Podgorica,42.5,19.25,0.0014855415,0.0001280653,1.1880791e-07,0.00044626417,276.63815,284.39478,294.56128,286.45065,280.8787,271.0265,290.3613,279.28467,297.49533,291.08862,293.84857,279.81924,0.0070863334,0.0042990576,0.0026328987,0.007702086,2.0294847,1.868724,1.5952475,1.7621224
Podgorica,42.5,19.25,0.0014855415,0.0001280653,1.1880791e-07,0.00044626417,276.63815,284.39478,294.56128,286.45065,280.8787,271.0265,290.3613,279.28467,297.49533,291.08862,293.84857,279.81924,0.0070863334,0.0042990576,0.0026328987,0.007702086,2.0294847,1.868724,1.5952475,1.7621224
Pristina,42.75,21.25,0.00093373825,8.551922e-05,0.0,0.00034455096,274.68784,284.16986,294.26678,284.97806,280.52344,266.99133,290.47372,277.92297,298.16626,291.1279,293.15784,275.7548,0.0020726786,0.002684343,0.0015102797,0.001780266,2.2654052,2.3591194,2.0005424,2.0282595
Pristina,42.75,21.25,0.00093373825,8.551922e-05,0.0,0.00034455096,274.68784,284.16986,294.26678,284.97806,280.52344,266.99133,290.47372,277.92297,298.16626,291.1279,293.15784,275.7548,0.0020726786,0.002684343,0.0015102797,0.001780266,2.2654052,2.3591194,2.0005424,2.0282595
Sofia,42.75,23.25,0.001081614,8.2307386e-05,0.0,0.0004071868,273.27563,282.99905,292.63916,283.86942,279.18207,266.4403,289.2535,276.65646,296.316,289.76733,291.72467,275.02542,0.0020816987,0.002660003,0.0015327763,0.0016336923,2.01378,2.1445732,1.8258544,1.8690001
Sofia,42.75,23.25,0.001081614,8.2307386e-05,0.0,0.0004071868,273.27563,282.99905,292.63916,283.86942,279.18207,266.4403,289.2535,276.65646,296.316,289.76733,291.72467,275.02542,0.0020816987,0.002660003,0.0015327763,0.0016336923,2.01378,2.1445732,1.8258544,1.8690001
Monaco,43.75,7.5,0.00058721175,2.4883033e-05,6.341774e-08,0.00019120448,280.65283,285.3936,294.33066,288.32568,283.08923,276.93896,289.6658,280.6829,297.23688,291.0519,293.30017,282.19885,0.002835426,0.0024635657,0.0015616368,0.0042614667,3.3176079,3.1293938,2.335505,3.0453
Monaco,43.75,7.5,0.00058721175,2.4883033e-05,6.341774e-08,0.00019120448,280.65283,285.3936,294.33066,288.32568,283.08923,276.93896,289.6658,280.6829,297.23688,291.0519,293.30017,282.19885,0.002835426,0.0024635657,0.0015616368,0.0042614667,3.3176079,3.1293938,2.335505,3.0453
Sarajevo,43.75,18.5,0.0019363429,0.0003208753,6.422049e-09,0.0008312203,273.0233,281.54407,291.36203,283.16962,278.11874,265.73718,287.90753,275.9388,294.203,288.48685,290.68213,276.5087,0.0034468803,0.003968351,0.0026030685,0.002962485,1.9651543,2.0520136,1.6660303,1.767897
Sarajevo,43.75,18.5,0.0019363429,0.0003208753,6.422049e-09,0.0008312203,273.0233,281.54407,291.36203,283.16962,278.11874,265.73718,287.90753,275.9388,294.203,288.48685,290.68213,276.5087,0.0034468803,0.003968351,0.0026030685,0.002962485,1.9651543,2.0520136,1.6660303,1.767897
San Marino,44.0,12.5,0.00041907196,1.4722548e-06,0.0,6.5822795e-05,279.64377,286.4087,296.82758,288.7995,282.70944,275.50558,291.73087,281.1303,299.81738,293.98508,295.64612,283.08813,0.0028333862,0.002322441,0.0020360271,0.002684818,3.1068716,3.1049035,2.644703,2.875374
San Marino,44.0,12.5,0.00041907196,1.4722548e-06,0.0,6.5822795e-05,279.64377,286.4087,296.82758,288.7995,282.70944,275.50558,291.73087,281.1303,299.81738,293.98508,295.64612,283.08813,0.0028333862,0.002322441,0.0020360271,0.002684818,3.1068716,3.1049035,2.644703,2.875374
Bucharest,44.5,26.0,0.00063125294,2.4323513e-06,0.0,0.00023980974,273.7529,285.67734,296.56155,286.05038,279.85483,266.7901,292.59854,276.8916,300.24005,293.17545,294.43604,276.49655,0.0016063154,0.0026245727,0.0016034894,0.0017658003,2.8271463,2.8756077,2.3132832,2.6548517
Bucharest,44.5,26.0,0.00063125294,2.4323513e-06,0.0,0.00023980974,273.7529,285.67734,296.56155,286.05038,279.85483,266.7901,292.59854,276.8916,300.24005,293.17545,294.43604,276.49655,0.0016063154,0.0026245727,0.0016034894,0.0017658003,2.8271463,2.8756077,2.3132832,2.6548517
Belgrade,44.75,20.5,0.00055950385,1.1623908e-06,0.0,0.00017888779,275.84174,286.5264,296.53757,286.80664,281.64258,268.72742,293.98718,279.45084,299.49005,293.9695,294.69385,276.60245,0.0019171403,0.0025550188,0.0017690883,0.0015124312,2.9723747,2.9233754,2.487579,2.9040306
Belgrade,44.75,20.5,0.00055950385,1.1623908e-06,0.0,0.00017888779,275.84174,286.5264,296.53757,286.80664,281.64258,268.72742,293.98718,279.45084,299.49005,293.9695,294.69385,276.60245,0.0019171403,0.0025550188,0.0017690883,0.0015124312,2.9723747,2.9233754,2.487579,2.9040306
Zagreb,45.75,16.0,0.0007372151,6.338563e-06,0.0,0.00019890531,275.47607,285.441,295.39478,285.32693,280.36035,269.49673,292.04382,277.71497,297.6351,293.18283,293.2494,276.31665,0.002294739,0.0029709877,0.0029802483,0.0026345109,2.1333885,2.3825843,1.9377851,1.9977484
Zagreb,45.75,16.0,0.0007372151,6.338563e-06,0.0,0.00019890531,275.47607,285.441,295.39478,285.32693,280.36035,269.49673,292.04382,277.71497,297.6351,293.18283,293.2494,276.31665,0.002294739,0.0029709877,0.0029802483,0.0026345109,2.1333885,2.3825843,1.9377851,1.9977484
Ljubljana,46.0,14.5,0.0011063748,3.9790215e-05,7.7064584e-08,0.0005270648,274.18228,283.19016,292.8087,283.67053,278.13943,269.10938,289.2261,275.33347,295.2219,290.4482,291.08362,276.47855,0.0030697484,0.0038969733,0.0042638555,0.0038686648,2.0362434,2.1960592,1.77761,1.9133892
Ljubljana,46.0,14.5,0.0011063748,3.9790215e-05,7.7064584e-08,0.0005270648,274.18228,283.19016,292.8087,283.67053,278.13943,269.10938,289.2261,275.33347,295.2219,290.4482,291.08362,276.47855,0.0030697484,0.0038969733,0.0042638555,0.0038686648,2.0362434,2.1960592,1.77761,1.9133892
Bern,47.0,7.5,0.0013481991,0.0002531572,1.6836204e-05,0.0009510099,273.66232,281.61908,290.5336,282.1795,278.03635,267.9663,287.0415,274.9613,293.89487,288.09946,288.39957,276.17545,0.0031630595,0.0045509306,0.004449061,0.0036125986,2.0734596,1.939242,1.6303184,1.7312571
Bern,47.0,7.5,0.0013481991,0.0002531572,1.6836204e-05,0.0009510099,273.66232,281.61908,290.5336,282.1795,278.03635,267.9663,287.0415,274.9613,293.89487,288.09946,288.39957,276.17545,0.0031630595,0.0045509306,0.004449061,0.0036125986,2.0734596,1.939242,1.6303184,1.7312571
Chisinau,47.0,28.75,0.0005626149,4.58727e-05,0.0,0.00025813267,272.5715,284.44702,295.5544,284.46243,278.0397,265.11734,292.50937,273.98383,299.03888,292.6607,293.01483,275.41602,0.0012160606,0.0020048514,0.0013071118,0.0014167522,3.181563,3.1466703,2.7540812,2.9515617
Chisinau,47.0,28.75,0.0005626149,4.58727e-05,0.0,0.00025813267,272.5715,284.44702,295.5544,284.46243,278.0397,265.11734,292.50937,273.98383,299.03888,292.6607,293.01483,275.41602,0.0012160606,0.0020048514,0.0013071118,0.0014167522,3.181563,3.1466703,2.7540812,2.9515617
Vaduz,47.25,9.5,0.0024434775,0.0006408282,6.712486e-05,0.0017132405,271.7858,280.01056,288.85858,280.97443,275.316,266.4027,285.69073,273.54678,291.94693,286.499,286.87766,274.50922,0.0036960011,0.0058289217,0.006154635,0.0038914152,1.6082773,1.5576594,1.353504,1.4152446
Vaduz,47.25,9.5,0.0024434775,0.0006408282,6.712486e-05,0.0017132405,271.7858,280.01056,288.85858,280.97443,275.316,266.4027,285.69073,273.54678,291.94693,286.499,286.87766,274.50922,0.0036960011,0.0058289217,0.006154635,0.0038914152,1.6082773,1.5576594,1.353504,1.4152446
Budapest,47.5,19.0,0.0003894319,8.782153e-06,0.0,0.0001319715,274.246,284.84436,294.76334,284.57523,278.7563,267.50348,292.29294,276.3113,296.76855,292.72827,292.2025,275.5354,0.0015586681,0.0022341474,0.0021923208,0.0017316606,2.906165,3.0497072,2.6073232,2.7273123
Budapest,47.5,19.0,0.0003894319,8.782153e-06,0.0,0.0001319715,274.246,284.84436,294.76334,284.57523,278.7563,267.50348,292.29294,276.3113,296.76855,292.72827,292.2025,275.5354,0.0015586681,0.0022341474,0.0021923208,0.0017316606,2.906165,3.0497072,2.6073232,2.7273123
Vienna,48.25,16.25,0.00042505065,2.6922837e-05,0.0,0.00016797031,274.58517,283.87646,293.63577,283.93542,279.1338,269.33875,290.91034,275.62753,296.47623,290.85162,291.0407,276.25458,0.001355085,0.0024191025,0.0026262456,0.0015632263,3.5738065,3.4912589,2.9721005,3.2235005
Vienna,48.25,16.25,0.00042505065,2.6922837e-05,0.0,0.00016797031,274.58517,283.87646,293.63577,283.93542,279.1338,269.33875,290.91034,275.62753,296.47623,290.85162,291.0407,276.25458,0.001355085,0.0024191025,0.0026262456,0.0015632263,3.5738065,3.4912589,2.9721005,3.2235005
Bratislava,48.25,17.0,0.00037588843,1.4078738e-05,0.0,0.00013976787,274.64624,284.58105,294.57373,284.5251,279.4159,269.0369,292.17685,276.1655,297.02115,291.84314,291.82523,276.46292,0.0013263723,0.0021443544,0.0024248697,0.0015667393,3.5805938,3.592584,3.0645828,3.33006
Bratislava,48.25,17.0,0.00037588843,1.4078738e-05,0.0,0.00013976787,274.64624,284.58105,294.57373,284.5251,279.4159,269.0369,292.17685,276.1655,297.02115,291.84314,291.82523,276.46292,0.0013263723,0.0021443544,0.0024248697,0.0015667393,3.5805938,3.592584,3.0645828,3.33006
Paris,48.75,2.25,0.00013303426,9.825735e-07,0.0,6.552096e-05,278.0527,284.13525,292.2485,285.30804,282.06775,273.45755,288.7943,277.79788,295.63367,289.40955,291.21497,279.80304,0.0019799205,0.002041775,0.0016795713,0.0023466875,4.131415,3.5177798,3.150924,3.4616659
Paris,48.75,2.25,0.00013303426,9.825735e-07,0.0,6.552096e-05,278.0527,284.13525,292.2485,285.30804,282.06775,273.45755,288.7943,277.79788,295.63367,289.40955,291.21497,279.80304,0.0019799205,0.002041775,0.0016795713,0.0023466875,4.131415,3.5177798,3.150924,3.4616659
Saint Helier,49.25,-2.0,4.7372447e-05,0.0,0.0,1.865766e-05,281.42142,283.44995,289.61655,287.22534,285.22055,278.4362,286.5072,279.06546,291.49448,286.8883,290.79266,282.92065,0.0031947428,0.0017810526,0.002138125,0.004291034,8.129025,6.31232,5.677999,7.028675
Saint Helier,49.25,-2.0,4.7372447e-05,0.0,0.0,1.865766e-05,281.42142,283.44995,289.61655,287.22534,285.22055,278.4362,286.5072,279.06546,291.49448,286.8883,290.79266,282.92065,0.0031947428,0.0017810526,0.002138125,0.004291034,8.129025,6.31232,5.677999,7.028675
Saint Peter Port,49.5,-2.5,4.5279663e-05,0.0,0.0,2.2223501e-05,282.10855,283.2302,288.88315,287.4194,285.8358,279.306,285.80124,279.44284,290.7295,286.2253,290.37622,283.4176,0.0031967394,0.0015785365,0.0018086866,0.004417056,9.256532,6.9878974,6.097875,7.977021
Saint Peter Port,49.5,-2.5,4.5279663e-05,0.0,0.0,2.2223501e-05,282.10855,283.2302,288.88315,287.4194,285.8358,279.306,285.80124,279.44284,290.7295,286.2253,290.37622,283.4176,0.0031967394,0.0015785365,0.0018086866,0.004417056,9.256532,6.9878974,6.097875,7.977021
Luxembourg,49.5,6.0,0.00030432144,1.2209921e-06,0.0,0.00020736556,275.82562,282.81424,291.20688,283.43896,280.3616,271.433,288.77948,275.0453,294.3715,288.30225,289.91397,278.0867,0.0023516582,0.0022857294,0.0022082473,0.0027733427,4.0452533,3.4625843,3.0325158,3.4170341
Luxembourg,49.5,6.0,0.00030432144,1.2209921e-06,0.0,0.00020736556,275.82562,282.81424,291.20688,283.43896,280.3616,271.433,288.77948,275.0453,294.3715,288.30225,289.91397,278.0867,0.0023516582,0.0022857294,0.0022082473,0.0027733427,4.0452533,3.4625843,3.0325158,3.4170341
Prague,50.0,14.5,0.0004431688,1.05594545e-05,0.0,0.00020916454,274.01343,282.60416,292.25745,282.91217,278.4942,268.1715,290.12497,273.33826,295.6573,289.6029,290.81546,276.39978,0.0013823773,0.00224169,0.002414363,0.0015691281,3.4484096,3.061967,2.604936,2.8742888
Prague,50.0,14.5,0.0004431688,1.05594545e-05,0.0,0.00020916454,274.01343,282.60416,292.25745,282.91217,278.4942,268.1715,290.12497,273.33826,295.6573,289.6029,290.81546,276.39978,0.0013823773,0.00224169,0.002414363,0.0015691281,3.4484096,3.061967,2.604936,2.8742888
Kyiv,50.5,30.5,0.000786369,3.504833e-06,0.0,0.00046842187,270.76035,282.9246,293.98517,282.26593,275.66968,262.2953,291.97137,270.96042,297.36597,290.8905,290.40677,273.3418,0.0014193687,0.0018793677,0.0018771715,0.001634251,3.7964866,3.4997988,3.0357742,3.4324439
Kyiv,50.5,30.5,0.000786369,3.504833e-06,0.0,0.00046842187,270.76035,282.9246,293.98517,282.26593,275.66968,262.2953,291.97137,270.96042,297.36597,290.8905,290.40677,273.3418,0.0014193687,0.0018793677,0.0018771715,0.001634251,3.7964866,3.4997988,3.0357742,3.4324439
Brussels,50.75,4.25,0.0001865228,9.071145e-08,0.0,0.0001081746,277.42657,283.30322,291.0466,284.5561,282.51178,272.38116,288.8615,275.92484,294.65753,288.43918,290.7395,279.22382,0.0022128853,0.0019030138,0.0022531438,0.0024102626,4.598297,3.7267418,3.3809144,3.8420162
Brussels,50.75,4.25,0.0001865228,9.071145e-08,0.0,0.0001081746,277.42657,283.30322,291.0466,284.5561,282.51178,272.38116,288.8615,275.92484,294.65753,288.43918,290.7395,279.22382,0.0022128853,0.0019030138,0.0022531438,0.0024102626,4.598297,3.7267418,3.3809144,3.8420162
London,51.5,-0.0,0.00012510683,1.3951902e-06,0.0,4.911102e-05,278.45868,282.8446,290.0519,284.58902,283.93582,273.63702,287.08527,276.19458,293.62042,287.33664,290.11798,278.95993,0.0018586186,0.0018775053,0.0020362134,0.002177476,4.7051926,4.0278993,3.77499,4.1345773
London,51.5,-0.0,0.00012510683,1.3951902e-06,0.0,4.911102e-05,278.45868,282.8446,290.0519,284.58902,283.93582,273.63702,287.08527,276.19458,293.62042,287.33664,290.11798,278.95993,0.0018586186,0.0018775053,0.0020362134,0.002177476,4.7051926,4.0278993,3.77499,4.1345773
Amsterdam,52.25,5.0,0.00012359023,5.1376393e-08,0.0,8.738162e-05,277.54605,282.87216,290.5814,284.52502,282.78824,272.341,289.15015,275.45544,293.40448,287.8031,290.81198,279.05804,0.002181275,0.0019867285,0.0027676465,0.0024778512,5.202842,4.246101,3.8794,4.3969717
Amsterdam,52.25,5.0,0.00012359023,5.1376393e-08,0.0,8.738162e-05,277.54605,282.87216,290.5814,284.52502,282.78824,272.341,289.15015,275.45544,293.40448,287.8031,290.81198,279.05804,0.002181275,0.0019867285,0.0027676465,0.0024778512,5.202842,4.246101,3.8794,4.3969717
Warsaw,52.25,21.0,0.0005512254,3.5069206e-05,0.0,0.00022566438,272.77573,282.42453,292.34576,282.51236,277.7223,265.04102,290.9123,271.4908,295.5779,289.2909,288.8084,276.0914,0.0015147626,0.002269064,0.0024831304,0.0016157748,3.8880782,3.466359,2.979963,3.4472787
Warsaw,52.25,21.0,0.0005512254,3.5069206e-05,0.0,0.00022566438,272.77573,282.42453,292.34576,282.51236,277.7223,265.04102,290.9123,271.4908,295.5779,289.2909,288.8084,276.0914,0.0015147626,0.002269064,0.0024831304,0.0016157748,3.8880782,3.466359,2.979963,3.4472787
Berlin,52.5,13.5,0.00029780137,5.905074e-06,0.0,0.00013938255,274.88483,282.8219,292.29053,283.45947,280.01047,267.79166,290.60913,271.90204,295.64148,289.22476,291.17288,276.86057,0.0015924241,0.0017209004,0.0022745999,0.0017585497,4.0146046,3.4890912,3.064255,3.4171486
Berlin,52.5,13.5,0.00029780137,5.905074e-06,0.0,0.00013938255,274.88483,282.8219,292.29053,283.45947,280.01047,267.79166,290.60913,271.90204,295.64148,289.22476,291.17288,276.86057,0.0015924241,0.0017209004,0.0022745999,0.0017585497,4.0146046,3.4890912,3.064255,3.4171486
Dublin,53.25,-6.25,0.00013901459,3.0440515e-06,0.0,4.6291734e-05,278.97372,281.722,287.7415,283.86578,282.1142,274.5526,285.06015,276.7026,290.04248,285.44748,287.61407,279.18347,0.002480262,0.0023295311,0.0026721826,0.003166918,5.6135063,4.551864,4.096604,5.0047693
Dublin,53.25,-6.25,0.00013901459,3.0440515e-06,0.0,4.6291734e-05,278.97372,281.722,287.7415,283.86578,282.1142,274.5526,285.06015,276.7026,290.04248,285.44748,287.61407,279.18347,0.002480262,0.0023295311,0.0026721826,0.003166918,5.6135063,4.551864,4.096604,5.0047693
Minsk,54.0,27.5,0.0008952551,4.1095496e-05,0.0,0.00055655726,269.48947,280.49878,291.1621,280.40982,274.67227,261.0102,289.64734,267.1809,295.01962,288.24402,287.60962,272.58887,0.0014449789,0.0021434713,0.0025909436,0.0018311639,4.818776,4.1510677,3.4621277,4.1863065
Minsk,54.0,27.5,0.0008952551,4.1095496e-05,0.0,0.00055655726,269.48947,280.49878,291.1621,280.40982,274.67227,261.0102,289.64734,267.1809,295.01962,288.24402,287.60962,272.58887,0.0014449789,0.0021434713,0.0025909436,0.0018311639,4.818776,4.1510677,3.4621277,4.1863065
Douglas,54.25,-4.5,6.5619744e-05,5.619293e-07,0.0,2.5156774e-05,280.32965,281.46445,287.11554,285.2058,283.1372,277.7029,284.3583,277.16702,288.6509,285.00696,288.25012,281.07843,0.0031809774,0.0020386763,0.0031286168,0.004421558,9.650769,7.2699885,6.4819517,8.666555
Douglas,54.25,-4.5,6.5619744e-05,5.619293e-07,0.0,2.5156774e-05,280.32965,281.46445,287.11554,285.2058,283.1372,277.7029,284.3583,277.16702,288.6509,285.00696,288.25012,281.07843,0.0031809774,0.0020386763,0.0031286168,0.004421558,9.650769,7.2699885,6.4819517,8.666555
