city,latitude,longitude,sf_winter,sf_spring,sf_summer,sf_autumn,t2m_winter,t2m_spring,t2m_summer,t2m_autumn,max_t2m_winter,min_t2m_winter,max_t2m_spring,min_t2m_spring,max_t2m_summer,min_t2m_summer,max_t2m_autumn,min_t2m_autumn,tp_winter,tp_spring,tp_summer,tp_autumn,si10_winter,si10_spring,si10_summer,si10_autumn
Marbella,36.51543,-4.88583,5.937947e-06,8.212195e-08,0.0,1.3245477e-09,284.9746,287.90738,295.25003,291.43567,287.24713,283.37555,291.07227,284.72403,297.89023,291.8121,295.6433,287.1818,0.0021271468,0.0011321809,0.00037510658,0.0029851357,4.3363547,3.9851105,3.4245763,3.6368256
Jerez de la Frontera,36.686451,-6.13606,5.6624412e-08,0.0,0.0,0.0,285.56732,289.16473,296.7581,292.87125,288.34674,283.97238,293.20056,285.78622,299.50024,293.36108,298.00464,287.80383,0.0019882002,0.0010939738,0.00029670398,0.0029771328,4.193344,4.0498714,3.67571,3.9042125
Málaga,36.720161,-4.42034,1.3705095e-05,3.5232966e-07,0.0,2.3841858e-08,284.01248,287.50195,295.39847,290.97327,286.54776,282.19794,291.05777,284.0074,298.177,291.8806,295.70938,286.24347,0.0016996886,0.0011372407,0.0003525363,0.0023825618,3.7012355,3.3625107,2.688413,2.99749
Roquetas de Mar,36.764191,-2.61475,4.3029257e-05,6.20683e-06,0.0,5.127324e-06,284.7366,287.9451,295.9521,291.7112,286.92487,282.74033,291.61343,284.37198,298.54385,292.4402,296.64346,287.03854,0.0010847674,0.0009330405,0.00036971833,0.001317811,4.4601436,4.373316,3.76858,3.9718308
Almería,36.838139,-2.45974,7.7401266e-05,7.912849e-06,0.0,1.2244118e-05,283.59714,287.2923,295.76184,290.89456,285.82965,281.61612,291.32275,283.4527,298.36694,292.1368,296.0818,285.96954,0.0010932524,0.0010827754,0.0004925569,0.0013358936,3.97804,3.9047117,3.4269493,3.5530596
Siracusa,37.085152,15.273,3.7087332e-08,0.0,0.0,2.2225909e-06,285.29803,288.20236,297.34943,293.02682,287.51035,282.75165,292.31705,283.7122,299.97202,294.0084,298.52563,287.64194,0.0020000353,0.0004393922,0.00075651804,0.0023371405,4.656834,3.7095485,2.854934,3.5456512
Granada,37.188171,-3.60667,0.00014141997,2.7365983e-05,0.0,2.5513767e-05,280.40875,285.19968,295.00427,288.76898,283.26044,278.27386,290.33936,280.61838,297.79504,290.90137,295.15698,282.82846,0.0017653088,0.001634566,0.00051312445,0.0022087158,2.552186,2.467419,2.0134284,2.1506522
Sevilla,37.382408,-5.97613,1.9311906e-06,0.0,0.0,0.0,284.06644,289.31085,298.66928,292.78897,286.93527,282.1252,294.76645,284.76633,302.1835,294.0869,299.80835,286.38223,0.0016215853,0.0011081563,0.00038715467,0.002718226,2.8260584,2.7690523,2.4457815,2.4481287
Catania,37.502129,15.08719,5.741782e-05,3.8411883e-08,0.0,1.5450849e-05,283.4274,287.10284,296.74023,291.53677,285.80234,280.5417,291.78403,282.00043,299.78516,293.4799,297.58423,285.61444,0.0024318032,0.00076900056,0.00087769824,0.0024614863,3.333587,2.8164868,2.325761,2.6147783
Cartagena,37.605122,-0.98623,3.3100446e-06,0.0,0.0,1.05963815e-08,285.61307,288.85315,296.75815,292.9095,288.0712,283.3067,292.0607,285.4955,299.53165,293.33243,297.55185,288.11325,0.0009083642,0.0005953232,0.0005038209,0.0012161069,4.365908,4.2163734,3.7327647,3.969483
Marsala,37.796638,12.43518,7.881059e-07,0.0,0.0,1.0463926e-07,285.9624,288.20505,296.71848,293.34003,288.40842,283.64716,292.12997,284.2968,299.07388,293.00058,298.44327,288.23032,0.0019972457,0.00070299837,0.0004829513,0.0022693474,6.4114504,5.5165515,4.336063,5.141391
Córdoba,37.883331,-4.76667,1.7224416e-05,4.7683717e-08,0.0,9.271833e-09,282.12204,288.06265,298.5268,291.5861,285.33975,279.9278,293.60953,282.87164,302.0974,293.64062,298.70816,284.6678,0.0016629299,0.0012997653,0.00039946238,0.002348529,2.5610764,2.5940373,2.329664,2.2688434
Piraeus,37.947449,23.637079,0.000109446046,0.0,0.0,1.33385265e-05,283.30972,288.2303,298.27716,291.75888,286.51212,280.77896,293.61072,281.15482,301.36963,295.51074,297.646,285.01797,0.0018573642,0.00057965517,0.00012120803,0.0016344885,3.7720215,3.0751786,2.9917705,3.3482697
Athens,37.97945,23.716221,0.0001391817,0.0,0.0,1.7925546e-05,282.9012,288.3159,298.56906,291.46844,286.2392,280.2257,294.0676,280.85904,301.7837,295.8275,297.54816,284.51172,0.0018820657,0.0006506002,0.00013749159,0.0015628391,3.4395037,2.905869,2.9045615,3.1194105
Murcia,37.987041,-1.13004,1.4991229e-05,0.0,0.0,7.152558e-08,283.53098,288.59103,297.60593,291.66547,286.05084,280.77106,293.10385,284.2717,300.1189,294.5935,297.34073,285.95963,0.0009020567,0.00084558595,0.0005908489,0.0012954817,2.9043462,2.848847,2.5479963,2.5101304
Palermo,38.115822,13.35976,1.5632311e-05,1.9868216e-09,0.0,7.023414e-06,284.10553,287.29727,296.66797,292.0696,286.80377,281.48526,292.0675,282.49734,299.00122,293.1377,297.812,286.08768,0.0023811718,0.00093678234,0.0005918384,0.0023558736,4.393427,3.6540294,2.748588,3.3471274
Messina,38.193272,15.54969,8.11153e-06,0.0,0.0,3.2186506e-06,284.50192,287.29602,296.32852,292.09067,286.77646,281.86215,291.6652,282.52908,298.7816,292.9392,297.52304,286.44827,0.00340831,0.0011077563,0.0009565089,0.0030721559,4.2491593,3.7505715,3.007311,3.3500242
Elche,38.26218,-0.70107,1.8375893e-05,0.0,0.0,9.289494e-07,283.64062,288.39316,297.32,291.67935,286.18863,280.7744,292.8227,284.12875,299.8168,294.22388,297.3368,285.9679,0.0008742792,0.0009976458,0.00063490693,0.0013453307,3.2252233,3.0939767,2.70995,2.7745314
Alicante,38.345169,-0.48149,2.653069e-05,0.0,0.0,1.2834867e-06,283.85297,287.91608,296.654,291.65912,286.40256,281.17227,292.0529,283.92227,299.1526,293.41397,297.05704,286.24753,0.0010448588,0.00115553,0.00071405305,0.0015797138,3.5624971,3.3773525,2.9380739,3.125347
Setúbal,38.524399,-8.8882,2.6490954e-09,0.0,0.0,0.0,285.17844,287.63965,293.53342,291.04428,287.64508,283.44308,290.51547,285.03287,295.93204,291.285,295.59595,286.91617,0.0019636976,0.0013787375,0.00037213962,0.0027804242,4.5471644,4.4420877,4.4249163,3.9163666
Lisbon,38.716671,-9.13333,0.0,0.0,0.0,0.0,285.26746,287.4383,292.9887,290.83838,287.71603,283.59152,290.21664,284.91504,295.49634,290.91553,295.0813,286.96646,0.0020894953,0.0014268637,0.00038524732,0.0028568772,4.9233203,4.8502183,4.9485583,4.3167386
Cagliari,39.207378,9.13462,5.8319833e-06,0.0,0.0,1.0927519e-06,283.46927,287.16714,296.678,291.43207,286.19992,281.13028,291.77914,282.86713,299.86206,293.00546,297.6526,286.1968,0.0017771457,0.0009913179,0.00050563813,0.001512199,3.880759,3.6523428,3.0544143,3.2492104
Valencia,39.469749,-0.37739,1.7331706e-05,4.1590795e-07,0.0,3.8544337e-07,283.5478,287.8415,296.53616,291.3988,286.49652,281.0256,291.88394,283.78098,298.92715,293.47934,297.08115,285.7858,0.0012401924,0.0014343739,0.0011449232,0.0021886295,3.6248147,3.252136,2.6965842,2.9721725
Palma,39.569389,2.65024,7.0154665e-06,0.0,0.0,0.0,285.53555,287.8683,296.45123,292.94595,288.53717,282.85837,291.60596,284.73386,299.20703,292.85376,298.10925,288.3348,0.0012580792,0.0010549426,0.0006760716,0.0015088936,5.4123063,4.5276027,3.4300025,4.4369216
Toledo,39.858101,-4.02263,5.3686563e-05,6.9287084e-06,0.0,1.1901061e-05,279.23596,285.65518,297.1358,288.73825,283.07574,276.78653,291.37906,279.7657,300.67065,291.56348,297.05942,281.19562,0.0012754069,0.0016497214,0.0006421407,0.0019383827,2.6915052,2.781795,2.5181603,2.417713
Coimbra,40.205639,-8.41955,6.0770244e-06,2.1192763e-07,0.0,3.8411883e-08,282.37836,285.86194,292.9559,289.12738,285.5479,280.14786,290.05093,282.3215,296.59286,290.48813,295.23373,283.89548,0.0031819132,0.0028630814,0.00091204117,0.0040947096,3.308342,3.209108,2.9784975,2.9239852
Lecce,40.357029,18.17202,1.2266636e-05,0.0,0.0,1.0073185e-06,284.28976,288.22134,297.42795,292.13712,286.44745,281.84903,293.1516,282.225,300.32007,294.22156,298.11877,285.9634,0.0023464123,0.00089402,0.0007437428,0.002560375,5.1224823,4.467917,4.00307,4.280829
Madrid,40.4165,-3.70256,0.00014030006,3.0833482e-05,0.0,4.8102273e-05,278.6411,285.003,296.5332,288.10556,282.4128,276.0217,290.76953,279.09055,299.69247,290.86734,296.4733,280.60367,0.0013292233,0.0017829126,0.0006333563,0.002061767,2.487647,2.6800063,2.4831133,2.3099005
Taranto,40.476109,17.229719,2.7495844e-05,0.0,0.0,6.098218e-06,283.07425,287.33377,296.99283,291.28055,285.04623,280.76413,292.59528,281.11838,300.19797,293.71994,297.42337,284.8301,0.0019597053,0.0009845451,0.00063475146,0.0018343431,4.492683,3.8741038,3.2468576,3.6232934
Alcalá de Henares,40.482052,-3.35996,0.0001386669,2.252857e-05,0.0,3.7243633e-05,278.4407,284.69565,296.20547,287.80777,282.19797,275.89084,290.37045,278.88596,299.10864,290.4064,296.10986,280.42203,0.0013377641,0.0019030228,0.0006733735,0.002079659,2.5397608,2.730619,2.5319326,2.3626578
Thessaloníki,40.640282,22.94389,0.00033032696,3.03487e-06,0.0,0.00019968052,278.99637,286.7665,297.13644,288.97385,281.47528,275.83914,292.9713,278.71683,300.68115,293.95312,296.01648,279.59952,0.002239879,0.0017065128,0.0008318742,0.0024837693,2.523232,2.2804763,2.2453477,2.1983414
Salerno,40.677971,14.76599,8.659893e-05,3.3113693e-08,0.0,1.8502606e-05,282.16766,286.20615,295.3117,290.20145,284.48007,279.2938,291.31625,280.16693,298.09976,291.8043,296.27402,283.64456,0.0040433696,0.0018581098,0.0012303565,0.004772798,3.878367,3.1019354,2.390681,3.047439
Napoli,40.833328,14.25,5.0995084e-05,1.9868216e-08,0.0,7.531378e-06,282.45947,286.47687,295.51044,290.4725,284.70078,279.66864,291.67578,280.73334,298.01675,291.93546,296.51196,283.86215,0.0037471664,0.0018272346,0.0012962447,0.0046045487,3.8875413,3.1377325,2.4250166,3.1113613
Salamanca,40.968819,-5.66388,0.00013678074,4.747046e-05,0.0,4.464388e-05,278.08035,283.19803,293.33496,286.4417,282.05508,275.4965,289.1211,278.10812,297.1713,288.6603,294.12222,279.77115,0.001441741,0.0018842008,0.00072804024,0.0017289612,3.1315732,3.1343064,2.6310515,2.7167783
Bari,41.117729,16.851179,3.921489e-05,0.0,0.0,1.3874968e-05,282.82993,287.16983,296.53574,290.8494,284.85724,280.42288,292.5194,280.9915,299.5537,293.35474,297.10535,284.52444,0.002073852,0.0010722657,0.00078053476,0.0017429669,4.843547,4.218999,3.6282227,3.8938186
Porto,41.149609,-8.61099,6.2455733e-06,8.781751e-07,0.0,3.6656857e-07,283.30063,286.07022,292.2318,289.16513,286.40778,281.26926,289.8977,282.99802,295.4331,290.0819,294.162,285.01242,0.0042539816,0.003389263,0.0013147156,0.0054986635,4.1634827,4.0300937,3.8177094,3.6771266
Tirana,41.327499,19.81889,0.0006145656,3.8789214e-05,0.0,0.00023132314,278.2219,285.10147,294.3981,287.5778,280.82123,274.9578,290.54993,277.38162,298.0133,290.90625,295.125,278.4147,0.0042069834,0.0028729201,0.0014420629,0.004647845,2.4840062,2.0781286,1.8671459,2.0865922
Barcelona,41.38879,2.15899,8.870264e-05,1.3232232e-06,0.0,3.627936e-06,282.01776,285.9193,294.67474,290.05212,285.04462,278.30832,290.14136,282.19333,297.25452,291.45117,295.79138,284.0606,0.001754429,0.0019497712,0.001843965,0.002239867,3.612324,3.374264,2.8437316,3.282163
Braga,41.55032,-8.42005,3.727774e-05,1.3391177e-05,0.0,7.2499115e-06,281.27042,284.74045,291.94836,287.8094,284.62567,278.95444,289.38586,281.20737,295.79785,289.17603,294.08557,282.66205,0.0048885248,0.004040462,0.0016463439,0.0061400454,2.9922714,2.9456756,2.6466823,2.6630833
Valladolid,41.655182,-4.72372,9.461112e-05,1.9032424e-05,0.0,4.1662322e-05,278.23868,283.6709,293.80734,286.71765,282.53033,275.4846,289.92154,278.58405,297.47583,289.14404,294.65756,279.79355,0.0013292577,0.0018077268,0.0007560041,0.0015969462,3.1718926,3.3494248,2.9703176,2.892746
Zaragoza,41.656059,-0.87734,7.014275e-05,1.7217795e-05,0.0,1.8492341e-05,279.78802,285.94434,295.91995,288.41656,282.89606,276.42294,291.7959,280.8475,299.21936,291.58264,296.4364,280.97333,0.0010143896,0.0015779515,0.0010432998,0.0013706943,3.842063,4.043298,3.5212295,3.300969
Rome,41.894741,12.4839,6.814665e-05,2.6490952e-07,0.0,6.3723987e-06,281.0632,286.02307,295.41608,289.56345,283.04385,277.88788,291.7002,280.3245,298.05844,291.85718,296.18613,282.445,0.0031180938,0.0019654247,0.0015583516,0.0039421055,3.2562737,3.0493996,2.4847646,2.7480257
Skopje,42.001221,21.42878,0.0010636171,6.988181e-05,1.1788474e-07,0.00075232587,273.28616,283.11496,292.8583,283.9081,276.5866,269.15405,289.68393,273.36713,297.3125,289.4873,293.23608,272.4669,0.0020205365,0.0025939676,0.0014906407,0.00224505,1.7141329,1.7363619,1.6555585,1.5604687
Plovdiv,42.150002,24.75,0.0010757393,9.168055e-05,1.3245477e-09,0.00065871276,273.30585,282.47998,292.23004,283.5965,276.61542,269.0224,289.27847,272.71463,296.0485,289.15073,291.6482,272.90457,0.0020081494,0.0031051345,0.0019806914,0.0017624379,1.9164135,1.9376979,1.8003632,1.7425115
Vigo,42.232819,-8.72264,5.6831923e-06,8.494765e-07,0.0,2.5078103e-07,282.9834,285.33014,291.2558,288.30338,285.84998,280.89856,289.4204,282.38342,294.01852,288.91257,292.98264,284.12933,0.0053673494,0.0041384306,0.0018151249,0.006539119,4.2746463,4.1678724,3.8136961,3.6900513
Burgos,42.349998,-3.7,0.0004401515,0.000139154,0.0,0.00017846127,277.0353,281.64328,290.57623,284.96494,280.99042,273.63937,287.1897,276.55722,293.3136,286.787,292.2074,278.1579,0.0018284023,0.0024477025,0.0012591282,0.0019954166,3.4669745,3.4053018,2.930867,3.0853412
Sofia,42.69751,23.32415,0.0011225194,0.00010531793,2.9802323e-09,0.0007225285,271.96646,281.69382,290.9491,282.31912,275.4499,267.58734,288.52795,271.7371,294.54675,287.91833,291.08752,270.88028,0.0018156171,0.00300863,0.0019389231,0.00169578,2.0117385,1.9787349,1.807033,1.782182
Perpignan,42.697639,2.89541,0.00023095011,1.7124414e-05,0.0,4.1823587e-05,280.21222,285.01288,294.09146,288.2642,283.2885,275.7701,289.88916,280.94028,297.43872,290.6637,294.57812,280.70563,0.0022257925,0.0024511495,0.0016475559,0.002568368,3.8600748,3.877353,3.429727,3.5413558
